Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Mali,Fruits,Online,C,11/9/2013,410748612,11/20/2013,8497,9.33,6.92,79277.01,58799.24,20477.77
"Sub-Saharan Africa","Sierra Leone",Vegetables,Offline,C,12/5/2012,314405810,12/28/2012,8521,154.06,90.93,1312745.26,774814.53,537930.73
"Middle East and North Africa",Azerbaijan,Household,Online,L,3/16/2016,308109700,3/21/2016,5362,668.27,502.54,3583263.74,2694619.48,888644.26
"Sub-Saharan Africa","Equatorial Guinea",Clothes,Online,H,9/5/2013,810659110,9/18/2013,900,109.28,35.84,98352.00,32256.00,66096.00
"North America",Canada,"Baby Food",Online,M,7/20/2011,961165368,8/4/2011,9046,255.28,159.42,2309262.88,1442113.32,867149.56
"Sub-Saharan Africa","South Africa",Beverages,Offline,L,4/16/2013,869052302,5/3/2013,743,47.45,31.79,35255.35,23619.97,11635.38
"Australia and Oceania","Solomon Islands","Personal Care",Online,H,11/19/2015,264056241,12/29/2015,8964,81.73,56.67,732627.72,507989.88,224637.84
Europe,Poland,Vegetables,Online,C,7/27/2013,746226012,9/7/2013,3715,154.06,90.93,572332.90,337804.95,234527.95
"Sub-Saharan Africa",Malawi,Cosmetics,Offline,H,10/24/2016,835922944,12/7/2016,7030,437.20,263.33,3073516.00,1851209.90,1222306.10
"Sub-Saharan Africa",Uganda,Fruits,Offline,L,8/21/2010,923820865,8/27/2010,7978,9.33,6.92,74434.74,55207.76,19226.98
"North America","United States of America",Meat,Offline,H,6/2/2011,120906102,6/4/2011,7657,421.89,364.69,3230411.73,2792431.33,437980.40
"Sub-Saharan Africa",Tanzania,Clothes,Online,H,2/2/2010,308477485,3/19/2010,4198,109.28,35.84,458757.44,150456.32,308301.12
Asia,Cambodia,Beverages,Online,H,10/19/2013,288146340,10/24/2013,7760,47.45,31.79,368212.00,246690.40,121521.60
Europe,Germany,Household,Online,L,11/1/2011,731836497,12/21/2011,5537,668.27,502.54,3700210.99,2782563.98,917647.01
"Middle East and North Africa","United Arab Emirates","Personal Care",Online,C,4/1/2017,131784284,4/3/2017,6753,81.73,56.67,551922.69,382692.51,169230.18
Europe,Romania,"Office Supplies",Offline,M,2/6/2010,650538527,3/8/2010,7662,651.21,524.96,4989571.02,4022243.52,967327.50
"Central America and the Caribbean","Dominican Republic","Office Supplies",Online,H,12/9/2016,470960557,12/17/2016,6549,651.21,524.96,4264774.29,3437963.04,826811.25
"Central America and the Caribbean","Saint Lucia",Fruits,Online,H,3/1/2016,546224200,3/5/2016,8734,9.33,6.92,81488.22,60439.28,21048.94
"North America",Mexico,Cosmetics,Offline,H,7/9/2017,549815785,8/26/2017,1564,437.20,263.33,683780.80,411848.12,271932.68
"Central America and the Caribbean",Belize,Vegetables,Online,H,11/23/2012,225534141,11/28/2012,9419,154.06,90.93,1451091.14,856469.67,594621.47
"Australia and Oceania",Australia,"Baby Food",Offline,M,5/19/2010,737490594,5/28/2010,8710,255.28,159.42,2223488.80,1388548.20,834940.60
"Middle East and North Africa",Egypt,"Office Supplies",Online,C,5/8/2015,620108973,6/5/2015,2880,651.21,524.96,1875484.80,1511884.80,363600.00
"Sub-Saharan Africa",Lesotho,Vegetables,Offline,M,7/11/2011,728125607,8/25/2011,7403,154.06,90.93,1140506.18,673154.79,467351.39
"Central America and the Caribbean",Honduras,Beverages,Online,H,3/10/2010,186589324,4/8/2010,4782,47.45,31.79,226905.90,152019.78,74886.12
Europe,Malta,Snacks,Online,C,2/17/2016,440861451,3/4/2016,9555,152.58,97.44,1457901.90,931039.20,526862.70
Europe,Finland,Cosmetics,Online,C,4/3/2016,306615817,5/2/2016,3289,437.20,263.33,1437950.80,866092.37,571858.43
Europe,Latvia,Vegetables,Online,H,9/10/2013,919838750,9/11/2013,9582,154.06,90.93,1476202.92,871291.26,604911.66
Asia,Brunei,Fruits,Offline,L,6/2/2016,786829078,6/10/2016,9064,9.33,6.92,84567.12,62722.88,21844.24
Europe,Spain,Cosmetics,Online,M,10/3/2010,734198129,11/10/2010,4397,437.20,263.33,1922368.40,1157862.01,764506.39
"Central America and the Caribbean",Barbados,Snacks,Online,M,8/5/2010,758869731,8/19/2010,5272,152.58,97.44,804401.76,513703.68,290698.08
"Sub-Saharan Africa",Liberia,Meat,Offline,L,9/30/2015,478080213,10/27/2015,3414,421.89,364.69,1440332.46,1245051.66,195280.80
"Middle East and North Africa",Bahrain,"Personal Care",Online,M,9/23/2015,479378402,9/25/2015,7577,81.73,56.67,619268.21,429388.59,189879.62
"Central America and the Caribbean","The Bahamas",Cosmetics,Online,M,4/8/2016,970625627,5/9/2016,8547,437.20,263.33,3736748.40,2250681.51,1486066.89
"Middle East and North Africa",Somalia,Household,Online,H,10/20/2012,429995715,12/2/2012,4142,668.27,502.54,2767974.34,2081520.68,686453.66
Europe,Greece,Beverages,Online,C,12/20/2016,555974996,1/17/2017,4211,47.45,31.79,199811.95,133867.69,65944.26
Europe,Russia,Cosmetics,Online,L,12/24/2014,417362296,1/10/2015,5633,437.20,263.33,2462747.60,1483337.89,979409.71
Asia,Bangladesh,Cereal,Offline,L,10/25/2016,503268945,10/29/2016,7319,205.70,117.11,1505518.30,857128.09,648390.21
"Sub-Saharan Africa",Lesotho,Snacks,Online,M,8/7/2014,473118770,8/28/2014,5213,152.58,97.44,795399.54,507954.72,287444.82
"North America",Canada,Beverages,Online,H,8/29/2016,506648099,9/10/2016,7286,47.45,31.79,345720.70,231621.94,114098.76
Europe,France,Cosmetics,Online,H,6/19/2013,853905761,7/1/2013,8545,437.20,263.33,3735874.00,2250154.85,1485719.15
"Middle East and North Africa",Somalia,Cosmetics,Offline,H,9/8/2011,485253083,9/23/2011,6026,437.20,263.33,2634567.20,1586826.58,1047740.62
"Central America and the Caribbean","El Salvador",Meat,Online,H,4/11/2015,241363894,4/19/2015,3795,421.89,364.69,1601072.55,1383998.55,217074.00
"Sub-Saharan Africa",Cameroon,"Personal Care",Online,H,2/7/2014,583224523,3/18/2014,7952,81.73,56.67,649916.96,450639.84,199277.12
"Middle East and North Africa",Kuwait,Snacks,Offline,M,6/22/2010,242133796,8/5/2010,1626,152.58,97.44,248095.08,158437.44,89657.64
"Sub-Saharan Africa","Burkina Faso","Personal Care",Online,H,4/24/2015,269703042,5/16/2015,9978,81.73,56.67,815501.94,565453.26,250048.68
Asia,Mongolia,"Baby Food",Offline,M,2/12/2014,887856090,2/24/2014,5202,255.28,159.42,1327966.56,829302.84,498663.72
"Middle East and North Africa",Turkey,Fruits,Offline,C,3/1/2016,138829267,3/16/2016,1520,9.33,6.92,14181.60,10518.40,3663.20
