Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Cameroon,Fruits,Online,C,1/28/2014,610380494,3/1/2014,4007,9.33,6.92,37385.31,27728.44,9656.87
"Sub-Saharan Africa",Sudan,"Office Supplies",Offline,M,2/23/2010,121056735,2/26/2010,2233,651.21,524.96,1454151.93,1172235.68,281916.25
"Central America and the Caribbean","Dominican Republic","Personal Care",Offline,H,12/12/2013,266701543,12/16/2013,1768,81.73,56.67,144498.64,100192.56,44306.08
"Middle East and North Africa","Saudi Arabia",Meat,Online,C,9/23/2010,453613746,10/1/2010,3243,421.89,364.69,1368189.27,1182689.67,185499.60
Asia,Tajikistan,Household,Offline,C,2/6/2017,608404672,2/8/2017,9317,668.27,502.54,6226271.59,4682165.18,1544106.41
"Australia and Oceania",Palau,Household,Offline,L,9/3/2016,727998149,9/16/2016,9685,668.27,502.54,6472194.95,4867099.90,1605095.05
Europe,Finland,Clothes,Online,C,10/29/2016,429630506,11/27/2016,6069,109.28,35.84,663220.32,217512.96,445707.36
"Middle East and North Africa",Somalia,"Office Supplies",Offline,M,8/26/2014,300850570,9/21/2014,7224,651.21,524.96,4704341.04,3792311.04,912030.00
"North America",Mexico,Clothes,Offline,H,11/15/2015,549519670,12/31/2015,3937,109.28,35.84,430235.36,141102.08,289133.28
Europe,Spain,Cereal,Online,M,12/5/2015,553811633,12/20/2015,4024,205.70,117.11,827736.80,471250.64,356486.16
Europe,Albania,Fruits,Online,M,4/23/2011,212212789,5/22/2011,7335,9.33,6.92,68435.55,50758.20,17677.35
Europe,Luxembourg,"Personal Care",Online,M,12/11/2010,393521964,12/26/2010,749,81.73,56.67,61215.77,42445.83,18769.94
Europe,Finland,Clothes,Online,L,3/31/2017,686850488,4/18/2017,3178,109.28,35.84,347291.84,113899.52,233392.32
"Sub-Saharan Africa",Togo,Clothes,Offline,M,10/7/2014,751622188,10/26/2014,563,109.28,35.84,61524.64,20177.92,41346.72
"Sub-Saharan Africa",Malawi,Vegetables,Offline,C,10/30/2011,767573392,11/12/2011,879,154.06,90.93,135418.74,79927.47,55491.27
"Middle East and North Africa",Afghanistan,Cosmetics,Online,C,1/16/2014,984752929,2/19/2014,9130,437.20,263.33,3991636.00,2404202.90,1587433.10
"Australia and Oceania","Marshall Islands",Beverages,Offline,M,12/11/2012,373522126,1/8/2013,2352,47.45,31.79,111602.40,74770.08,36832.32
"Central America and the Caribbean","Costa Rica",Cereal,Offline,C,6/24/2012,674554812,7/24/2012,4614,205.70,117.11,949099.80,540345.54,408754.26
Europe,Cyprus,Cereal,Offline,H,2/5/2010,548837316,3/16/2010,2013,205.70,117.11,414074.10,235742.43,178331.67
"Sub-Saharan Africa",Senegal,Meat,Online,L,9/1/2015,527668464,10/11/2015,7679,421.89,364.69,3239693.31,2800454.51,439238.80
"Sub-Saharan Africa","Equatorial Guinea",Vegetables,Online,L,5/26/2017,762659585,6/29/2017,6774,154.06,90.93,1043602.44,615959.82,427642.62
"Australia and Oceania",Australia,Cosmetics,Offline,C,12/9/2015,575734508,12/16/2015,1490,437.20,263.33,651428.00,392361.70,259066.30
"Middle East and North Africa",Syria,Snacks,Offline,M,12/26/2012,709129559,1/8/2013,6050,152.58,97.44,923109.00,589512.00,333597.00
"Australia and Oceania","Marshall Islands","Personal Care",Offline,H,2/7/2015,175393569,3/20/2015,1710,81.73,56.67,139758.30,96905.70,42852.60
Asia,Vietnam,"Office Supplies",Offline,M,10/4/2014,307387864,11/16/2014,1755,651.21,524.96,1142873.55,921304.80,221568.75
Europe,France,Cosmetics,Online,L,11/7/2016,708286273,11/16/2016,6503,437.20,263.33,2843111.60,1712434.99,1130676.61
"Australia and Oceania","Samoa ",Clothes,Online,M,3/17/2012,601575124,5/2/2012,8302,109.28,35.84,907242.56,297543.68,609698.88
"Sub-Saharan Africa","Mauritius ",Beverages,Online,H,8/22/2011,181053245,10/6/2011,6533,47.45,31.79,309990.85,207684.07,102306.78
"Central America and the Caribbean","Antigua and Barbuda ",Fruits,Online,M,11/18/2011,160831964,11/30/2011,2607,9.33,6.92,24323.31,18040.44,6282.87
"Middle East and North Africa",Yemen,Meat,Offline,L,7/8/2014,425335109,8/20/2014,4965,421.89,364.69,2094683.85,1810685.85,283998.00
"Australia and Oceania","East Timor","Baby Food",Offline,M,8/17/2014,479299008,9/29/2014,4083,255.28,159.42,1042308.24,650911.86,391396.38
"Sub-Saharan Africa",Sudan,Meat,Online,L,2/22/2012,797772490,3/2/2012,7463,421.89,364.69,3148565.07,2721681.47,426883.60
Europe,Italy,Cereal,Offline,C,8/19/2015,576116883,8/19/2015,4643,205.70,117.11,955065.10,543741.73,411323.37
Asia,Mongolia,Cosmetics,Offline,M,10/16/2015,880006015,10/31/2015,2190,437.20,263.33,957468.00,576692.70,380775.30
Europe,Slovenia,Beverages,Online,M,12/17/2011,595426213,12/29/2011,8703,47.45,31.79,412957.35,276668.37,136288.98
"North America",Mexico,"Personal Care",Online,C,11/26/2015,478676307,1/7/2016,9811,81.73,56.67,801853.03,555989.37,245863.66
Asia,Kazakhstan,Cereal,Online,C,2/25/2010,906367623,3/13/2010,3176,205.70,117.11,653303.20,371941.36,281361.84
"Middle East and North Africa",Kuwait,"Personal Care",Offline,L,5/23/2012,525423991,6/27/2012,3490,81.73,56.67,285237.70,197778.30,87459.40
Asia,Myanmar,Household,Online,M,1/26/2011,303081738,2/8/2011,7476,668.27,502.54,4995986.52,3756989.04,1238997.48
"Middle East and North Africa",Morocco,Meat,Offline,L,8/20/2014,376889693,8/21/2014,8890,421.89,364.69,3750602.10,3242094.10,508508.00
"Australia and Oceania",Fiji,"Personal Care",Online,M,6/16/2017,504709184,7/2/2017,3518,81.73,56.67,287526.14,199365.06,88161.08
Asia,Cambodia,Clothes,Offline,L,3/9/2011,514714038,3/19/2011,4177,109.28,35.84,456462.56,149703.68,306758.88
Asia,Tajikistan,Meat,Offline,L,3/31/2011,755390584,4/1/2011,5715,421.89,364.69,2411101.35,2084203.35,326898.00
Europe,Austria,"Office Supplies",Online,H,3/16/2015,745537650,4/30/2015,13,651.21,524.96,8465.73,6824.48,1641.25
Europe,Poland,Clothes,Online,M,2/11/2014,524266564,2/19/2014,982,109.28,35.84,107312.96,35194.88,72118.08
"Australia and Oceania","Federated States of Micronesia",Cereal,Online,M,6/17/2011,201001155,8/5/2011,9563,205.70,117.11,1967109.10,1119922.93,847186.17
"Australia and Oceania",Tuvalu,"Personal Care",Online,L,10/12/2011,405477750,11/18/2011,8732,81.73,56.67,713666.36,494842.44,218823.92
"Middle East and North Africa",Iraq,Meat,Offline,H,11/24/2016,937745177,12/24/2016,8492,421.89,364.69,3582689.88,3096947.48,485742.40
Asia,China,Snacks,Online,H,7/23/2014,318164765,7/23/2014,879,152.58,97.44,134117.82,85649.76,48468.06
Europe,Lithuania,Clothes,Online,C,7/2/2012,737410342,7/10/2012,4962,109.28,35.84,542247.36,177838.08,364409.28
Asia,Singapore,Cereal,Offline,C,12/16/2011,406468236,1/11/2012,1838,205.70,117.11,378076.60,215248.18,162828.42
Europe,Belgium,"Baby Food",Online,H,6/8/2011,306637275,6/23/2011,9639,255.28,159.42,2460643.92,1536649.38,923994.54
Asia,Japan,Beverages,Online,M,7/5/2010,139528787,7/5/2010,8523,47.45,31.79,404416.35,270946.17,133470.18
"Sub-Saharan Africa",Lesotho,Beverages,Offline,C,8/10/2013,577066600,9/25/2013,5685,47.45,31.79,269753.25,180726.15,89027.10
"Sub-Saharan Africa","South Sudan","Office Supplies",Online,H,1/27/2011,111487042,2/22/2011,348,651.21,524.96,226621.08,182686.08,43935.00
Asia,Kazakhstan,Cereal,Offline,L,4/2/2013,905338943,4/9/2013,8767,205.70,117.11,1803371.90,1026703.37,776668.53
"Sub-Saharan Africa",Zimbabwe,"Office Supplies",Offline,H,5/26/2016,241483628,6/11/2016,9227,651.21,524.96,6008714.67,4843805.92,1164908.75
Europe,Spain,Snacks,Offline,C,1/24/2014,873094928,2/13/2014,7046,152.58,97.44,1075078.68,686562.24,388516.44
"Sub-Saharan Africa",Chad,"Personal Care",Online,L,12/28/2015,673659169,2/13/2016,9573,81.73,56.67,782401.29,542501.91,239899.38
"Sub-Saharan Africa",Mozambique,Cereal,Online,H,1/24/2014,286975181,2/8/2014,1188,205.70,117.11,244371.60,139126.68,105244.92
Asia,"North Korea","Office Supplies",Offline,C,5/18/2016,877154290,5/24/2016,8302,651.21,524.96,5406345.42,4358217.92,1048127.50
"Australia and Oceania","Federated States of Micronesia",Household,Offline,L,2/28/2013,978620326,4/8/2013,4356,668.27,502.54,2910984.12,2189064.24,721919.88
"Australia and Oceania",Vanuatu,Beverages,Online,M,11/7/2010,546109616,12/22/2010,4826,47.45,31.79,228993.70,153418.54,75575.16
Asia,"North Korea",Cosmetics,Offline,M,2/28/2013,504670989,4/16/2013,2215,437.20,263.33,968398.00,583275.95,385122.05
"Sub-Saharan Africa","Sao Tome and Principe",Cereal,Offline,H,4/21/2017,499665772,5/18/2017,1061,205.70,117.11,218247.70,124253.71,93993.99
"North America","United States of America",Clothes,Offline,H,3/11/2010,246767795,3/19/2010,2929,109.28,35.84,320081.12,104975.36,215105.76
"Middle East and North Africa",Bahrain,Household,Online,M,2/3/2010,881963384,3/3/2010,1419,668.27,502.54,948275.13,713104.26,235170.87
Asia,Tajikistan,Meat,Online,L,5/30/2017,911551368,6/7/2017,7161,421.89,364.69,3021154.29,2611545.09,409609.20
"Sub-Saharan Africa","Cote d'Ivoire",Snacks,Online,H,11/23/2010,262143075,12/30/2010,2816,152.58,97.44,429665.28,274391.04,155274.24
"Sub-Saharan Africa","Cape Verde",Fruits,Online,L,1/6/2012,730662333,2/14/2012,8076,9.33,6.92,75349.08,55885.92,19463.16
"Central America and the Caribbean",Grenada,Beverages,Offline,M,1/1/2013,134345471,1/5/2013,4665,47.45,31.79,221354.25,148300.35,73053.90
Europe,Netherlands,"Office Supplies",Offline,L,12/13/2010,860741317,12/22/2010,1338,651.21,524.96,871318.98,702396.48,168922.50
Asia,Myanmar,Clothes,Offline,C,8/3/2011,417711198,9/16/2011,8881,109.28,35.84,970515.68,318295.04,652220.64
"Sub-Saharan Africa",Madagascar,Vegetables,Offline,C,5/7/2010,883428943,6/14/2010,5111,154.06,90.93,787400.66,464743.23,322657.43
"Sub-Saharan Africa",Djibouti,"Baby Food",Online,C,4/20/2011,356380879,5/22/2011,9877,255.28,159.42,2521400.56,1574591.34,946809.22
Europe,"Moldova ","Baby Food",Online,L,10/17/2015,605365836,10/23/2015,58,255.28,159.42,14806.24,9246.36,5559.88
Europe,Denmark,Cereal,Online,L,2/6/2011,319495141,2/11/2011,4567,205.70,117.11,939431.90,534841.37,404590.53
"Middle East and North Africa",Yemen,Fruits,Online,M,1/21/2012,958192622,2/1/2012,9345,9.33,6.92,87188.85,64667.40,22521.45
"Australia and Oceania","Federated States of Micronesia",Cereal,Offline,L,11/6/2011,901194608,11/23/2011,2366,205.70,117.11,486686.20,277082.26,209603.94
Europe,Serbia,Meat,Online,M,1/31/2016,398549926,2/8/2016,8635,421.89,364.69,3643020.15,3149098.15,493922.00
"Sub-Saharan Africa","South Africa","Baby Food",Online,H,4/16/2016,220619904,5/16/2016,5187,255.28,159.42,1324137.36,826911.54,497225.82
Europe,Sweden,Cosmetics,Online,L,6/5/2016,308078372,6/23/2016,6091,437.20,263.33,2662985.20,1603943.03,1059042.17
"Central America and the Caribbean","Trinidad and Tobago","Office Supplies",Offline,C,12/7/2013,221911656,12/27/2013,7445,651.21,524.96,4848258.45,3908327.20,939931.25
Asia,Bhutan,Fruits,Offline,M,2/9/2011,493418586,3/3/2011,2379,9.33,6.92,22196.07,16462.68,5733.39
Asia,"Sri Lanka",Snacks,Offline,M,4/24/2011,374210488,5/19/2011,6054,152.58,97.44,923719.32,589901.76,333817.56
"Sub-Saharan Africa",Zimbabwe,Meat,Offline,C,3/8/2015,986211192,3/24/2015,662,421.89,364.69,279291.18,241424.78,37866.40
Europe,Albania,Fruits,Offline,M,11/7/2016,371657025,12/24/2016,428,9.33,6.92,3993.24,2961.76,1031.48
Europe,Luxembourg,Vegetables,Offline,H,4/22/2015,243096816,4/28/2015,6605,154.06,90.93,1017566.30,600592.65,416973.65
Europe,Norway,Household,Offline,L,8/4/2010,133391892,9/21/2010,2480,668.27,502.54,1657309.60,1246299.20,411010.40
"Sub-Saharan Africa",Zimbabwe,Fruits,Offline,H,3/7/2015,545716083,3/19/2015,8371,9.33,6.92,78101.43,57927.32,20174.11
"Middle East and North Africa",Kuwait,Clothes,Offline,H,4/26/2012,703555715,5/1/2012,6625,109.28,35.84,723980.00,237440.00,486540.00
Asia,Philippines,Cereal,Offline,H,10/26/2012,800709617,11/13/2012,6624,205.70,117.11,1362556.80,775736.64,586820.16
Europe,Bulgaria,Snacks,Online,L,6/3/2013,651289117,6/10/2013,9778,152.58,97.44,1491927.24,952768.32,539158.92
"Sub-Saharan Africa",Togo,Household,Offline,M,9/17/2015,139718043,10/3/2015,4529,668.27,502.54,3026594.83,2276003.66,750591.17
"Sub-Saharan Africa",Niger,Cereal,Online,L,10/7/2014,570732724,10/11/2014,1351,205.70,117.11,277900.70,158215.61,119685.09
Europe,Serbia,"Personal Care",Offline,H,7/7/2010,619381988,7/22/2010,7749,81.73,56.67,633325.77,439135.83,194189.94
Asia,Mongolia,Meat,Online,C,7/11/2011,381027162,7/21/2011,3259,421.89,364.69,1374939.51,1188524.71,186414.80
Europe,Andorra,Cereal,Offline,C,1/26/2016,921342074,3/1/2016,4449,205.70,117.11,915159.30,521022.39,394136.91
"Central America and the Caribbean","El Salvador","Personal Care",Online,M,11/30/2015,226313054,11/30/2015,9917,81.73,56.67,810516.41,561996.39,248520.02
"Australia and Oceania","New Zealand",Cosmetics,Offline,H,4/1/2015,852238929,4/7/2015,5293,437.20,263.33,2314099.60,1393805.69,920293.91
