Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Cyprus,Cereal,Online,C,12/22/2015,849588906,1/31/2016,1092,205.70,117.11,224624.40,127884.12,96740.28
Europe,Armenia,Cosmetics,Offline,H,11/5/2014,544011485,12/8/2014,3942,437.20,263.33,1723442.40,1038046.86,685395.54
"Middle East and North Africa",Bahrain,"Personal Care",Offline,M,5/10/2014,699379193,6/15/2014,700,81.73,56.67,57211.00,39669.00,17542.00
"Middle East and North Africa",Lebanon,Vegetables,Offline,C,6/28/2013,328240859,8/3/2013,2619,154.06,90.93,403483.14,238145.67,165337.47
Europe,"United Kingdom",Meat,Online,C,4/17/2012,763457810,5/24/2012,2987,421.89,364.69,1260185.43,1089329.03,170856.40
"Central America and the Caribbean",Panama,"Baby Food",Offline,L,9/2/2015,708203876,10/1/2015,2119,255.28,159.42,540938.32,337810.98,203127.34
"Australia and Oceania","Federated States of Micronesia","Personal Care",Online,H,6/8/2014,285965383,6/26/2014,2366,81.73,56.67,193373.18,134081.22,59291.96
"Middle East and North Africa","Tunisia ",Cosmetics,Online,H,10/31/2011,590541160,12/17/2011,3107,437.20,263.33,1358380.40,818166.31,540214.09
"Middle East and North Africa",Somalia,Fruits,Online,L,3/2/2012,536042535,3/22/2012,5753,9.33,6.92,53675.49,39810.76,13864.73
"Australia and Oceania","Solomon Islands","Personal Care",Online,M,1/11/2017,906893336,2/12/2017,8746,81.73,56.67,714810.58,495635.82,219174.76
Europe,Netherlands,"Personal Care",Online,H,12/4/2013,307829892,1/15/2014,2561,81.73,56.67,209310.53,145131.87,64178.66
"Australia and Oceania",Tuvalu,Clothes,Online,M,5/9/2010,113901031,6/22/2010,4701,109.28,35.84,513725.28,168483.84,345241.44
"Sub-Saharan Africa","South Africa",Meat,Offline,L,11/19/2014,420468080,1/5/2015,4703,421.89,364.69,1984148.67,1715137.07,269011.60
"Sub-Saharan Africa","Democratic Republic of the Congo",Cereal,Online,C,8/23/2010,493204867,10/12/2010,9135,205.70,117.11,1879069.50,1069799.85,809269.65
Asia,Laos,Household,Online,C,2/12/2012,118097722,2/24/2012,6595,668.27,502.54,4407240.65,3314251.30,1092989.35
"Sub-Saharan Africa",Niger,"Office Supplies",Offline,C,12/2/2015,951445472,1/5/2016,2713,651.21,524.96,1766732.73,1424216.48,342516.25
"Sub-Saharan Africa",Namibia,"Office Supplies",Online,M,2/27/2012,669859445,3/24/2012,5150,651.21,524.96,3353731.50,2703544.00,650187.50
"Middle East and North Africa",Turkey,Household,Online,C,12/10/2010,620263469,1/19/2011,8599,668.27,502.54,5746453.73,4321341.46,1425112.27
"Middle East and North Africa",Morocco,"Baby Food",Online,C,11/14/2015,869893872,12/23/2015,9783,255.28,159.42,2497404.24,1559605.86,937798.38
"Middle East and North Africa",Iran,Vegetables,Online,M,9/1/2012,656299483,9/26/2012,2456,154.06,90.93,378371.36,223324.08,155047.28
Europe,Ukraine,Vegetables,Online,M,11/8/2010,637341630,11/22/2010,2406,154.06,90.93,370668.36,218777.58,151890.78
Asia,Bhutan,Clothes,Offline,C,3/21/2017,641194140,3/30/2017,2450,109.28,35.84,267736.00,87808.00,179928.00
Europe,Belarus,"Baby Food",Online,L,11/25/2016,116343343,12/23/2016,7435,255.28,159.42,1898006.80,1185287.70,712719.10
Europe,"Moldova ",Clothes,Online,H,1/15/2015,381588065,2/10/2015,9243,109.28,35.84,1010075.04,331269.12,678805.92
Europe,Finland,"Office Supplies",Online,M,4/6/2010,576039636,4/26/2010,1784,651.21,524.96,1161758.64,936528.64,225230.00
Europe,Greece,Vegetables,Online,H,8/13/2013,809121882,8/31/2013,6000,154.06,90.93,924360.00,545580.00,378780.00
"Sub-Saharan Africa","Republic of the Congo",Clothes,Offline,C,7/4/2014,810571134,8/13/2014,4866,109.28,35.84,531756.48,174397.44,357359.04
"Australia and Oceania",Vanuatu,Beverages,Offline,C,10/2/2014,380436217,11/14/2014,8386,47.45,31.79,397915.70,266590.94,131324.76
"Sub-Saharan Africa",Comoros,Snacks,Online,M,3/30/2017,739078462,3/30/2017,8596,152.58,97.44,1311577.68,837594.24,473983.44
"Sub-Saharan Africa",Ethiopia,Clothes,Online,M,7/29/2014,477171695,8/20/2014,4563,109.28,35.84,498644.64,163537.92,335106.72
"Sub-Saharan Africa",Sudan,"Office Supplies",Online,L,7/18/2015,505702245,8/16/2015,7387,651.21,524.96,4810488.27,3877879.52,932608.75
