Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"North America",Greenland,"Baby Food",Online,M,8/13/2015,273767983,8/15/2015,2885,255.28,159.42,736482.80,459926.70,276556.10
"Sub-Saharan Africa",Niger,Cosmetics,Offline,M,4/23/2010,557936656,6/11/2010,4710,437.20,263.33,2059212.00,1240284.30,818927.70
Asia,India,"Office Supplies",Online,M,10/6/2016,937425458,10/19/2016,3880,651.21,524.96,2526694.80,2036844.80,489850.00
Europe,Finland,Cereal,Offline,L,4/1/2011,424783217,5/8/2011,1649,205.70,117.11,339199.30,193114.39,146084.91
"Sub-Saharan Africa",Zambia,Beverages,Online,C,7/10/2016,352871263,8/1/2016,1303,47.45,31.79,61827.35,41422.37,20404.98
"Middle East and North Africa","Saudi Arabia",Cereal,Offline,C,10/10/2014,324863421,10/20/2014,3160,205.70,117.11,650012.00,370067.60,279944.40
"Sub-Saharan Africa",Djibouti,Fruits,Offline,M,12/18/2011,464246022,12/24/2011,9569,9.33,6.92,89278.77,66217.48,23061.29
"Middle East and North Africa",Israel,Fruits,Online,M,5/3/2011,964817893,5/4/2011,9910,9.33,6.92,92460.30,68577.20,23883.10
Europe,Austria,Household,Online,L,3/12/2017,740690362,3/14/2017,5593,668.27,502.54,3737634.11,2810706.22,926927.89
Asia,Tajikistan,Fruits,Offline,C,12/27/2015,576287257,12/31/2015,5061,9.33,6.92,47219.13,35022.12,12197.01
"Central America and the Caribbean","Saint Lucia","Office Supplies",Offline,M,5/11/2010,876344907,5/25/2010,8787,651.21,524.96,5722182.27,4612823.52,1109358.75
"Middle East and North Africa",Oman,Clothes,Offline,L,5/22/2015,315912139,6/18/2015,4277,109.28,35.84,467390.56,153287.68,314102.88
Asia,Nepal,"Office Supplies",Offline,H,12/3/2016,790350282,12/5/2016,1067,651.21,524.96,694841.07,560132.32,134708.75
"Sub-Saharan Africa",Uganda,Beverages,Offline,M,3/27/2013,665333163,5/5/2013,5723,47.45,31.79,271556.35,181934.17,89622.18
"Middle East and North Africa",Iraq,Fruits,Offline,H,3/29/2011,626847112,5/13/2011,6845,9.33,6.92,63863.85,47367.40,16496.45
"Sub-Saharan Africa","Sao Tome and Principe",Clothes,Online,L,2/15/2015,531190955,3/8/2015,63,109.28,35.84,6884.64,2257.92,4626.72
"Sub-Saharan Africa","Republic of the Congo","Office Supplies",Offline,C,12/30/2014,754976022,1/28/2015,3037,651.21,524.96,1977724.77,1594303.52,383421.25
