Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Middle East and North Africa",Iraq,Clothes,Offline,M,8/22/2011,914844262,9/16/2011,1602,109.28,35.84,175066.56,57415.68,117650.88
"North America",Canada,Cosmetics,Online,L,7/2/2011,143776118,7/17/2011,5403,437.20,263.33,2362191.60,1422771.99,939419.61
Europe,Sweden,Beverages,Offline,H,10/27/2016,814512479,10/27/2016,1198,47.45,31.79,56845.10,38084.42,18760.68
"Middle East and North Africa",Libya,Snacks,Offline,M,7/1/2010,477102172,7/15/2010,3990,152.58,97.44,608794.20,388785.60,220008.60
"Central America and the Caribbean","Saint Kitts and Nevis ","Office Supplies",Offline,C,5/7/2014,801906526,5/8/2014,816,651.21,524.96,531387.36,428367.36,103020.00
"Middle East and North Africa",Jordan,"Office Supplies",Online,L,3/4/2017,829599368,4/23/2017,5743,651.21,524.96,3739899.03,3014845.28,725053.75
Asia,Uzbekistan,"Baby Food",Offline,M,6/4/2016,121167027,6/9/2016,4871,255.28,159.42,1243468.88,776534.82,466934.06
"Middle East and North Africa",Algeria,Snacks,Offline,C,5/26/2014,107908332,5/31/2014,1328,152.58,97.44,202626.24,129400.32,73225.92
"Sub-Saharan Africa",Madagascar,"Baby Food",Offline,M,6/15/2014,941434609,8/3/2014,277,255.28,159.42,70712.56,44159.34,26553.22
Asia,China,Beverages,Offline,M,3/25/2017,143669688,4/19/2017,3908,47.45,31.79,185434.60,124235.32,61199.28
"Sub-Saharan Africa",Botswana,"Personal Care",Online,H,11/9/2016,256849896,12/13/2016,6447,81.73,56.67,526913.31,365351.49,161561.82
"Australia and Oceania","Solomon Islands",Cosmetics,Offline,M,4/28/2012,293524062,5/14/2012,9148,437.20,263.33,3999505.60,2408942.84,1590562.76
Asia,Laos,Household,Online,L,4/1/2011,686553514,4/25/2011,5296,668.27,502.54,3539157.92,2661451.84,877706.08
Europe,Netherlands,Beverages,Online,M,12/15/2010,139112079,2/3/2011,5210,47.45,31.79,247214.50,165625.90,81588.60
Europe,"United Kingdom",Snacks,Online,H,5/30/2017,574686086,7/15/2017,1238,152.58,97.44,188894.04,120630.72,68263.32
Asia,Nepal,Cosmetics,Offline,C,2/21/2011,387074363,2/26/2011,2760,437.20,263.33,1206672.00,726790.80,479881.20
"Sub-Saharan Africa",Nigeria,"Personal Care",Offline,C,8/6/2011,290388238,9/11/2011,1188,81.73,56.67,97095.24,67323.96,29771.28
"Sub-Saharan Africa","Sao Tome and Principe",Household,Offline,M,10/15/2012,169051539,11/14/2012,4962,668.27,502.54,3315955.74,2493603.48,822352.26
Asia,Mongolia,"Baby Food",Offline,L,5/17/2017,427800595,7/3/2017,4558,255.28,159.42,1163566.24,726636.36,436929.88
"Sub-Saharan Africa",Tanzania,"Baby Food",Online,L,2/19/2010,641684234,3/22/2010,7479,255.28,159.42,1909239.12,1192302.18,716936.94
"North America",Greenland,"Baby Food",Offline,H,10/14/2014,906063783,11/24/2014,3263,255.28,159.42,832978.64,520187.46,312791.18
"Central America and the Caribbean","Saint Vincent and the Grenadines",Vegetables,Offline,M,6/13/2014,486613070,7/9/2014,8476,154.06,90.93,1305812.56,770722.68,535089.88
"Sub-Saharan Africa",Ghana,Fruits,Online,L,1/15/2016,969318425,3/1/2016,1717,9.33,6.92,16019.61,11881.64,4137.97
"Sub-Saharan Africa",Madagascar,Snacks,Online,M,3/4/2016,410478675,4/22/2016,8616,152.58,97.44,1314629.28,839543.04,475086.24
"Central America and the Caribbean","The Bahamas",Cereal,Offline,M,7/13/2012,986705148,8/31/2012,6835,205.70,117.11,1405959.50,800446.85,605512.65
"Middle East and North Africa","Tunisia ",Cosmetics,Online,M,3/22/2015,444921672,5/5/2015,1065,437.20,263.33,465618.00,280446.45,185171.55
"Australia and Oceania","Samoa ",Snacks,Online,C,9/10/2012,652364575,10/30/2012,8030,152.58,97.44,1225217.40,782443.20,442774.20
