Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Angola,Snacks,Offline,H,3/22/2011,547382485,4/13/2011,1496,152.58,97.44,228259.68,145770.24,82489.44
Asia,Laos,Fruits,Online,M,5/26/2016,692683970,7/7/2016,9435,9.33,6.92,88028.55,65290.20,22738.35
Europe,Malta,Cereal,Online,C,2/5/2011,764555585,2/12/2011,7843,205.70,117.11,1613305.10,918493.73,694811.37
"Australia and Oceania","Papua New Guinea","Office Supplies",Offline,C,1/4/2017,675546157,1/14/2017,7975,651.21,524.96,5193399.75,4186556.00,1006843.75
"Sub-Saharan Africa",Mozambique,Cosmetics,Online,M,6/23/2011,858517014,6/26/2011,3118,437.20,263.33,1363189.60,821062.94,542126.66
Europe,Sweden,Vegetables,Offline,C,7/14/2014,916641986,8/10/2014,3588,154.06,90.93,552767.28,326256.84,226510.44
Europe,Luxembourg,Clothes,Offline,H,1/1/2017,973407399,2/7/2017,1736,109.28,35.84,189710.08,62218.24,127491.84
Europe,France,Cosmetics,Online,H,7/22/2014,322612082,8/15/2014,6939,437.20,263.33,3033730.80,1827246.87,1206483.93
"Australia and Oceania",Vanuatu,Fruits,Online,C,7/1/2011,578367364,8/16/2011,610,9.33,6.92,5691.30,4221.20,1470.10
Europe,"Moldova ",Household,Online,L,12/27/2016,725097072,2/11/2017,1192,668.27,502.54,796577.84,599027.68,197550.16
"Central America and the Caribbean",Honduras,Snacks,Online,H,12/17/2010,267537534,1/17/2011,9156,152.58,97.44,1397022.48,892160.64,504861.84
"Australia and Oceania",Australia,Fruits,Offline,C,1/24/2016,580737578,3/13/2016,2010,9.33,6.92,18753.30,13909.20,4844.10
"Central America and the Caribbean",Dominica,Vegetables,Offline,C,7/29/2010,860058534,8/4/2010,9287,154.06,90.93,1430755.22,844466.91,586288.31
"Middle East and North Africa","Tunisia ","Office Supplies",Online,M,6/25/2015,371174228,6/27/2015,7557,651.21,524.96,4921193.97,3967122.72,954071.25
Europe,Netherlands,Meat,Offline,H,12/24/2014,700070989,2/11/2015,5418,421.89,364.69,2285800.02,1975890.42,309909.60
Asia,Nepal,Beverages,Online,M,4/4/2013,803047645,5/15/2013,8498,47.45,31.79,403230.10,270151.42,133078.68
Asia,Bangladesh,Household,Offline,M,7/27/2015,156715524,9/10/2015,4461,668.27,502.54,2981152.47,2241830.94,739321.53
Europe,Hungary,Clothes,Offline,M,11/16/2016,107998454,11/23/2016,7997,109.28,35.84,873912.16,286612.48,587299.68
Europe,Belgium,"Baby Food",Online,H,3/14/2013,724132764,4/29/2013,5832,255.28,159.42,1488792.96,929737.44,559055.52
"Middle East and North Africa",Yemen,Vegetables,Online,M,12/29/2012,342667281,1/8/2013,1718,154.06,90.93,264675.08,156217.74,108457.34
"Central America and the Caribbean","Saint Lucia","Office Supplies",Offline,M,8/17/2010,521463334,9/2/2010,1443,651.21,524.96,939696.03,757517.28,182178.75
"Middle East and North Africa",Lebanon,"Baby Food",Offline,H,11/20/2012,188694751,12/8/2012,7825,255.28,159.42,1997566.00,1247461.50,750104.50
"Central America and the Caribbean",Dominica,"Personal Care",Online,M,6/28/2012,592847859,7/30/2012,5711,81.73,56.67,466760.03,323642.37,143117.66
"Sub-Saharan Africa","Sao Tome and Principe",Clothes,Online,H,7/27/2014,352721488,8/9/2014,6981,109.28,35.84,762883.68,250199.04,512684.64
"Australia and Oceania","East Timor",Snacks,Offline,H,3/8/2010,407426965,4/8/2010,5548,152.58,97.44,846513.84,540597.12,305916.72
Asia,Vietnam,Vegetables,Online,L,5/19/2010,866388118,6/29/2010,2352,154.06,90.93,362349.12,213867.36,148481.76
"Sub-Saharan Africa","Republic of the Congo","Office Supplies",Online,M,2/19/2012,559341275,3/4/2012,368,651.21,524.96,239645.28,193185.28,46460.00
"Middle East and North Africa","Tunisia ",Vegetables,Online,L,4/8/2017,186335265,4/16/2017,9601,154.06,90.93,1479130.06,873018.93,606111.13
"Middle East and North Africa","Tunisia ",Cosmetics,Offline,M,7/11/2013,967731416,8/26/2013,2086,437.20,263.33,911999.20,549306.38,362692.82
"Central America and the Caribbean",Guatemala,"Baby Food",Online,C,3/20/2016,594203555,4/24/2016,6891,255.28,159.42,1759134.48,1098563.22,660571.26
Asia,Myanmar,Clothes,Offline,L,6/6/2011,876738011,6/6/2011,5115,109.28,35.84,558967.20,183321.60,375645.60
"Sub-Saharan Africa","South Sudan","Office Supplies",Offline,C,10/24/2012,996633613,10/27/2012,4888,651.21,524.96,3183114.48,2566004.48,617110.00
