Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Middle East and North Africa",Iraq,Snacks,Online,C,10/4/2011,475731027,10/18/2011,8237,152.58,97.44,1256801.46,802613.28,454188.18
Europe,Poland,Household,Online,M,7/17/2015,443713176,8/11/2015,3444,668.27,502.54,2301521.88,1730747.76,570774.12
"Sub-Saharan Africa",Sudan,"Office Supplies",Online,L,1/20/2015,823421704,1/22/2015,7635,651.21,524.96,4971988.35,4008069.60,963918.75
"Australia and Oceania","Marshall Islands",Cereal,Online,M,3/4/2011,852405440,4/22/2011,4567,205.70,117.11,939431.90,534841.37,404590.53
Asia,Bhutan,Cosmetics,Offline,C,5/30/2013,288525712,6/28/2013,25,437.20,263.33,10930.00,6583.25,4346.75
"Sub-Saharan Africa",Rwanda,"Personal Care",Online,H,6/1/2013,759956347,7/18/2013,6826,81.73,56.67,557888.98,386829.42,171059.56
Asia,Singapore,Snacks,Offline,L,6/22/2011,815183675,7/10/2011,9819,152.58,97.44,1498183.02,956763.36,541419.66
"Sub-Saharan Africa",Nigeria,"Office Supplies",Online,C,9/18/2012,873006522,11/7/2012,885,651.21,524.96,576320.85,464589.60,111731.25
"Australia and Oceania","Samoa ",Household,Online,H,10/11/2015,972536218,10/21/2015,3934,668.27,502.54,2628974.18,1976992.36,651981.82
"Sub-Saharan Africa",Rwanda,Cosmetics,Offline,C,7/23/2016,323196589,7/28/2016,9908,437.20,263.33,4331777.60,2609073.64,1722703.96
"Sub-Saharan Africa",Benin,Beverages,Offline,H,1/13/2012,454723966,1/18/2012,1781,47.45,31.79,84508.45,56617.99,27890.46
Asia,Kazakhstan,"Office Supplies",Online,M,8/8/2011,267167174,8/26/2011,9559,651.21,524.96,6224916.39,5018092.64,1206823.75
Europe,Serbia,Meat,Offline,M,7/28/2010,980887544,8/13/2010,5277,421.89,364.69,2226313.53,1924469.13,301844.40
"Sub-Saharan Africa","Sierra Leone",Meat,Online,H,9/7/2016,286558902,9/16/2016,8002,421.89,364.69,3375963.78,2918249.38,457714.40
"Australia and Oceania","Samoa ",Cereal,Offline,H,1/12/2016,895167577,2/2/2016,8833,205.70,117.11,1816948.10,1034432.63,782515.47
"Australia and Oceania","Solomon Islands",Vegetables,Offline,M,9/8/2014,188012397,9/19/2014,5901,154.06,90.93,909108.06,536577.93,372530.13
"Australia and Oceania","Marshall Islands","Baby Food",Online,L,3/25/2012,566704690,3/31/2012,9366,255.28,159.42,2390952.48,1493127.72,897824.76
Europe,Croatia,Snacks,Offline,M,2/1/2013,903168284,2/19/2013,6421,152.58,97.44,979716.18,625662.24,354053.94
Europe,Monaco,"Office Supplies",Online,C,3/6/2015,589639508,3/29/2015,6288,651.21,524.96,4094808.48,3300948.48,793860.00
Asia,Kazakhstan,"Office Supplies",Offline,M,9/10/2013,888667190,10/17/2013,5224,651.21,524.96,3401921.04,2742391.04,659530.00
"Sub-Saharan Africa","The Gambia",Fruits,Offline,H,6/21/2012,883112657,7/27/2012,1515,9.33,6.92,14134.95,10483.80,3651.15
"Central America and the Caribbean","Dominican Republic","Office Supplies",Offline,H,8/17/2012,626149737,9/24/2012,477,651.21,524.96,310627.17,250405.92,60221.25
Europe,Poland,Cosmetics,Offline,H,5/2/2016,691264760,5/22/2016,9459,437.20,263.33,4135474.80,2490838.47,1644636.33
"Central America and the Caribbean","Saint Kitts and Nevis ",Beverages,Offline,C,6/25/2015,822256553,6/27/2015,2841,47.45,31.79,134805.45,90315.39,44490.06
Europe,Denmark,"Personal Care",Online,C,8/2/2010,383236443,8/17/2010,7035,81.73,56.67,574970.55,398673.45,176297.10
Asia,"Sri Lanka",Meat,Online,C,8/5/2014,608628261,9/1/2014,5482,421.89,364.69,2312800.98,1999230.58,313570.40
Europe,Montenegro,"Personal Care",Online,H,3/24/2011,553168332,4/13/2011,3657,81.73,56.67,298886.61,207242.19,91644.42
"Middle East and North Africa",Iraq,Beverages,Online,L,10/8/2011,241905486,10/24/2011,4064,47.45,31.79,192836.80,129194.56,63642.24
Asia,Maldives,Cosmetics,Online,L,6/7/2013,220201051,7/27/2013,1239,437.20,263.33,541690.80,326265.87,215424.93
Europe,Albania,Fruits,Offline,M,9/15/2010,203728854,10/28/2010,6750,9.33,6.92,62977.50,46710.00,16267.50
"Sub-Saharan Africa",Madagascar,Snacks,Offline,C,4/13/2014,428475224,5/13/2014,4195,152.58,97.44,640073.10,408760.80,231312.30
Asia,Laos,Household,Offline,L,12/28/2016,300738990,2/3/2017,4205,668.27,502.54,2810075.35,2113180.70,696894.65
Europe,Latvia,Cosmetics,Online,C,9/25/2012,647131478,11/14/2012,9440,437.20,263.33,4127168.00,2485835.20,1641332.80
Europe,Slovakia,Beverages,Offline,C,5/26/2015,564576518,7/9/2015,9593,47.45,31.79,455187.85,304961.47,150226.38
"Australia and Oceania",Fiji,Fruits,Offline,M,3/22/2017,570310437,3/30/2017,6387,9.33,6.92,59590.71,44198.04,15392.67
"Sub-Saharan Africa",Comoros,Meat,Online,H,4/19/2015,351882064,5/9/2015,8577,421.89,364.69,3618550.53,3127946.13,490604.40
"Sub-Saharan Africa","Central African Republic",Beverages,Online,H,5/8/2015,117152726,5/28/2015,6950,47.45,31.79,329777.50,220940.50,108837.00
"Middle East and North Africa",Azerbaijan,Clothes,Online,C,10/24/2012,144296252,11/30/2012,9322,109.28,35.84,1018708.16,334100.48,684607.68
"Middle East and North Africa",Syria,Beverages,Online,L,10/6/2011,331798970,10/18/2011,5543,47.45,31.79,263015.35,176211.97,86803.38
Europe,Switzerland,"Personal Care",Online,H,7/17/2013,648459708,8/12/2013,2493,81.73,56.67,203752.89,141278.31,62474.58
Europe,Italy,"Personal Care",Offline,C,12/30/2012,683389794,1/20/2013,9081,81.73,56.67,742190.13,514620.27,227569.86
"Sub-Saharan Africa","Cape Verde",Snacks,Online,M,5/23/2017,996013057,6/23/2017,1252,152.58,97.44,191030.16,121994.88,69035.28
"Middle East and North Africa",Algeria,Cereal,Offline,L,5/4/2012,866065824,6/23/2012,6978,205.70,117.11,1435374.60,817193.58,618181.02
"Sub-Saharan Africa","South Sudan",Cereal,Offline,M,1/8/2011,543596923,1/18/2011,1264,205.70,117.11,260004.80,148027.04,111977.76
"Sub-Saharan Africa","Seychelles ",Vegetables,Online,C,7/16/2012,798967683,7/26/2012,1147,154.06,90.93,176706.82,104296.71,72410.11
Europe,Spain,Meat,Online,M,4/10/2013,672851932,5/14/2013,694,421.89,364.69,292791.66,253094.86,39696.80
Asia,Kyrgyzstan,"Baby Food",Online,L,9/2/2010,626235997,10/1/2010,6003,255.28,159.42,1532445.84,956998.26,575447.58
"Middle East and North Africa",Oman,Fruits,Offline,H,8/6/2014,290418708,9/8/2014,204,9.33,6.92,1903.32,1411.68,491.64
"North America",Mexico,Meat,Offline,M,4/8/2013,717011392,5/23/2013,8459,421.89,364.69,3568767.51,3084912.71,483854.80
"Australia and Oceania","Samoa ","Baby Food",Offline,C,11/24/2014,327937877,11/26/2014,2960,255.28,159.42,755628.80,471883.20,283745.60
Europe,Greece,Beverages,Offline,L,8/14/2013,765434491,8/21/2013,7930,47.45,31.79,376278.50,252094.70,124183.80
"Australia and Oceania","Marshall Islands",Vegetables,Offline,L,12/26/2015,142050063,2/14/2016,4625,154.06,90.93,712527.50,420551.25,291976.25
"Sub-Saharan Africa",Namibia,Cosmetics,Online,H,6/21/2014,690645921,7/23/2014,6330,437.20,263.33,2767476.00,1666878.90,1100597.10
"North America",Greenland,"Office Supplies",Online,C,12/24/2013,214395892,2/7/2014,3364,651.21,524.96,2190670.44,1765965.44,424705.00
Europe,Serbia,Beverages,Online,M,11/24/2012,636786305,1/6/2013,8073,47.45,31.79,383063.85,256640.67,126423.18
Europe,Netherlands,Meat,Online,M,6/22/2014,351615989,7/11/2014,9840,421.89,364.69,4151397.60,3588549.60,562848.00
Asia,Thailand,"Personal Care",Online,M,6/10/2015,972996270,7/10/2015,73,81.73,56.67,5966.29,4136.91,1829.38
"Central America and the Caribbean","Dominican Republic",Cosmetics,Offline,M,5/19/2017,585350978,6/7/2017,7217,437.20,263.33,3155272.40,1900452.61,1254819.79
"Sub-Saharan Africa",Mauritania,"Office Supplies",Offline,C,5/18/2015,493416440,7/1/2015,1744,651.21,524.96,1135710.24,915530.24,220180.00
Asia,Vietnam,Beverages,Offline,C,12/5/2016,272241485,1/24/2017,1160,47.45,31.79,55042.00,36876.40,18165.60
