Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Guatemala,Snacks,Online,C,12/22/2011,349202859,2/4/2012,5741,152.58,97.44,875961.78,559403.04,316558.74
"Sub-Saharan Africa",Burundi,Clothes,Offline,L,1/27/2013,598654735,2/16/2013,4094,109.28,35.84,447392.32,146728.96,300663.36
Europe,Macedonia,Cosmetics,Online,L,11/29/2010,901239240,12/22/2010,5573,437.20,263.33,2436515.60,1467538.09,968977.51
"North America",Greenland,Clothes,Online,M,10/28/2015,719505202,11/13/2015,6433,109.28,35.84,702998.24,230558.72,472439.52
"Sub-Saharan Africa","Burkina Faso",Snacks,Offline,L,7/3/2016,936313951,8/1/2016,4960,152.58,97.44,756796.80,483302.40,273494.40
"Sub-Saharan Africa",Nigeria,"Baby Food",Offline,L,1/23/2014,704839313,2/18/2014,6471,255.28,159.42,1651916.88,1031606.82,620310.06
"Australia and Oceania",Kiribati,Meat,Online,M,9/5/2010,598567616,10/13/2010,8314,421.89,364.69,3507593.46,3032032.66,475560.80
"Middle East and North Africa",Yemen,"Personal Care",Offline,H,5/19/2013,361297690,6/19/2013,4870,81.73,56.67,398025.10,275982.90,122042.20
Asia,Bhutan,"Office Supplies",Online,C,2/13/2015,257140862,3/23/2015,2550,651.21,524.96,1660585.50,1338648.00,321937.50
"Sub-Saharan Africa","Equatorial Guinea",Fruits,Online,M,9/10/2013,620520961,10/6/2013,4797,9.33,6.92,44756.01,33195.24,11560.77
"Australia and Oceania","East Timor",Beverages,Offline,H,7/16/2015,506174314,8/15/2015,7083,47.45,31.79,336088.35,225168.57,110919.78
Europe,Monaco,Meat,Online,C,10/19/2016,839149749,11/6/2016,1913,421.89,364.69,807075.57,697651.97,109423.60
Asia,Bangladesh,Clothes,Online,C,9/7/2014,364808595,10/4/2014,3825,109.28,35.84,417996.00,137088.00,280908.00
"Sub-Saharan Africa",Kenya,Household,Online,C,4/3/2011,598824679,5/1/2011,4385,668.27,502.54,2930363.95,2203637.90,726726.05
"Sub-Saharan Africa",Lesotho,Household,Offline,M,3/16/2017,877184331,3/23/2017,7191,668.27,502.54,4805529.57,3613765.14,1191764.43
Europe,Norway,Household,Online,L,3/22/2010,606186378,4/28/2010,2875,668.27,502.54,1921276.25,1444802.50,476473.75
Asia,Maldives,Cereal,Offline,L,6/28/2014,612442147,7/4/2014,4096,205.70,117.11,842547.20,479682.56,362864.64
Europe,Hungary,"Office Supplies",Offline,H,8/10/2013,892875468,9/20/2013,548,651.21,524.96,356863.08,287678.08,69185.00
"Australia and Oceania","East Timor",Cereal,Offline,L,12/20/2014,164722669,1/16/2015,3953,205.70,117.11,813132.10,462935.83,350196.27
"Sub-Saharan Africa","Democratic Republic of the Congo","Office Supplies",Online,H,8/27/2015,815532577,10/11/2015,3067,651.21,524.96,1997261.07,1610052.32,387208.75
"Central America and the Caribbean",Nicaragua,"Personal Care",Offline,H,10/27/2013,353166520,11/29/2013,8676,81.73,56.67,709089.48,491668.92,217420.56
"Australia and Oceania",Australia,Snacks,Online,L,6/22/2012,855798327,7/12/2012,8598,152.58,97.44,1311882.84,837789.12,474093.72
"Sub-Saharan Africa",Ethiopia,Fruits,Offline,M,9/10/2015,421914327,10/29/2015,2680,9.33,6.92,25004.40,18545.60,6458.80
"Central America and the Caribbean","Saint Vincent and the Grenadines",Snacks,Offline,M,3/29/2017,820313346,5/17/2017,7803,152.58,97.44,1190581.74,760324.32,430257.42
Asia,Malaysia,Meat,Online,L,12/21/2011,740106713,1/3/2012,2878,421.89,364.69,1214199.42,1049577.82,164621.60
"Sub-Saharan Africa",Niger,Cereal,Offline,C,9/19/2014,740718257,10/14/2014,3847,205.70,117.11,791327.90,450522.17,340805.73
"Central America and the Caribbean","Trinidad and Tobago","Office Supplies",Offline,M,2/3/2011,101884305,3/4/2011,8685,651.21,524.96,5655758.85,4559277.60,1096481.25
"Central America and the Caribbean","Saint Vincent and the Grenadines",Fruits,Offline,C,4/11/2014,873653686,4/18/2014,2395,9.33,6.92,22345.35,16573.40,5771.95
"Sub-Saharan Africa",Mali,"Baby Food",Offline,L,10/21/2015,226387727,10/28/2015,2014,255.28,159.42,514133.92,321071.88,193062.04
Europe,Ukraine,"Office Supplies",Online,H,1/18/2012,800760257,2/1/2012,1609,651.21,524.96,1047796.89,844660.64,203136.25
Asia,Laos,Snacks,Online,L,8/9/2015,357757604,9/3/2015,7280,152.58,97.44,1110782.40,709363.20,401419.20
Asia,Tajikistan,Clothes,Online,H,8/15/2013,328678596,9/12/2013,2155,109.28,35.84,235498.40,77235.20,158263.20
"Middle East and North Africa",Somalia,"Office Supplies",Online,C,1/12/2017,865134561,2/2/2017,1397,651.21,524.96,909740.37,733369.12,176371.25
Europe,Iceland,"Baby Food",Online,M,5/3/2011,389049327,6/16/2011,7196,255.28,159.42,1836994.88,1147186.32,689808.56
Europe,Iceland,Clothes,Offline,M,5/17/2013,542659223,7/2/2013,3778,109.28,35.84,412859.84,135403.52,277456.32
Europe,Romania,Clothes,Offline,L,7/26/2014,338513076,8/13/2014,2396,109.28,35.84,261834.88,85872.64,175962.24
"Sub-Saharan Africa",Guinea-Bissau,Snacks,Offline,L,12/14/2014,209472215,12/27/2014,6338,152.58,97.44,967052.04,617574.72,349477.32
"Sub-Saharan Africa","Mauritius ",Cosmetics,Offline,L,11/12/2011,658710467,12/4/2011,5920,437.20,263.33,2588224.00,1558913.60,1029310.40
"Australia and Oceania",Vanuatu,Vegetables,Offline,L,4/8/2011,909714162,5/27/2011,3491,154.06,90.93,537823.46,317436.63,220386.83
Asia,Singapore,Fruits,Online,C,5/25/2016,256282126,7/1/2016,8431,9.33,6.92,78661.23,58342.52,20318.71
"Sub-Saharan Africa",Namibia,"Personal Care",Offline,L,6/4/2016,312525689,7/16/2016,2151,81.73,56.67,175801.23,121897.17,53904.06
"Middle East and North Africa","Tunisia ",Beverages,Offline,C,12/5/2012,962868678,12/12/2012,3094,47.45,31.79,146810.30,98358.26,48452.04
Europe,Denmark,Clothes,Offline,H,2/21/2016,812047421,4/3/2016,1732,109.28,35.84,189272.96,62074.88,127198.08
Europe,"Moldova ",Household,Online,M,11/2/2010,335110747,12/13/2010,5572,668.27,502.54,3723600.44,2800152.88,923447.56
"Sub-Saharan Africa",Madagascar,Snacks,Offline,M,3/1/2013,527419984,3/14/2013,4149,152.58,97.44,633054.42,404278.56,228775.86
Asia,Malaysia,Household,Offline,M,10/26/2013,654648959,11/2/2013,4030,668.27,502.54,2693128.10,2025236.20,667891.90
"Sub-Saharan Africa",Lesotho,Vegetables,Offline,M,2/21/2012,502784001,3/25/2012,3814,154.06,90.93,587584.84,346807.02,240777.82
"Sub-Saharan Africa",Senegal,Cereal,Online,H,4/26/2012,828123939,6/4/2012,9131,205.70,117.11,1878246.70,1069331.41,808915.29
Asia,Myanmar,Clothes,Offline,H,1/14/2012,207280099,2/21/2012,7642,109.28,35.84,835117.76,273889.28,561228.48
