Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Japan,Household,Online,M,9/27/2016,660816323,10/3/2016,9090,668.27,502.54,6074574.30,4568088.60,1506485.70
Europe,France,Snacks,Online,H,1/18/2011,182094371,2/17/2011,4626,152.58,97.44,705835.08,450757.44,255077.64
Europe,"Moldova ",Clothes,Offline,M,3/3/2016,136192548,3/18/2016,1256,109.28,35.84,137255.68,45015.04,92240.64
Europe,Sweden,Household,Offline,C,12/13/2015,435659682,12/16/2015,236,668.27,502.54,157711.72,118599.44,39112.28
"Sub-Saharan Africa",Chad,Meat,Online,C,6/6/2010,613357102,7/24/2010,4852,421.89,364.69,2047010.28,1769475.88,277534.40
"North America","United States of America",Cosmetics,Online,H,1/30/2012,272458636,3/8/2012,5420,437.20,263.33,2369624.00,1427248.60,942375.40
Europe,Malta,"Office Supplies",Offline,H,9/22/2011,436450612,10/21/2011,4290,651.21,524.96,2793690.90,2252078.40,541612.50
Asia,Vietnam,Fruits,Offline,H,8/9/2012,399131858,8/23/2012,841,9.33,6.92,7846.53,5819.72,2026.81
Europe,Italy,Cereal,Offline,L,6/16/2011,874613702,8/5/2011,6485,205.70,117.11,1333964.50,759458.35,574506.15
"Middle East and North Africa",Qatar,Clothes,Offline,L,6/8/2017,847319972,7/6/2017,9664,109.28,35.84,1056081.92,346357.76,709724.16
"Central America and the Caribbean","Saint Kitts and Nevis ","Personal Care",Online,H,6/23/2010,721986997,7/1/2010,851,81.73,56.67,69552.23,48226.17,21326.06
"Australia and Oceania","Samoa ",Cosmetics,Online,C,3/24/2013,973663604,4/29/2013,7552,437.20,263.33,3301734.40,1988668.16,1313066.24
Europe,Serbia,Clothes,Offline,H,7/16/2011,797711122,8/5/2011,9303,109.28,35.84,1016631.84,333419.52,683212.32
"Sub-Saharan Africa",Mali,Clothes,Offline,L,4/3/2011,359803378,4/11/2011,2670,109.28,35.84,291777.60,95692.80,196084.80
Europe,Russia,Fruits,Online,C,9/18/2011,345926702,9/28/2011,6253,9.33,6.92,58340.49,43270.76,15069.73
Europe,Liechtenstein,"Personal Care",Online,M,2/7/2017,612379920,3/5/2017,5682,81.73,56.67,464389.86,321998.94,142390.92
Europe,Lithuania,"Personal Care",Offline,C,7/16/2017,635774362,8/2/2017,8617,81.73,56.67,704267.41,488325.39,215942.02
