Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Serbia,Fruits,Offline,L,3/27/2014,571382462,5/2/2014,3623,9.33,6.92,33802.59,25071.16,8731.43
Europe,Romania,"Personal Care",Offline,M,11/30/2015,895596301,12/2/2015,5702,81.73,56.67,466024.46,323132.34,142892.12
"Central America and the Caribbean","Saint Lucia","Baby Food",Online,L,10/6/2015,761419332,11/6/2015,9755,255.28,159.42,2490256.40,1555142.10,935114.30
"Central America and the Caribbean","The Bahamas",Household,Online,M,2/18/2015,137650382,2/19/2015,2662,668.27,502.54,1778934.74,1337761.48,441173.26
"Central America and the Caribbean","Saint Lucia",Fruits,Offline,L,6/8/2016,413400781,6/15/2016,3333,9.33,6.92,31096.89,23064.36,8032.53
"Sub-Saharan Africa",Djibouti,Beverages,Online,H,10/18/2011,348094356,11/17/2011,7710,47.45,31.79,365839.50,245100.90,120738.60
"North America",Canada,Cosmetics,Offline,M,2/9/2017,121467435,2/23/2017,3768,437.20,263.33,1647369.60,992227.44,655142.16
"Middle East and North Africa",Algeria,Snacks,Online,L,4/11/2015,883568847,5/26/2015,6511,152.58,97.44,993448.38,634431.84,359016.54
"Central America and the Caribbean",Grenada,Meat,Online,L,12/17/2012,704759919,1/2/2013,2976,421.89,364.69,1255544.64,1085317.44,170227.20
"Middle East and North Africa","United Arab Emirates",Clothes,Offline,M,2/15/2014,425714480,3/2/2014,7230,109.28,35.84,790094.40,259123.20,530971.20
Europe,Luxembourg,"Baby Food",Online,C,3/17/2016,507418859,4/26/2016,5371,255.28,159.42,1371108.88,856244.82,514864.06
"Sub-Saharan Africa","Democratic Republic of the Congo",Household,Online,M,12/9/2013,581171882,1/3/2014,530,668.27,502.54,354183.10,266346.20,87836.90
"Sub-Saharan Africa","The Gambia","Baby Food",Online,H,9/3/2010,798584878,9/24/2010,7867,255.28,159.42,2008287.76,1254157.14,754130.62
Europe,Romania,"Office Supplies",Offline,M,8/16/2014,481581676,9/2/2014,9574,651.21,524.96,6234684.54,5025967.04,1208717.50
"Sub-Saharan Africa","Cape Verde",Snacks,Online,M,5/9/2012,372398602,5/22/2012,9877,152.58,97.44,1507032.66,962414.88,544617.78
"Sub-Saharan Africa",Botswana,"Office Supplies",Offline,L,6/1/2010,383584487,7/21/2010,29,651.21,524.96,18885.09,15223.84,3661.25
Europe,"United Kingdom",Cosmetics,Online,H,6/6/2016,948000657,7/5/2016,3316,437.20,263.33,1449755.20,873202.28,576552.92
"Sub-Saharan Africa","The Gambia","Baby Food",Offline,L,7/31/2012,768820941,9/12/2012,56,255.28,159.42,14295.68,8927.52,5368.16
"Sub-Saharan Africa",Lesotho,Clothes,Online,L,5/27/2012,869531667,7/11/2012,2598,109.28,35.84,283909.44,93112.32,190797.12
Europe,Liechtenstein,Fruits,Online,M,7/27/2011,543931663,8/24/2011,321,9.33,6.92,2994.93,2221.32,773.61
Europe,Belarus,Cereal,Offline,L,5/20/2014,506132256,7/8/2014,4637,205.70,117.11,953830.90,543039.07,410791.83
"North America",Canada,Beverages,Offline,L,11/10/2014,640557277,11/10/2014,3988,47.45,31.79,189230.60,126778.52,62452.08
Asia,Nepal,Cosmetics,Online,H,8/26/2015,451943051,10/6/2015,8847,437.20,263.33,3867908.40,2329680.51,1538227.89
Europe,"Czech Republic","Office Supplies",Online,L,9/7/2016,415338408,9/23/2016,6720,651.21,524.96,4376131.20,3527731.20,848400.00
Europe,Serbia,"Baby Food",Online,M,5/22/2011,626104676,6/27/2011,7142,255.28,159.42,1823209.76,1138577.64,684632.12
"Middle East and North Africa",Libya,Cosmetics,Offline,H,3/5/2013,349915683,4/22/2013,6681,437.20,263.33,2920933.20,1759307.73,1161625.47
Asia,Cambodia,Cosmetics,Offline,M,10/23/2013,272757756,11/2/2013,3936,437.20,263.33,1720819.20,1036466.88,684352.32
"Sub-Saharan Africa","Sao Tome and Principe",Cosmetics,Offline,L,6/27/2017,250929725,7/21/2017,4537,437.20,263.33,1983576.40,1194728.21,788848.19
Europe,Spain,Cereal,Online,L,4/24/2014,661042916,4/24/2014,6144,205.70,117.11,1263820.80,719523.84,544296.96
"Middle East and North Africa",Iraq,Cereal,Offline,M,5/23/2014,150021159,7/4/2014,3450,205.70,117.11,709665.00,404029.50,305635.50
"Australia and Oceania","Samoa ","Baby Food",Offline,L,10/1/2013,585100781,10/10/2013,3178,255.28,159.42,811279.84,506636.76,304643.08
Europe,Iceland,Household,Offline,H,4/6/2013,303830611,4/13/2013,9085,668.27,502.54,6071232.95,4565575.90,1505657.05
"Sub-Saharan Africa",Ethiopia,Household,Online,M,11/15/2014,864071977,1/4/2015,6954,668.27,502.54,4647149.58,3494663.16,1152486.42
"Sub-Saharan Africa","Seychelles ",Beverages,Online,H,3/24/2010,293998706,5/4/2010,9605,47.45,31.79,455757.25,305342.95,150414.30
Europe,Greece,Snacks,Offline,C,10/2/2014,742097127,11/19/2014,1886,152.58,97.44,287765.88,183771.84,103994.04
Europe,Bulgaria,Cereal,Online,M,11/15/2010,827166068,12/10/2010,5676,205.70,117.11,1167553.20,664716.36,502836.84
"Central America and the Caribbean",Nicaragua,Beverages,Offline,C,5/10/2012,588316857,6/21/2012,4887,47.45,31.79,231888.15,155357.73,76530.42
"Central America and the Caribbean","Trinidad and Tobago",Snacks,Offline,L,2/11/2015,134973323,2/14/2015,460,152.58,97.44,70186.80,44822.40,25364.40
"Central America and the Caribbean","El Salvador","Baby Food",Offline,M,2/11/2016,996871793,3/14/2016,5371,255.28,159.42,1371108.88,856244.82,514864.06
Asia,Laos,Clothes,Online,M,3/7/2017,274061095,4/10/2017,9623,109.28,35.84,1051601.44,344888.32,706713.12
"Central America and the Caribbean","The Bahamas","Baby Food",Online,L,8/18/2013,986902558,9/20/2013,5253,255.28,159.42,1340985.84,837433.26,503552.58
"Australia and Oceania","Papua New Guinea",Cereal,Offline,L,3/14/2013,826070010,4/20/2013,1328,205.70,117.11,273169.60,155522.08,117647.52
