Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Mozambique,Fruits,Online,M,7/26/2010,546886384,8/6/2010,4689,9.33,6.92,43748.37,32447.88,11300.49
Asia,Tajikistan,Meat,Online,C,1/29/2016,517450320,2/17/2016,3904,421.89,364.69,1647058.56,1423749.76,223308.80
"Sub-Saharan Africa",Lesotho,Fruits,Online,M,12/28/2013,286264073,2/11/2014,756,9.33,6.92,7053.48,5231.52,1821.96
Europe,Serbia,Cereal,Offline,M,3/5/2014,384626471,3/31/2014,8375,205.70,117.11,1722737.50,980796.25,741941.25
"Sub-Saharan Africa",Kenya,Fruits,Online,M,6/1/2012,964148843,6/13/2012,1923,9.33,6.92,17941.59,13307.16,4634.43
"Central America and the Caribbean",Jamaica,"Baby Food",Offline,L,12/6/2016,446755015,1/17/2017,3592,255.28,159.42,916965.76,572636.64,344329.12
"Sub-Saharan Africa","Seychelles ","Office Supplies",Offline,M,4/11/2014,474681317,4/26/2014,7605,651.21,524.96,4952452.05,3992320.80,960131.25
"Sub-Saharan Africa","Cote d'Ivoire",Clothes,Online,L,1/3/2011,960476577,1/25/2011,5218,109.28,35.84,570223.04,187013.12,383209.92
Europe,Estonia,Clothes,Online,L,9/29/2014,537002122,10/15/2014,9716,109.28,35.84,1061764.48,348221.44,713543.04
"Middle East and North Africa",Morocco,Meat,Offline,H,3/30/2015,607431781,5/8/2015,1417,421.89,364.69,597818.13,516765.73,81052.40
"Sub-Saharan Africa",Gabon,Snacks,Offline,M,11/23/2010,395251882,1/5/2011,2670,152.58,97.44,407388.60,260164.80,147223.80
"Sub-Saharan Africa",Gabon,"Office Supplies",Online,M,7/6/2012,994261252,7/28/2012,2854,651.21,524.96,1858553.34,1498235.84,360317.50
"Sub-Saharan Africa",Zambia,"Baby Food",Offline,L,11/1/2016,418571221,12/3/2016,3381,255.28,159.42,863101.68,538999.02,324102.66
Europe,Armenia,Fruits,Online,C,4/21/2010,352605617,5/8/2010,2692,9.33,6.92,25116.36,18628.64,6487.72
"Sub-Saharan Africa",Senegal,"Personal Care",Offline,H,9/16/2010,301100766,10/21/2010,1263,81.73,56.67,103224.99,71574.21,31650.78
"Australia and Oceania","Samoa ",Meat,Offline,C,6/1/2010,739105498,7/3/2010,6596,421.89,364.69,2782786.44,2405495.24,377291.20
"Sub-Saharan Africa",Tanzania,Vegetables,Offline,C,5/30/2010,861981141,6/14/2010,8230,154.06,90.93,1267913.80,748353.90,519559.90
"Middle East and North Africa",Turkey,"Office Supplies",Offline,M,7/18/2016,835401523,8/22/2016,2730,651.21,524.96,1777803.30,1433140.80,344662.50
"Central America and the Caribbean",Cuba,"Baby Food",Online,C,1/4/2013,445352971,2/23/2013,8696,255.28,159.42,2219914.88,1386316.32,833598.56
"Sub-Saharan Africa",Madagascar,Cereal,Offline,L,7/28/2011,448134315,8/6/2011,1757,205.70,117.11,361414.90,205762.27,155652.63
"Sub-Saharan Africa",Comoros,Snacks,Offline,L,6/23/2017,320356881,7/19/2017,9575,152.58,97.44,1460953.50,932988.00,527965.50
Europe,"Vatican City",Fruits,Online,L,7/18/2010,508944499,7/18/2010,6842,9.33,6.92,63835.86,47346.64,16489.22
Europe,Denmark,Cosmetics,Offline,L,2/2/2017,181133496,3/20/2017,282,437.20,263.33,123290.40,74259.06,49031.34
"Central America and the Caribbean",Honduras,Meat,Offline,M,4/10/2015,374472701,4/24/2015,3649,421.89,364.69,1539476.61,1330753.81,208722.80
"Sub-Saharan Africa",Gabon,Snacks,Online,C,8/9/2014,846823441,8/30/2014,2729,152.58,97.44,416390.82,265913.76,150477.06
Europe,Sweden,"Baby Food",Offline,M,4/22/2014,526359546,5/13/2014,341,255.28,159.42,87050.48,54362.22,32688.26
Europe,"United Kingdom","Office Supplies",Offline,M,8/31/2014,661567342,9/30/2014,1333,651.21,524.96,868062.93,699771.68,168291.25
"Sub-Saharan Africa","Sao Tome and Principe",Snacks,Offline,L,3/28/2013,771245658,3/30/2013,7584,152.58,97.44,1157166.72,738984.96,418181.76
Europe,Monaco,"Office Supplies",Offline,L,3/25/2016,894505822,4/3/2016,3006,651.21,524.96,1957537.26,1578029.76,379507.50
"Central America and the Caribbean","Dominican Republic",Clothes,Offline,C,12/23/2011,240771663,12/27/2011,8540,109.28,35.84,933251.20,306073.60,627177.60
"North America","United States of America","Baby Food",Offline,M,8/4/2012,339779508,8/14/2012,7162,255.28,159.42,1828315.36,1141766.04,686549.32
"Sub-Saharan Africa",Uganda,"Office Supplies",Offline,M,4/30/2012,991578185,6/3/2012,8875,651.21,524.96,5779488.75,4659020.00,1120468.75
