Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Jamaica,Fruits,Offline,M,5/7/2015,898960435,5/17/2015,1224,9.33,6.92,11419.92,8470.08,2949.84
Europe,Portugal,"Office Supplies",Offline,M,2/6/2016,428423297,3/25/2016,8829,651.21,524.96,5749533.09,4634871.84,1114661.25
"Sub-Saharan Africa",Djibouti,Vegetables,Online,M,2/15/2012,533089101,3/9/2012,1766,154.06,90.93,272069.96,160582.38,111487.58
"Sub-Saharan Africa",Djibouti,Meat,Offline,H,6/13/2010,956756675,6/19/2010,4416,421.89,364.69,1863066.24,1610471.04,252595.20
"Central America and the Caribbean","Saint Kitts and Nevis ",Snacks,Online,H,8/6/2011,163537347,9/3/2011,3190,152.58,97.44,486730.20,310833.60,175896.60
Asia,Kazakhstan,Household,Offline,M,5/13/2013,287854945,5/19/2013,1530,668.27,502.54,1022453.10,768886.20,253566.90
Europe,Lithuania,Snacks,Online,L,8/14/2014,384445798,9/8/2014,4910,152.58,97.44,749167.80,478430.40,270737.40
"Central America and the Caribbean",Dominica,"Office Supplies",Offline,M,7/2/2011,478358733,7/5/2011,5834,651.21,524.96,3799159.14,3062616.64,736542.50
Europe,"Czech Republic",Fruits,Online,L,5/14/2016,214955079,6/10/2016,8840,9.33,6.92,82477.20,61172.80,21304.40
"Sub-Saharan Africa",Guinea-Bissau,Cereal,Online,M,2/18/2016,209908664,3/7/2016,5493,205.70,117.11,1129910.10,643285.23,486624.87
"Australia and Oceania",Nauru,Household,Online,M,12/1/2013,699205815,12/12/2013,9394,668.27,502.54,6277728.38,4720860.76,1556867.62
Europe,Austria,Clothes,Online,M,2/16/2010,189145362,3/20/2010,1171,109.28,35.84,127966.88,41968.64,85998.24
Asia,Myanmar,"Personal Care",Offline,C,10/21/2013,406338632,11/6/2013,3486,81.73,56.67,284910.78,197551.62,87359.16
Asia,"South Korea","Baby Food",Offline,M,2/14/2016,447709453,3/25/2016,6031,255.28,159.42,1539593.68,961462.02,578131.66
"Sub-Saharan Africa",Kenya,Cosmetics,Offline,H,11/20/2016,830494153,1/1/2017,530,437.20,263.33,231716.00,139564.90,92151.10
"Middle East and North Africa",Syria,Meat,Online,M,3/12/2013,342241561,4/30/2013,5738,421.89,364.69,2420804.82,2092591.22,328213.60
Europe,Denmark,Cosmetics,Offline,C,10/8/2010,990813004,10/9/2010,2441,437.20,263.33,1067205.20,642788.53,424416.67
Europe,Belarus,Meat,Offline,H,8/14/2012,354382312,9/12/2012,8456,421.89,364.69,3567501.84,3083818.64,483683.20
Europe,Austria,Vegetables,Online,M,3/30/2015,131435811,4/21/2015,3632,154.06,90.93,559545.92,330257.76,229288.16
"Sub-Saharan Africa","Sierra Leone","Baby Food",Online,H,6/1/2012,290772330,6/13/2012,4849,255.28,159.42,1237852.72,773027.58,464825.14
Europe,Poland,Cosmetics,Offline,L,2/15/2014,421503198,3/29/2014,1018,437.20,263.33,445069.60,268069.94,176999.66
"Sub-Saharan Africa",Tanzania,Snacks,Online,C,6/29/2012,183052241,8/12/2012,8081,152.58,97.44,1232998.98,787412.64,445586.34
"Sub-Saharan Africa",Swaziland,"Personal Care",Offline,L,11/7/2015,655155789,11/18/2015,4012,81.73,56.67,327900.76,227360.04,100540.72
"North America","United States of America","Office Supplies",Online,H,8/28/2014,287862670,9/27/2014,3816,651.21,524.96,2485017.36,2003247.36,481770.00
"Sub-Saharan Africa","South Sudan",Clothes,Online,M,8/5/2015,751534211,9/19/2015,4529,109.28,35.84,494929.12,162319.36,332609.76
"Middle East and North Africa","United Arab Emirates",Cosmetics,Online,M,1/12/2015,186844241,2/22/2015,218,437.20,263.33,95309.60,57405.94,37903.66
"Australia and Oceania","Solomon Islands",Cereal,Offline,M,6/4/2010,854779088,6/21/2010,6982,205.70,117.11,1436197.40,817662.02,618535.38
"Sub-Saharan Africa",Comoros,Cereal,Online,C,8/21/2011,586637580,8/30/2011,7951,205.70,117.11,1635520.70,931141.61,704379.09
Asia,Bangladesh,Cosmetics,Offline,L,6/16/2014,434031045,7/4/2014,8286,437.20,263.33,3622639.20,2181952.38,1440686.82
"Sub-Saharan Africa",Mali,Snacks,Online,H,12/14/2011,618883311,1/13/2012,180,152.58,97.44,27464.40,17539.20,9925.20
"Australia and Oceania","Solomon Islands",Cereal,Online,L,5/26/2013,983430707,7/13/2013,7855,205.70,117.11,1615773.50,919899.05,695874.45
"Sub-Saharan Africa",Eritrea,Cereal,Online,L,3/19/2010,540222060,3/28/2010,2567,205.70,117.11,528031.90,300621.37,227410.53
"Middle East and North Africa",Pakistan,Household,Offline,H,1/4/2010,622118699,1/23/2010,7603,668.27,502.54,5080856.81,3820811.62,1260045.19
"Australia and Oceania",Kiribati,"Baby Food",Offline,C,2/12/2010,832294452,3/2/2010,3279,255.28,159.42,837063.12,522738.18,314324.94
Europe,Austria,Household,Online,H,7/1/2016,394235646,7/11/2016,1943,668.27,502.54,1298448.61,976435.22,322013.39
Asia,Laos,Household,Offline,M,4/2/2017,401741111,5/10/2017,2977,668.27,502.54,1989439.79,1496061.58,493378.21
"Australia and Oceania",Palau,Meat,Online,M,9/7/2016,668922173,9/14/2016,7791,421.89,364.69,3286944.99,2841299.79,445645.20
Asia,"South Korea",Snacks,Online,L,5/21/2016,180202662,6/3/2016,4827,152.58,97.44,736503.66,470342.88,266160.78
Europe,Bulgaria,Fruits,Online,H,6/7/2011,240318906,6/19/2011,4560,9.33,6.92,42544.80,31555.20,10989.60
Asia,Mongolia,Cereal,Online,M,11/24/2016,424319732,11/25/2016,4493,205.70,117.11,924210.10,526175.23,398034.87
"Central America and the Caribbean",Jamaica,Clothes,Online,L,1/22/2011,827566468,3/2/2011,4163,109.28,35.84,454932.64,149201.92,305730.72
"Central America and the Caribbean",Belize,Household,Online,M,11/28/2014,715732944,12/20/2014,138,668.27,502.54,92221.26,69350.52,22870.74
Europe,Norway,Snacks,Offline,L,8/21/2012,774805486,9/2/2012,1016,152.58,97.44,155021.28,98999.04,56022.24
"Middle East and North Africa",Jordan,"Personal Care",Online,M,1/6/2016,861082923,1/14/2016,2427,81.73,56.67,198358.71,137538.09,60820.62
"Central America and the Caribbean",Grenada,Snacks,Online,C,2/20/2015,451176583,3/14/2015,2032,152.58,97.44,310042.56,197998.08,112044.48
"Sub-Saharan Africa",Sudan,Household,Online,M,7/18/2012,892010295,7/21/2012,4524,668.27,502.54,3023253.48,2273490.96,749762.52
Asia,Tajikistan,Snacks,Offline,L,11/3/2011,450820386,11/21/2011,6625,152.58,97.44,1010842.50,645540.00,365302.50
"Sub-Saharan Africa",Mali,Vegetables,Online,L,11/20/2013,165155684,12/6/2013,2092,154.06,90.93,322293.52,190225.56,132067.96
Europe,Croatia,Clothes,Offline,H,1/24/2013,692877519,2/7/2013,6710,109.28,35.84,733268.80,240486.40,492782.40
Europe,Liechtenstein,"Baby Food",Offline,M,2/29/2016,962159717,3/15/2016,3296,255.28,159.42,841402.88,525448.32,315954.56
"Sub-Saharan Africa","Cote d'Ivoire",Vegetables,Online,M,11/21/2015,421488606,12/28/2015,6700,154.06,90.93,1032202.00,609231.00,422971.00
Europe,Estonia,"Personal Care",Offline,C,5/20/2017,389663016,6/23/2017,8801,81.73,56.67,719305.73,498752.67,220553.06
"Middle East and North Africa",Bahrain,Beverages,Offline,M,9/14/2011,905794274,10/8/2011,3509,47.45,31.79,166502.05,111551.11,54950.94
"North America",Greenland,Beverages,Offline,C,6/21/2017,279306209,7/6/2017,1769,47.45,31.79,83939.05,56236.51,27702.54
"Sub-Saharan Africa",Botswana,Household,Offline,M,7/5/2016,939935147,8/1/2016,6552,668.27,502.54,4378505.04,3292642.08,1085862.96
"Middle East and North Africa",Iraq,Meat,Offline,M,8/25/2010,887729918,9/12/2010,7865,421.89,364.69,3318164.85,2868286.85,449878.00
"Central America and the Caribbean","Antigua and Barbuda ","Office Supplies",Online,C,5/6/2010,443051850,5/15/2010,7743,651.21,524.96,5042319.03,4064765.28,977553.75
"Sub-Saharan Africa",Cameroon,Household,Offline,M,10/6/2015,896574771,10/17/2015,5253,668.27,502.54,3510422.31,2639842.62,870579.69
Europe,Greece,Beverages,Online,H,12/28/2012,459285008,2/13/2013,1495,47.45,31.79,70937.75,47526.05,23411.70
