Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Botswana,Fruits,Online,M,5/7/2017,486010110,6/5/2017,47,9.33,6.92,438.51,325.24,113.27
"Sub-Saharan Africa",Madagascar,Vegetables,Online,L,5/1/2012,216028392,6/12/2012,6457,154.06,90.93,994765.42,587135.01,407630.41
Asia,Taiwan,Meat,Offline,C,11/11/2011,814804303,12/27/2011,7555,421.89,364.69,3187378.95,2755232.95,432146.00
Europe,France,"Office Supplies",Offline,M,2/18/2011,844886672,2/21/2011,9596,651.21,524.96,6249011.16,5037516.16,1211495.00
Asia,Turkmenistan,"Office Supplies",Online,M,12/24/2013,289136826,2/7/2014,867,651.21,524.96,564599.07,455140.32,109458.75
Europe,"San Marino",Cosmetics,Online,L,12/10/2013,100728595,1/14/2014,6684,437.20,263.33,2922244.80,1760097.72,1162147.08
Europe,Armenia,Clothes,Offline,H,3/14/2013,853148305,3/16/2013,4397,109.28,35.84,480504.16,157588.48,322915.68
"Sub-Saharan Africa",Rwanda,"Personal Care",Online,L,3/17/2011,490194785,4/3/2011,8385,81.73,56.67,685306.05,475177.95,210128.10
Europe,Germany,Clothes,Offline,L,1/22/2016,175979363,1/30/2016,5059,109.28,35.84,552847.52,181314.56,371532.96
Europe,Kosovo,"Office Supplies",Online,L,5/29/2010,244925868,7/15/2010,7862,651.21,524.96,5119813.02,4127235.52,992577.50
Europe,Luxembourg,"Personal Care",Offline,H,11/3/2015,651770627,11/16/2015,2267,81.73,56.67,185281.91,128470.89,56811.02
Europe,Armenia,Fruits,Online,H,5/8/2013,521562469,6/6/2013,780,9.33,6.92,7277.40,5397.60,1879.80
"Sub-Saharan Africa",Gabon,Fruits,Online,C,4/19/2015,399662721,5/18/2015,7935,9.33,6.92,74033.55,54910.20,19123.35
"Australia and Oceania",Nauru,"Office Supplies",Online,H,2/29/2016,901745212,4/5/2016,5302,651.21,524.96,3452715.42,2783337.92,669377.50
"Australia and Oceania",Australia,Vegetables,Online,C,7/2/2011,463796269,8/5/2011,6478,154.06,90.93,998000.68,589044.54,408956.14
Asia,Malaysia,Clothes,Online,C,11/10/2016,292114722,12/28/2016,2093,109.28,35.84,228723.04,75013.12,153709.92
"Sub-Saharan Africa","Democratic Republic of the Congo",Fruits,Offline,M,12/27/2010,313311898,1/10/2011,4808,9.33,6.92,44858.64,33271.36,11587.28
"Central America and the Caribbean",Barbados,Fruits,Offline,H,5/9/2015,524311625,5/18/2015,4316,9.33,6.92,40268.28,29866.72,10401.56
"Middle East and North Africa",Lebanon,Cereal,Offline,M,8/14/2014,542350232,9/5/2014,2341,205.70,117.11,481543.70,274154.51,207389.19
"Central America and the Caribbean",Haiti,Fruits,Offline,H,6/12/2013,954976546,7/11/2013,7637,9.33,6.92,71253.21,52848.04,18405.17
"Sub-Saharan Africa",Benin,Beverages,Online,M,7/26/2017,170051896,8/16/2017,990,47.45,31.79,46975.50,31472.10,15503.40
"Central America and the Caribbean",Panama,Fruits,Offline,M,11/3/2014,265750110,11/29/2014,218,9.33,6.92,2033.94,1508.56,525.38
"Sub-Saharan Africa",Benin,Fruits,Online,L,11/28/2016,240557515,1/4/2017,5169,9.33,6.92,48226.77,35769.48,12457.29
Europe,Bulgaria,"Baby Food",Offline,C,7/20/2017,963272941,8/22/2017,2724,255.28,159.42,695382.72,434260.08,261122.64
Asia,Bangladesh,Meat,Offline,L,8/10/2011,223007714,8/17/2011,1793,421.89,364.69,756448.77,653889.17,102559.60
"Central America and the Caribbean",Barbados,Meat,Online,H,12/1/2013,379185664,1/14/2014,8319,421.89,364.69,3509702.91,3033856.11,475846.80
"Sub-Saharan Africa","Democratic Republic of the Congo",Snacks,Online,L,2/2/2010,711543118,3/9/2010,276,152.58,97.44,42112.08,26893.44,15218.64
"Central America and the Caribbean","Costa Rica",Fruits,Offline,C,4/25/2013,570128905,5/10/2013,2667,9.33,6.92,24883.11,18455.64,6427.47
Asia,Turkmenistan,Cosmetics,Offline,H,2/11/2015,725304353,3/15/2015,2531,437.20,263.33,1106553.20,666488.23,440064.97
"Sub-Saharan Africa",Guinea,"Office Supplies",Offline,M,11/14/2011,217743289,12/3/2011,3933,651.21,524.96,2561208.93,2064667.68,496541.25
"Sub-Saharan Africa",Guinea-Bissau,Cosmetics,Online,L,3/4/2016,408432042,3/28/2016,2972,437.20,263.33,1299358.40,782616.76,516741.64
"Sub-Saharan Africa","Mauritius ",Cereal,Offline,M,3/5/2015,928669440,4/10/2015,2779,205.70,117.11,571640.30,325448.69,246191.61
Europe,Poland,Fruits,Online,C,3/26/2012,130066812,3/27/2012,8515,9.33,6.92,79444.95,58923.80,20521.15
"Central America and the Caribbean","Saint Lucia",Cereal,Offline,H,7/25/2015,934547984,8/4/2015,2371,205.70,117.11,487714.70,277667.81,210046.89
"Middle East and North Africa",Qatar,Meat,Offline,L,9/22/2011,484349286,10/5/2011,8572,421.89,364.69,3616441.08,3126122.68,490318.40
Europe,Monaco,Snacks,Offline,L,11/5/2014,492019546,11/5/2014,8372,152.58,97.44,1277399.76,815767.68,461632.08
Europe,Kosovo,Beverages,Offline,H,5/26/2017,490420091,6/19/2017,5058,47.45,31.79,240002.10,160793.82,79208.28
"Central America and the Caribbean",Guatemala,Clothes,Online,M,9/18/2016,982724750,10/14/2016,8947,109.28,35.84,977728.16,320660.48,657067.68
Europe,Slovenia,"Baby Food",Offline,M,3/8/2011,292419850,3/17/2011,2387,255.28,159.42,609353.36,380535.54,228817.82
"Sub-Saharan Africa",Nigeria,Clothes,Online,H,8/15/2011,413304221,9/2/2011,4758,109.28,35.84,519954.24,170526.72,349427.52
Europe,Estonia,Vegetables,Offline,C,10/4/2014,259489190,10/12/2014,7473,154.06,90.93,1151290.38,679519.89,471770.49
Asia,"South Korea","Personal Care",Online,H,8/13/2014,615398585,9/5/2014,8972,81.73,56.67,733281.56,508443.24,224838.32
"Australia and Oceania","Papua New Guinea",Beverages,Offline,C,11/2/2013,985768735,11/23/2013,9729,47.45,31.79,461641.05,309284.91,152356.14
Europe,Monaco,Beverages,Offline,M,5/11/2012,945648467,6/27/2012,7251,47.45,31.79,344059.95,230509.29,113550.66
"Sub-Saharan Africa","Central African Republic",Clothes,Online,H,3/5/2011,590399110,3/16/2011,1071,109.28,35.84,117038.88,38384.64,78654.24
Europe,Liechtenstein,Beverages,Online,M,2/15/2016,985694491,2/25/2016,7759,47.45,31.79,368164.55,246658.61,121505.94
Asia,Malaysia,"Office Supplies",Offline,L,5/29/2011,117520940,6/2/2011,5913,651.21,524.96,3850604.73,3104088.48,746516.25
"Central America and the Caribbean",Nicaragua,"Personal Care",Online,H,5/10/2016,542177283,6/23/2016,1161,81.73,56.67,94888.53,65793.87,29094.66
"Sub-Saharan Africa",Swaziland,"Office Supplies",Online,C,7/4/2013,836274850,8/14/2013,1167,651.21,524.96,759962.07,612628.32,147333.75
Asia,Kazakhstan,Snacks,Online,M,12/17/2012,546737468,1/30/2013,621,152.58,97.44,94752.18,60510.24,34241.94
"Middle East and North Africa",Lebanon,Clothes,Offline,H,10/2/2010,640801465,10/21/2010,6248,109.28,35.84,682781.44,223928.32,458853.12
"Sub-Saharan Africa",Namibia,Cereal,Offline,L,4/29/2015,356015670,5/16/2015,1803,205.70,117.11,370877.10,211149.33,159727.77
Europe,"Bosnia and Herzegovina",Meat,Online,C,6/22/2013,350241410,6/26/2013,3071,421.89,364.69,1295624.19,1119962.99,175661.20
Europe,Liechtenstein,Household,Offline,H,12/29/2011,451652514,2/1/2012,2871,668.27,502.54,1918603.17,1442792.34,475810.83
"Sub-Saharan Africa","The Gambia",Cosmetics,Online,C,3/2/2011,108735311,3/24/2011,6050,437.20,263.33,2645060.00,1593146.50,1051913.50
Europe,Monaco,"Personal Care",Offline,L,2/17/2016,640288627,3/13/2016,4488,81.73,56.67,366804.24,254334.96,112469.28
Europe,Greece,Fruits,Online,L,5/14/2010,285423791,5/24/2010,2097,9.33,6.92,19565.01,14511.24,5053.77
"Sub-Saharan Africa","Sierra Leone","Personal Care",Online,M,7/2/2012,953564631,8/7/2012,9820,81.73,56.67,802588.60,556499.40,246089.20
"Middle East and North Africa",Bahrain,Snacks,Online,L,12/8/2011,574447476,12/29/2011,629,152.58,97.44,95972.82,61289.76,34683.06
"Sub-Saharan Africa","Seychelles ",Fruits,Online,L,6/27/2010,748121154,7/21/2010,4529,9.33,6.92,42255.57,31340.68,10914.89
Europe,Portugal,Snacks,Offline,C,1/18/2011,894946992,2/4/2011,3557,152.58,97.44,542727.06,346594.08,196132.98
"Sub-Saharan Africa","Sao Tome and Principe",Snacks,Offline,M,10/13/2013,505598819,10/22/2013,6781,152.58,97.44,1034644.98,660740.64,373904.34
"Sub-Saharan Africa",Mauritania,"Baby Food",Offline,L,5/8/2012,491062963,6/1/2012,5298,255.28,159.42,1352473.44,844607.16,507866.28
Europe,Switzerland,Vegetables,Offline,H,11/1/2012,932638251,11/24/2012,7239,154.06,90.93,1115240.34,658242.27,456998.07
Asia,Brunei,"Personal Care",Online,C,10/22/2014,631936013,11/22/2014,2764,81.73,56.67,225901.72,156635.88,69265.84
"Sub-Saharan Africa",Ghana,"Personal Care",Online,M,2/15/2015,260880076,2/26/2015,9067,81.73,56.67,741045.91,513826.89,227219.02
Asia,"Sri Lanka",Snacks,Offline,L,9/15/2011,111706769,10/24/2011,5370,152.58,97.44,819354.60,523252.80,296101.80
"Sub-Saharan Africa",Lesotho,Cereal,Offline,M,11/20/2014,546964919,12/20/2014,7929,205.70,117.11,1630995.30,928565.19,702430.11
Europe,Luxembourg,Household,Online,M,5/13/2013,649515855,5/24/2013,5030,668.27,502.54,3361398.10,2527776.20,833621.90
Asia,Bhutan,Cereal,Offline,C,10/26/2015,472533404,12/15/2015,1990,205.70,117.11,409343.00,233048.90,176294.10
Europe,Russia,Household,Online,L,11/9/2016,589503896,12/2/2016,6158,668.27,502.54,4115206.66,3094641.32,1020565.34
Asia,Philippines,Household,Online,L,12/9/2015,744226157,12/10/2015,1913,668.27,502.54,1278400.51,961359.02,317041.49
Asia,Mongolia,Fruits,Offline,L,7/30/2013,300811517,8/13/2013,5667,9.33,6.92,52873.11,39215.64,13657.47
"Australia and Oceania",Tuvalu,"Personal Care",Offline,M,2/25/2015,493683803,3/29/2015,863,81.73,56.67,70532.99,48906.21,21626.78
Europe,Belarus,"Personal Care",Offline,H,12/15/2011,377579343,1/20/2012,2973,81.73,56.67,242983.29,168479.91,74503.38
"Sub-Saharan Africa",Senegal,Vegetables,Offline,M,4/10/2015,877546966,5/27/2015,4503,154.06,90.93,693732.18,409457.79,284274.39
Europe,Luxembourg,"Personal Care",Offline,L,9/27/2014,738947999,11/16/2014,9989,81.73,56.67,816400.97,566076.63,250324.34
Asia,Taiwan,Fruits,Offline,M,6/1/2012,577456271,6/17/2012,998,9.33,6.92,9311.34,6906.16,2405.18
"Australia and Oceania",Tuvalu,Snacks,Online,L,6/7/2011,629058110,7/10/2011,1129,152.58,97.44,172262.82,110009.76,62253.06
Europe,Poland,Fruits,Offline,H,3/8/2012,300052344,3/31/2012,1011,9.33,6.92,9432.63,6996.12,2436.51
"Sub-Saharan Africa",Mozambique,Snacks,Offline,M,2/21/2016,417050302,3/15/2016,3307,152.58,97.44,504582.06,322234.08,182347.98
"Sub-Saharan Africa",Madagascar,Fruits,Offline,L,6/24/2014,976975810,7/4/2014,7708,9.33,6.92,71915.64,53339.36,18576.28
"Australia and Oceania",Palau,Clothes,Offline,M,7/31/2014,697065198,8/23/2014,5937,109.28,35.84,648795.36,212782.08,436013.28
Europe,Bulgaria,Clothes,Offline,C,7/14/2013,164867293,8/21/2013,6751,109.28,35.84,737749.28,241955.84,495793.44
"Sub-Saharan Africa","Republic of the Congo","Office Supplies",Offline,C,1/26/2017,488243424,3/12/2017,934,651.21,524.96,608230.14,490312.64,117917.50
Europe,"Moldova ",Beverages,Online,L,1/18/2013,145367419,2/10/2013,6305,47.45,31.79,299172.25,200435.95,98736.30
"Central America and the Caribbean",Jamaica,"Office Supplies",Offline,L,2/10/2013,834725606,2/24/2013,2711,651.21,524.96,1765430.31,1423166.56,342263.75
"Sub-Saharan Africa",Namibia,Beverages,Offline,M,1/15/2011,725116813,3/5/2011,7033,47.45,31.79,333715.85,223579.07,110136.78
Europe,Slovakia,Fruits,Online,H,10/25/2016,305652368,11/14/2016,8183,9.33,6.92,76347.39,56626.36,19721.03
Europe,"Moldova ",Meat,Online,L,12/29/2014,135756099,1/8/2015,2101,421.89,364.69,886390.89,766213.69,120177.20
Europe,Hungary,Cosmetics,Online,H,11/24/2013,395164334,12/8/2013,6763,437.20,263.33,2956783.60,1780900.79,1175882.81
Europe,Luxembourg,Cereal,Online,H,7/26/2011,433925902,8/9/2011,7172,205.70,117.11,1475280.40,839912.92,635367.48
"Central America and the Caribbean","The Bahamas",Snacks,Offline,H,9/4/2014,122402131,9/12/2014,365,152.58,97.44,55691.70,35565.60,20126.10
"Middle East and North Africa",Lebanon,Cereal,Offline,M,1/11/2012,301266849,2/11/2012,410,205.70,117.11,84337.00,48015.10,36321.90
"Central America and the Caribbean",Haiti,Cereal,Offline,C,3/22/2016,531506383,4/22/2016,3405,205.70,117.11,700408.50,398759.55,301648.95
Europe,Romania,"Office Supplies",Offline,L,5/27/2014,444419562,7/9/2014,2479,651.21,524.96,1614349.59,1301375.84,312973.75
Europe,"Czech Republic",Fruits,Online,H,7/3/2017,191617715,7/21/2017,2795,9.33,6.92,26077.35,19341.40,6735.95
Asia,Vietnam,Beverages,Online,M,1/8/2011,895024669,2/21/2011,6544,47.45,31.79,310512.80,208033.76,102479.04
"Sub-Saharan Africa","The Gambia",Meat,Offline,C,10/21/2011,596876752,11/11/2011,7950,421.89,364.69,3354025.50,2899285.50,454740.00
