Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Australia and Oceania",Palau,Household,Online,C,1/10/2015,858764207,2/22/2015,6267,668.27,502.54,4188048.09,3149418.18,1038629.91
"Central America and the Caribbean","Dominican Republic",Household,Online,C,6/6/2015,963471210,6/14/2015,1396,668.27,502.54,932904.92,701545.84,231359.08
Asia,Singapore,Beverages,Online,C,6/4/2016,644943654,7/5/2016,2014,47.45,31.79,95564.30,64025.06,31539.24
Europe,Belarus,Cereal,Online,H,9/9/2013,996980369,9/9/2013,7501,205.70,117.11,1542955.70,878442.11,664513.59
"Sub-Saharan Africa",Senegal,Beverages,Offline,H,7/12/2011,933692681,8/6/2011,9268,47.45,31.79,439766.60,294629.72,145136.88
"Sub-Saharan Africa","Seychelles ","Baby Food",Offline,M,7/10/2011,339504420,8/28/2011,5757,255.28,159.42,1469646.96,917780.94,551866.02
Europe,Andorra,Beverages,Offline,C,4/30/2016,519151914,5/28/2016,7443,47.45,31.79,353170.35,236612.97,116557.38
Europe,Romania,"Baby Food",Online,L,9/25/2010,147683990,10/4/2010,1829,255.28,159.42,466907.12,291579.18,175327.94
"Sub-Saharan Africa",Botswana,Household,Offline,H,11/14/2010,220461976,11/16/2010,8453,668.27,502.54,5648886.31,4247970.62,1400915.69
"North America",Canada,Vegetables,Online,H,1/6/2015,903159701,1/9/2015,3881,154.06,90.93,597906.86,352899.33,245007.53
"Central America and the Caribbean",Cuba,"Baby Food",Offline,H,12/8/2014,181763494,1/1/2015,6712,255.28,159.42,1713439.36,1070027.04,643412.32
"Sub-Saharan Africa",Djibouti,"Baby Food",Offline,L,10/26/2014,612572181,11/7/2014,2576,255.28,159.42,657601.28,410665.92,246935.36
"Sub-Saharan Africa",Mali,Cosmetics,Offline,H,5/5/2012,772197091,6/5/2012,9134,437.20,263.33,3993384.80,2405256.22,1588128.58
Asia,Bangladesh,Clothes,Offline,C,1/18/2010,207562053,2/17/2010,1079,109.28,35.84,117913.12,38671.36,79241.76
Europe,Lithuania,"Office Supplies",Offline,C,7/13/2011,785903394,8/7/2011,5134,651.21,524.96,3343312.14,2695144.64,648167.50
Europe,Sweden,Cosmetics,Offline,M,2/1/2010,844769942,2/16/2010,5053,437.20,263.33,2209171.60,1330606.49,878565.11
