Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"North America",Mexico,Cosmetics,Online,L,10/10/2011,341442048,10/18/2011,9144,437.20,263.33,3997756.80,2407889.52,1589867.28
Asia,Indonesia,"Baby Food",Offline,C,12/4/2015,797162234,1/8/2016,6875,255.28,159.42,1755050.00,1096012.50,659037.50
Asia,Vietnam,Cereal,Offline,L,5/15/2014,376132237,6/27/2014,4742,205.70,117.11,975429.40,555335.62,420093.78
"North America",Greenland,"Baby Food",Offline,C,12/23/2016,509650886,1/10/2017,5877,255.28,159.42,1500280.56,936911.34,563369.22
"Sub-Saharan Africa",Kenya,"Baby Food",Offline,H,12/20/2011,449329507,12/30/2011,5441,255.28,159.42,1388978.48,867404.22,521574.26
"Sub-Saharan Africa","Mauritius ",Vegetables,Online,H,2/14/2015,417091929,2/23/2015,5625,154.06,90.93,866587.50,511481.25,355106.25
Europe,Sweden,Cereal,Offline,C,12/30/2012,255174481,1/13/2013,654,205.70,117.11,134527.80,76589.94,57937.86
Asia,Kyrgyzstan,Meat,Offline,M,2/26/2012,776125991,3/12/2012,1783,421.89,364.69,752229.87,650242.27,101987.60
"Central America and the Caribbean",Honduras,Vegetables,Online,C,8/21/2012,612807786,9/6/2012,2297,154.06,90.93,353875.82,208866.21,145009.61
"Sub-Saharan Africa",Cameroon,Household,Online,C,10/11/2011,268393695,10/18/2011,2513,668.27,502.54,1679362.51,1262883.02,416479.49
"Sub-Saharan Africa",Botswana,Vegetables,Offline,H,7/14/2015,766370046,8/26/2015,4782,154.06,90.93,736714.92,434827.26,301887.66
Europe,Hungary,Cereal,Online,L,1/3/2012,500535666,1/19/2012,8482,205.70,117.11,1744747.40,993327.02,751420.38
Europe,Russia,Meat,Online,H,1/27/2013,185001885,3/1/2013,5024,421.89,364.69,2119575.36,1832202.56,287372.80
Asia,Kazakhstan,Vegetables,Offline,H,10/2/2012,604192531,11/9/2012,2851,154.06,90.93,439225.06,259241.43,179983.63
Asia,"South Korea",Beverages,Offline,M,9/10/2013,362843930,10/17/2013,2437,47.45,31.79,115635.65,77472.23,38163.42
"Sub-Saharan Africa","South Africa","Baby Food",Online,M,10/28/2015,836004912,11/25/2015,1286,255.28,159.42,328290.08,205014.12,123275.96
"Sub-Saharan Africa","Equatorial Guinea","Personal Care",Offline,C,7/25/2012,319036805,8/12/2012,8935,81.73,56.67,730257.55,506346.45,223911.10
Europe,Belarus,Vegetables,Offline,H,5/4/2017,777613437,5/11/2017,1951,154.06,90.93,300571.06,177404.43,123166.63
Asia,Laos,Cosmetics,Online,L,5/3/2014,197721135,5/6/2014,8933,437.20,263.33,3905507.60,2352326.89,1553180.71
"Australia and Oceania","Samoa ","Office Supplies",Online,L,4/28/2015,235658729,5/5/2015,5509,651.21,524.96,3587515.89,2892004.64,695511.25
"Sub-Saharan Africa",Niger,"Baby Food",Online,C,5/27/2010,368037545,6/27/2010,9343,255.28,159.42,2385081.04,1489461.06,895619.98
"Sub-Saharan Africa",Rwanda,"Baby Food",Offline,L,4/3/2017,141781413,4/27/2017,5126,255.28,159.42,1308565.28,817186.92,491378.36
Asia,Philippines,Fruits,Online,L,10/4/2016,524126660,10/5/2016,9581,9.33,6.92,89390.73,66300.52,23090.21
Asia,Maldives,"Personal Care",Online,L,5/14/2017,752622115,5/27/2017,6464,81.73,56.67,528302.72,366314.88,161987.84
"Middle East and North Africa",Azerbaijan,Clothes,Online,L,6/12/2013,585129106,7/10/2013,1560,109.28,35.84,170476.80,55910.40,114566.40
Asia,Singapore,"Personal Care",Offline,C,10/15/2011,749821460,12/1/2011,7687,81.73,56.67,628258.51,435622.29,192636.22
"Central America and the Caribbean",Barbados,Vegetables,Offline,C,9/4/2012,695185506,10/11/2012,9695,154.06,90.93,1493611.70,881566.35,612045.35
"Central America and the Caribbean","Dominican Republic",Snacks,Offline,H,9/4/2013,840020072,9/8/2013,9461,152.58,97.44,1443559.38,921879.84,521679.54
Asia,Tajikistan,Fruits,Online,C,6/1/2013,323436486,6/17/2013,899,9.33,6.92,8387.67,6221.08,2166.59
Europe,"San Marino",Cosmetics,Online,L,5/17/2015,154858577,6/18/2015,4949,437.20,263.33,2163702.80,1303220.17,860482.63
"Sub-Saharan Africa","South Africa",Clothes,Online,M,7/9/2016,964022672,7/27/2016,4586,109.28,35.84,501158.08,164362.24,336795.84
"Australia and Oceania","East Timor",Cosmetics,Online,L,2/10/2011,750977599,3/18/2011,9815,437.20,263.33,4291118.00,2584583.95,1706534.05
Asia,Thailand,"Personal Care",Online,C,3/4/2017,736084687,3/9/2017,2671,81.73,56.67,218300.83,151365.57,66935.26
Europe,Hungary,Cosmetics,Offline,M,2/28/2012,410017764,4/6/2012,2223,437.20,263.33,971895.60,585382.59,386513.01
Europe,"Moldova ","Personal Care",Offline,L,6/10/2012,683763158,6/14/2012,9568,81.73,56.67,781992.64,542218.56,239774.08
Europe,"San Marino","Baby Food",Online,L,7/14/2016,738619697,8/1/2016,2837,255.28,159.42,724229.36,452274.54,271954.82
"Central America and the Caribbean",Cuba,Cereal,Offline,H,6/8/2016,276198709,6/10/2016,2190,205.70,117.11,450483.00,256470.90,194012.10
"Middle East and North Africa",Israel,"Personal Care",Online,L,7/29/2016,868424022,8/20/2016,4821,81.73,56.67,394020.33,273206.07,120814.26
"Central America and the Caribbean",Panama,Cosmetics,Online,H,11/15/2014,107531964,11/17/2014,9953,437.20,263.33,4351451.60,2620923.49,1730528.11
"Sub-Saharan Africa",Angola,"Office Supplies",Online,L,2/2/2014,156071364,2/9/2014,3840,651.21,524.96,2500646.40,2015846.40,484800.00
"Sub-Saharan Africa",Tanzania,Snacks,Offline,M,6/30/2010,996903550,7/15/2010,4769,152.58,97.44,727654.02,464691.36,262962.66
Europe,Estonia,Snacks,Online,C,10/9/2012,883202350,11/22/2012,8057,152.58,97.44,1229337.06,785074.08,444262.98
"Sub-Saharan Africa",Togo,Household,Offline,C,7/12/2015,388454091,7/31/2015,1053,668.27,502.54,703688.31,529174.62,174513.69
"Sub-Saharan Africa",Sudan,Clothes,Offline,H,8/23/2010,156457602,9/4/2010,8136,109.28,35.84,889102.08,291594.24,597507.84
Europe,Portugal,Cosmetics,Online,H,10/14/2013,451324212,10/15/2013,5719,437.20,263.33,2500346.80,1505984.27,994362.53
"Middle East and North Africa",Pakistan,"Baby Food",Online,L,3/9/2015,707477748,3/17/2015,7242,255.28,159.42,1848737.76,1154519.64,694218.12
"Central America and the Caribbean",Nicaragua,Vegetables,Online,L,9/13/2013,879654538,9/27/2013,8181,154.06,90.93,1260364.86,743898.33,516466.53
"North America",Mexico,Cosmetics,Online,L,1/20/2013,992903411,3/1/2013,1039,437.20,263.33,454250.80,273599.87,180650.93
"Sub-Saharan Africa",Chad,Cosmetics,Offline,L,6/14/2010,692585694,7/4/2010,353,437.20,263.33,154331.60,92955.49,61376.11
"Middle East and North Africa",Turkey,"Office Supplies",Online,M,7/12/2015,594375216,8/7/2015,7690,651.21,524.96,5007804.90,4036942.40,970862.50
"Middle East and North Africa","Saudi Arabia",Vegetables,Offline,C,4/3/2016,934258306,5/18/2016,6649,154.06,90.93,1024344.94,604593.57,419751.37
Asia,"North Korea",Snacks,Offline,C,1/16/2013,218533790,3/6/2013,7860,152.58,97.44,1199278.80,765878.40,433400.40
Asia,Cambodia,Fruits,Offline,C,12/6/2014,173812997,1/2/2015,3983,9.33,6.92,37161.39,27562.36,9599.03
"Sub-Saharan Africa",Rwanda,Cosmetics,Offline,H,2/2/2013,797019755,2/5/2013,4712,437.20,263.33,2060086.40,1240810.96,819275.44
Asia,Taiwan,Beverages,Online,H,11/27/2014,805390393,12/14/2014,1770,47.45,31.79,83986.50,56268.30,27718.20
"Sub-Saharan Africa",Mauritania,"Baby Food",Offline,H,6/21/2017,786473739,8/7/2017,3911,255.28,159.42,998400.08,623491.62,374908.46
"Sub-Saharan Africa",Mauritania,"Office Supplies",Online,C,5/13/2011,948131120,6/12/2011,1923,651.21,524.96,1252276.83,1009498.08,242778.75
Europe,Italy,"Personal Care",Online,L,9/26/2014,668536365,11/14/2014,3621,81.73,56.67,295944.33,205202.07,90742.26
"Sub-Saharan Africa","Burkina Faso",Vegetables,Offline,C,7/7/2016,746175801,8/18/2016,8856,154.06,90.93,1364355.36,805276.08,559079.28
"Middle East and North Africa","Saudi Arabia",Beverages,Offline,M,6/25/2010,249848258,8/5/2010,4507,47.45,31.79,213857.15,143277.53,70579.62
Europe,Spain,Cereal,Offline,L,3/10/2014,568665063,4/18/2014,9484,205.70,117.11,1950858.80,1110671.24,840187.56
Europe,Austria,Snacks,Offline,H,3/8/2012,462050044,3/26/2012,9731,152.58,97.44,1484755.98,948188.64,536567.34
Europe,Denmark,Clothes,Online,C,10/21/2012,109739530,11/14/2012,3220,109.28,35.84,351881.60,115404.80,236476.80
"Sub-Saharan Africa","Cote d'Ivoire",Clothes,Online,M,1/30/2014,661782348,3/10/2014,4958,109.28,35.84,541810.24,177694.72,364115.52
Europe,Russia,Vegetables,Offline,M,2/13/2015,188539826,2/23/2015,1979,154.06,90.93,304884.74,179950.47,124934.27
"Australia and Oceania",Palau,Cereal,Online,L,4/18/2012,430685794,5/10/2012,8352,205.70,117.11,1718006.40,978102.72,739903.68
Europe,"San Marino","Office Supplies",Online,H,8/19/2010,949206578,9/11/2010,175,651.21,524.96,113961.75,91868.00,22093.75
"Sub-Saharan Africa",Cameroon,Snacks,Online,M,6/2/2012,475401008,6/2/2012,577,152.58,97.44,88038.66,56222.88,31815.78
"Middle East and North Africa",Afghanistan,"Office Supplies",Online,C,6/14/2013,960880410,6/16/2013,4721,651.21,524.96,3074362.41,2478336.16,596026.25
"Sub-Saharan Africa","Mauritius ",Household,Online,C,5/13/2014,827568614,5/30/2014,4798,668.27,502.54,3206359.46,2411186.92,795172.54
"North America",Canada,Meat,Online,C,11/11/2016,817701947,12/28/2016,5032,421.89,364.69,2122950.48,1835120.08,287830.40
"North America",Canada,Fruits,Offline,M,5/11/2012,843829238,6/11/2012,6678,9.33,6.92,62305.74,46211.76,16093.98
