Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Cuba,"Personal Care",Online,M,7/13/2010,177352654,8/19/2010,1446,81.73,56.67,118181.58,81944.82,36236.76
"North America",Greenland,Cereal,Offline,L,3/3/2011,705088222,4/20/2011,128,205.70,117.11,26329.60,14990.08,11339.52
"Sub-Saharan Africa",Madagascar,Beverages,Online,L,2/8/2010,726972043,3/9/2010,6037,47.45,31.79,286455.65,191916.23,94539.42
"Middle East and North Africa",Oman,Fruits,Offline,C,1/24/2011,268052947,3/15/2011,1679,9.33,6.92,15665.07,11618.68,4046.39
"North America",Mexico,Snacks,Offline,M,4/2/2011,773692262,5/18/2011,1588,152.58,97.44,242297.04,154734.72,87562.32
"Australia and Oceania",Australia,Meat,Offline,H,9/21/2012,159563815,10/29/2012,7334,421.89,364.69,3094141.26,2674636.46,419504.80
Europe,Hungary,Snacks,Offline,L,1/13/2011,461653935,1/25/2011,2513,152.58,97.44,383433.54,244866.72,138566.82
Europe,Cyprus,Clothes,Offline,H,2/27/2014,186261451,4/12/2014,7757,109.28,35.84,847684.96,278010.88,569674.08
Asia,Mongolia,Meat,Online,L,12/29/2015,159997689,1/16/2016,5727,421.89,364.69,2416164.03,2088579.63,327584.40
Europe,Georgia,Clothes,Offline,C,4/15/2015,379786479,4/26/2015,6114,109.28,35.84,668137.92,219125.76,449012.16
"Sub-Saharan Africa","Cote d'Ivoire",Snacks,Offline,H,11/5/2011,462864148,11/18/2011,642,152.58,97.44,97956.36,62556.48,35399.88
"Middle East and North Africa",Iraq,Cosmetics,Offline,L,5/2/2010,996779525,5/2/2010,8067,437.20,263.33,3526892.40,2124283.11,1402609.29
"Central America and the Caribbean",Grenada,Beverages,Offline,H,6/24/2016,389393937,7/6/2016,9174,47.45,31.79,435306.30,291641.46,143664.84
"Middle East and North Africa",Somalia,Fruits,Offline,C,7/28/2010,718881213,8/26/2010,1781,9.33,6.92,16616.73,12324.52,4292.21
"Middle East and North Africa","United Arab Emirates",Cosmetics,Offline,L,10/30/2011,983727681,12/10/2011,5736,437.20,263.33,2507779.20,1510460.88,997318.32
"Middle East and North Africa",Lebanon,Beverages,Offline,L,1/8/2014,252732169,2/6/2014,7920,47.45,31.79,375804.00,251776.80,124027.20
Europe,Sweden,Cosmetics,Online,C,12/31/2011,815006005,2/6/2012,7243,437.20,263.33,3166639.60,1907299.19,1259340.41
"Australia and Oceania",Vanuatu,"Baby Food",Online,L,1/7/2013,529973018,2/23/2013,9648,255.28,159.42,2462941.44,1538084.16,924857.28
Europe,Italy,"Baby Food",Offline,C,4/10/2010,477369534,4/11/2010,3108,255.28,159.42,793410.24,495477.36,297932.88
"Sub-Saharan Africa",Liberia,Cereal,Offline,H,12/10/2016,907244384,1/17/2017,2629,205.70,117.11,540785.30,307882.19,232903.11
"Middle East and North Africa",Lebanon,"Personal Care",Offline,H,12/25/2016,789958894,2/13/2017,5246,81.73,56.67,428755.58,297290.82,131464.76
Asia,Cambodia,Vegetables,Online,L,5/6/2014,966186892,5/28/2014,5027,154.06,90.93,774459.62,457105.11,317354.51
Europe,Switzerland,"Personal Care",Offline,C,1/18/2014,996914708,1/22/2014,8071,81.73,56.67,659642.83,457383.57,202259.26
Europe,France,Beverages,Offline,C,10/25/2010,513441169,11/27/2010,7506,47.45,31.79,356159.70,238615.74,117543.96
Asia,Philippines,"Office Supplies",Online,L,8/1/2015,567377603,8/7/2015,8496,651.21,524.96,5532680.16,4460060.16,1072620.00
"Sub-Saharan Africa","Republic of the Congo",Meat,Offline,H,11/2/2013,480647838,11/16/2013,3231,421.89,364.69,1363126.59,1178313.39,184813.20
Asia,Indonesia,Cosmetics,Online,L,11/12/2014,995488202,11/18/2014,5936,437.20,263.33,2595219.20,1563126.88,1032092.32
Europe,Austria,"Personal Care",Online,M,1/27/2010,224447524,2/19/2010,7865,81.73,56.67,642806.45,445709.55,197096.90
"Central America and the Caribbean",Guatemala,Clothes,Offline,M,8/27/2014,400387132,9/13/2014,2305,109.28,35.84,251890.40,82611.20,169279.20
Europe,Spain,"Personal Care",Online,H,10/16/2010,226480853,11/15/2010,9572,81.73,56.67,782319.56,542445.24,239874.32
Europe,Hungary,Snacks,Offline,L,1/7/2012,726215016,1/22/2012,2016,152.58,97.44,307601.28,196439.04,111162.24
Asia,Brunei,"Office Supplies",Offline,M,1/3/2014,293388450,1/19/2014,9017,651.21,524.96,5871960.57,4733564.32,1138396.25
Asia,Tajikistan,Snacks,Offline,L,6/29/2013,542112481,8/7/2013,1985,152.58,97.44,302871.30,193418.40,109452.90
"Sub-Saharan Africa",Ghana,Beverages,Offline,C,1/23/2012,456810939,2/20/2012,9363,47.45,31.79,444274.35,297649.77,146624.58
"Sub-Saharan Africa",Zimbabwe,Beverages,Online,M,5/13/2012,442220151,6/22/2012,1625,47.45,31.79,77106.25,51658.75,25447.50
"Australia and Oceania",Fiji,"Personal Care",Online,C,5/2/2014,973388946,5/22/2014,6275,81.73,56.67,512855.75,355604.25,157251.50
Asia,"South Korea","Baby Food",Online,M,5/21/2011,345678651,6/20/2011,2849,255.28,159.42,727292.72,454187.58,273105.14
"Australia and Oceania",Fiji,Household,Online,H,12/11/2016,524763095,12/26/2016,7916,668.27,502.54,5290025.32,3978106.64,1311918.68
Asia,Myanmar,Household,Online,H,3/14/2015,396628606,4/19/2015,73,668.27,502.54,48783.71,36685.42,12098.29
Europe,Netherlands,Fruits,Offline,H,5/5/2010,717574012,6/17/2010,4951,9.33,6.92,46192.83,34260.92,11931.91
"Sub-Saharan Africa",Mauritania,Vegetables,Offline,L,3/14/2015,964210641,5/1/2015,210,154.06,90.93,32352.60,19095.30,13257.30
Europe,Latvia,Cereal,Online,C,2/25/2017,683462321,4/16/2017,544,205.70,117.11,111900.80,63707.84,48192.96
Europe,Armenia,Fruits,Offline,C,3/28/2012,842565381,4/10/2012,2675,9.33,6.92,24957.75,18511.00,6446.75
"Australia and Oceania",Palau,Household,Offline,C,6/20/2016,679068648,8/1/2016,358,668.27,502.54,239240.66,179909.32,59331.34
"Sub-Saharan Africa",Malawi,Cosmetics,Offline,M,8/23/2016,850833451,10/11/2016,9380,437.20,263.33,4100936.00,2470035.40,1630900.60
"Central America and the Caribbean",Belize,"Office Supplies",Offline,M,12/26/2011,286033618,2/3/2012,2559,651.21,524.96,1666446.39,1343372.64,323073.75
"Sub-Saharan Africa",Zimbabwe,Snacks,Offline,L,5/6/2010,233155477,6/4/2010,4742,152.58,97.44,723534.36,462060.48,261473.88
"Sub-Saharan Africa",Tanzania,Cosmetics,Online,M,11/10/2016,210997855,12/4/2016,7809,437.20,263.33,3414094.80,2056343.97,1357750.83
Europe,"Moldova ","Personal Care",Offline,C,1/7/2015,258672082,2/19/2015,5672,81.73,56.67,463572.56,321432.24,142140.32
"Sub-Saharan Africa",Senegal,Clothes,Online,L,11/13/2015,485601985,12/25/2015,9273,109.28,35.84,1013353.44,332344.32,681009.12
Europe,Kosovo,Household,Offline,L,5/18/2016,621523892,6/29/2016,1586,668.27,502.54,1059876.22,797028.44,262847.78
"Central America and the Caribbean","Saint Kitts and Nevis ",Clothes,Online,L,10/21/2010,466486632,12/10/2010,2616,109.28,35.84,285876.48,93757.44,192119.04
Asia,Philippines,"Baby Food",Offline,L,3/6/2017,340851533,4/12/2017,4398,255.28,159.42,1122721.44,701129.16,421592.28
"Sub-Saharan Africa",Angola,"Office Supplies",Online,L,12/11/2012,635292422,12/26/2012,6000,651.21,524.96,3907260.00,3149760.00,757500.00
Asia,"Sri Lanka",Cereal,Online,M,6/27/2014,460795629,7/4/2014,8521,205.70,117.11,1752769.70,997894.31,754875.39
"Central America and the Caribbean",Guatemala,Snacks,Offline,M,9/26/2012,798659980,10/19/2012,91,152.58,97.44,13884.78,8867.04,5017.74
"Middle East and North Africa",Oman,"Office Supplies",Online,H,11/4/2014,450496804,12/14/2014,870,651.21,524.96,566552.70,456715.20,109837.50
