Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,China,Meat,Offline,C,10/20/2010,520761239,10/26/2010,3678,421.89,364.69,1551711.42,1341329.82,210381.60
"Sub-Saharan Africa",Burundi,Beverages,Offline,L,5/6/2014,124436748,5/8/2014,2454,47.45,31.79,116442.30,78012.66,38429.64
"North America",Mexico,Meat,Offline,C,1/30/2012,688276135,2/23/2012,5058,421.89,364.69,2133919.62,1844602.02,289317.60
"Central America and the Caribbean","Costa Rica",Meat,Online,C,3/28/2016,999828231,5/16/2016,247,421.89,364.69,104206.83,90078.43,14128.40
"Sub-Saharan Africa",Benin,Fruits,Online,H,5/30/2017,366954362,6/14/2017,8805,9.33,6.92,82150.65,60930.60,21220.05
Asia,Malaysia,Snacks,Offline,M,1/9/2011,867828357,1/11/2011,8551,152.58,97.44,1304711.58,833209.44,471502.14
"Australia and Oceania","Federated States of Micronesia","Office Supplies",Offline,C,4/17/2016,600936543,4/20/2016,9332,651.21,524.96,6077091.72,4898926.72,1178165.00
"Sub-Saharan Africa",Rwanda,"Baby Food",Offline,H,11/8/2011,435077750,12/26/2011,8030,255.28,159.42,2049898.40,1280142.60,769755.80
"Middle East and North Africa",Jordan,"Office Supplies",Offline,H,4/7/2015,859363305,5/5/2015,3554,651.21,524.96,2314400.34,1865707.84,448692.50
"Sub-Saharan Africa","Mauritius ",Household,Offline,H,1/27/2011,633217036,2/24/2011,1847,668.27,502.54,1234294.69,928191.38,306103.31
Europe,Netherlands,Vegetables,Offline,C,3/9/2015,836375272,4/19/2015,884,154.06,90.93,136189.04,80382.12,55806.92
"Middle East and North Africa",Iran,Vegetables,Online,M,6/27/2010,818886840,6/27/2010,5668,154.06,90.93,873212.08,515391.24,357820.84
Asia,Brunei,Cosmetics,Offline,H,3/25/2011,451113069,3/29/2011,3237,437.20,263.33,1415216.40,852399.21,562817.19
Europe,Estonia,Meat,Online,L,10/15/2013,573727786,11/20/2013,7656,421.89,364.69,3229989.84,2792066.64,437923.20
Europe,Montenegro,"Personal Care",Online,M,8/13/2015,747717320,9/27/2015,5026,81.73,56.67,410774.98,284823.42,125951.56
"Australia and Oceania","Solomon Islands",Beverages,Online,L,6/6/2011,604380500,6/22/2011,8475,47.45,31.79,402138.75,269420.25,132718.50
"North America",Canada,Snacks,Online,L,2/29/2012,295328652,2/29/2012,3166,152.58,97.44,483068.28,308495.04,174573.24
Asia,Indonesia,"Personal Care",Online,M,11/20/2010,942485606,12/26/2010,1290,81.73,56.67,105431.70,73104.30,32327.40
Europe,Estonia,Cosmetics,Online,M,11/16/2016,588087689,12/9/2016,7071,437.20,263.33,3091441.20,1862006.43,1229434.77
"Sub-Saharan Africa",Benin,Beverages,Offline,C,12/20/2013,944683730,12/21/2013,1764,47.45,31.79,83701.80,56077.56,27624.24
"Middle East and North Africa",Algeria,Meat,Offline,M,5/11/2017,645135056,6/5/2017,8654,421.89,364.69,3651036.06,3156027.26,495008.80
Europe,Bulgaria,Cosmetics,Offline,H,10/19/2016,192615497,11/22/2016,8061,437.20,263.33,3524269.20,2122703.13,1401566.07
"North America",Mexico,Meat,Online,L,9/7/2010,610611379,10/10/2010,2331,421.89,364.69,983425.59,850092.39,133333.20
"Central America and the Caribbean","Saint Kitts and Nevis ","Office Supplies",Online,M,5/26/2017,292921531,6/10/2017,845,651.21,524.96,550272.45,443591.20,106681.25
Europe,Belarus,Meat,Online,C,12/18/2010,853657281,1/23/2011,5014,421.89,364.69,2115356.46,1828555.66,286800.80
"Central America and the Caribbean","Costa Rica",Meat,Online,C,9/5/2015,377242457,10/15/2015,3281,421.89,364.69,1384221.09,1196547.89,187673.20
Europe,Portugal,Clothes,Online,M,6/23/2011,168413388,7/27/2011,6119,109.28,35.84,668684.32,219304.96,449379.36
Europe,Belgium,Snacks,Offline,L,6/8/2013,702218902,6/22/2013,1033,152.58,97.44,157615.14,100655.52,56959.62
Europe,France,"Baby Food",Offline,M,12/24/2014,274020326,2/2/2015,7559,255.28,159.42,1929661.52,1205055.78,724605.74
"Middle East and North Africa",Somalia,Clothes,Offline,L,5/18/2014,849491488,5/27/2014,2264,109.28,35.84,247409.92,81141.76,166268.16
Europe,Spain,Cereal,Offline,L,12/20/2010,414618718,1/21/2011,3747,205.70,117.11,770757.90,438811.17,331946.73
Asia,Kyrgyzstan,Fruits,Online,H,7/7/2016,625700843,7/13/2016,7639,9.33,6.92,71271.87,52861.88,18409.99
"Sub-Saharan Africa","Cote d'Ivoire",Fruits,Offline,C,7/22/2013,959349191,9/7/2013,1599,9.33,6.92,14918.67,11065.08,3853.59
"Sub-Saharan Africa","Central African Republic",Cosmetics,Offline,L,3/11/2012,962487590,3/12/2012,321,437.20,263.33,140341.20,84528.93,55812.27
Asia,Malaysia,Clothes,Offline,M,1/9/2016,702352368,2/14/2016,528,109.28,35.84,57699.84,18923.52,38776.32
Europe,"Czech Republic",Beverages,Online,C,10/13/2010,316492354,10/13/2010,5976,47.45,31.79,283561.20,189977.04,93584.16
"Sub-Saharan Africa",Niger,"Office Supplies",Offline,M,7/21/2013,462768876,8/2/2013,2449,651.21,524.96,1594813.29,1285627.04,309186.25
Europe,Hungary,Beverages,Offline,L,12/26/2015,969355762,1/19/2016,2766,47.45,31.79,131246.70,87931.14,43315.56
"Central America and the Caribbean","Costa Rica",Beverages,Online,L,10/14/2010,384739339,10/16/2010,1775,47.45,31.79,84223.75,56427.25,27796.50
Europe,Spain,Cereal,Offline,L,9/2/2010,927718436,9/5/2010,1356,205.70,117.11,278929.20,158801.16,120128.04
Asia,Mongolia,Clothes,Offline,C,4/6/2014,837404382,5/21/2014,5420,109.28,35.84,592297.60,194252.80,398044.80
"Central America and the Caribbean","Saint Vincent and the Grenadines",Vegetables,Online,C,6/20/2017,223221004,7/24/2017,4910,154.06,90.93,756434.60,446466.30,309968.30
Europe,Macedonia,Beverages,Offline,L,4/7/2017,614904630,5/18/2017,2799,47.45,31.79,132812.55,88980.21,43832.34
"Australia and Oceania",Tuvalu,"Baby Food",Online,L,6/21/2015,912504088,7/14/2015,9092,255.28,159.42,2321005.76,1449446.64,871559.12
"Sub-Saharan Africa","South Africa","Office Supplies",Offline,L,12/22/2014,536380708,12/25/2014,5826,651.21,524.96,3793949.46,3058416.96,735532.50
"Australia and Oceania",Nauru,Meat,Offline,M,12/10/2015,777208316,1/20/2016,2067,421.89,364.69,872046.63,753814.23,118232.40
Asia,Bhutan,Beverages,Online,H,1/12/2012,745973241,1/20/2012,8914,47.45,31.79,422969.30,283376.06,139593.24
"Middle East and North Africa",Libya,Clothes,Online,H,11/24/2016,523974311,12/12/2016,4497,109.28,35.84,491432.16,161172.48,330259.68
"Central America and the Caribbean",Haiti,Clothes,Offline,M,12/23/2014,712822854,2/5/2015,8978,109.28,35.84,981115.84,321771.52,659344.32
"Sub-Saharan Africa",Burundi,Household,Online,M,9/8/2010,184442698,9/8/2010,9548,668.27,502.54,6380641.96,4798251.92,1582390.04
"Sub-Saharan Africa",Ethiopia,Cereal,Offline,H,2/3/2017,131070172,2/15/2017,5432,205.70,117.11,1117362.40,636141.52,481220.88
"North America","United States of America",Clothes,Offline,L,4/1/2014,915254104,5/16/2014,2883,109.28,35.84,315054.24,103326.72,211727.52
"Sub-Saharan Africa",Comoros,Snacks,Offline,H,7/24/2013,719855821,8/19/2013,189,152.58,97.44,28837.62,18416.16,10421.46
"Middle East and North Africa",Somalia,Cosmetics,Online,M,2/21/2016,498049151,3/13/2016,2667,437.20,263.33,1166012.40,702301.11,463711.29
Asia,"North Korea",Clothes,Offline,C,8/5/2016,823320424,8/16/2016,7664,109.28,35.84,837521.92,274677.76,562844.16
Europe,"Moldova ","Baby Food",Online,M,5/19/2014,539468467,5/31/2014,9562,255.28,159.42,2440987.36,1524374.04,916613.32
"Central America and the Caribbean",Belize,"Baby Food",Offline,M,1/7/2010,810604608,1/13/2010,4772,255.28,159.42,1218196.16,760752.24,457443.92
Asia,Japan,Cereal,Online,L,6/14/2016,171152675,6/26/2016,6735,205.70,117.11,1385389.50,788735.85,596653.65
Europe,Croatia,"Baby Food",Offline,M,5/27/2017,375848996,6/8/2017,925,255.28,159.42,236134.00,147463.50,88670.50
"Middle East and North Africa","Tunisia ",Snacks,Online,M,8/2/2016,549742400,8/30/2016,9848,152.58,97.44,1502607.84,959589.12,543018.72
"Central America and the Caribbean","Dominican Republic","Office Supplies",Online,L,3/18/2011,338194215,4/30/2011,8038,651.21,524.96,5234425.98,4219628.48,1014797.50
Europe,Serbia,Household,Offline,M,11/28/2010,356878268,12/28/2010,7065,668.27,502.54,4721327.55,3550445.10,1170882.45
"Australia and Oceania",Nauru,Cereal,Offline,M,3/25/2011,841780889,4/18/2011,526,205.70,117.11,108198.20,61599.86,46598.34
Europe,Macedonia,Meat,Offline,C,7/31/2012,299200904,9/19/2012,9051,421.89,364.69,3818526.39,3300809.19,517717.20
"Middle East and North Africa",Jordan,Vegetables,Online,H,6/5/2016,455749642,7/19/2016,5302,154.06,90.93,816826.12,482110.86,334715.26
"Australia and Oceania","Solomon Islands",Cosmetics,Offline,M,12/10/2013,408350932,1/11/2014,8970,437.20,263.33,3921684.00,2362070.10,1559613.90
Europe,Hungary,Vegetables,Online,M,7/6/2012,674241101,7/9/2012,1780,154.06,90.93,274226.80,161855.40,112371.40
Europe,Finland,Cosmetics,Online,C,10/19/2016,940968978,11/23/2016,2486,437.20,263.33,1086879.20,654638.38,432240.82
"Sub-Saharan Africa",Guinea-Bissau,Beverages,Online,C,5/21/2017,516395890,6/6/2017,1874,47.45,31.79,88921.30,59574.46,29346.84
"Australia and Oceania",Fiji,Clothes,Offline,C,4/11/2017,578695666,5/8/2017,7762,109.28,35.84,848231.36,278190.08,570041.28
"Australia and Oceania",Palau,Snacks,Offline,H,12/20/2012,126354634,12/28/2012,9999,152.58,97.44,1525647.42,974302.56,551344.86
Europe,Malta,Cereal,Offline,H,5/22/2013,928171622,7/3/2013,5464,205.70,117.11,1123944.80,639889.04,484055.76
"Sub-Saharan Africa",Eritrea,"Office Supplies",Offline,H,5/17/2013,773257958,6/5/2013,3068,651.21,524.96,1997912.28,1610577.28,387335.00
"Sub-Saharan Africa",Ethiopia,Clothes,Online,L,8/16/2012,221037471,9/8/2012,8754,109.28,35.84,956637.12,313743.36,642893.76
"Middle East and North Africa",Algeria,Snacks,Online,L,11/22/2011,351246488,1/9/2012,496,152.58,97.44,75679.68,48330.24,27349.44
Asia,Malaysia,"Office Supplies",Online,C,10/13/2016,513933837,11/10/2016,3298,651.21,524.96,2147690.58,1731318.08,416372.50
Europe,Sweden,"Baby Food",Online,M,4/6/2011,579460847,4/15/2011,4196,255.28,159.42,1071154.88,668926.32,402228.56
"Sub-Saharan Africa",Niger,Fruits,Offline,H,6/4/2014,488501346,7/1/2014,7259,9.33,6.92,67726.47,50232.28,17494.19
Europe,Estonia,"Personal Care",Online,C,2/20/2016,702041661,3/20/2016,8583,81.73,56.67,701488.59,486398.61,215089.98
"Sub-Saharan Africa","Cape Verde","Office Supplies",Offline,H,2/17/2011,851380622,2/18/2011,1300,651.21,524.96,846573.00,682448.00,164125.00
Europe,Portugal,"Baby Food",Offline,H,5/2/2010,188129556,6/16/2010,571,255.28,159.42,145764.88,91028.82,54736.06
"Central America and the Caribbean","Dominican Republic","Personal Care",Offline,C,5/22/2014,734212291,7/8/2014,8588,81.73,56.67,701897.24,486681.96,215215.28
"Australia and Oceania","East Timor",Vegetables,Online,H,6/5/2017,531865155,6/13/2017,9574,154.06,90.93,1474970.44,870563.82,604406.62
"Sub-Saharan Africa","Central African Republic",Vegetables,Online,C,11/11/2010,393636977,12/1/2010,4784,154.06,90.93,737023.04,435009.12,302013.92
Asia,India,Meat,Offline,M,6/15/2017,752389085,7/19/2017,7505,421.89,364.69,3166284.45,2736998.45,429286.00
Europe,Monaco,Beverages,Offline,M,10/25/2011,311295306,12/5/2011,8054,47.45,31.79,382162.30,256036.66,126125.64
Europe,Cyprus,Fruits,Online,M,1/20/2015,993841969,3/7/2015,8779,9.33,6.92,81908.07,60750.68,21157.39
Europe,Serbia,Vegetables,Online,H,4/8/2015,293827903,5/20/2015,9061,154.06,90.93,1395937.66,823916.73,572020.93
"Central America and the Caribbean",Guatemala,Snacks,Online,H,10/6/2016,725364434,11/9/2016,310,152.58,97.44,47299.80,30206.40,17093.40
"Sub-Saharan Africa",Guinea,"Office Supplies",Offline,M,7/23/2013,372875392,8/8/2013,969,651.21,524.96,631022.49,508686.24,122336.25
"Australia and Oceania",Kiribati,Meat,Online,M,11/16/2015,541097104,1/3/2016,1512,421.89,364.69,637897.68,551411.28,86486.40
Europe,Romania,Household,Online,H,1/25/2016,805078399,2/17/2016,9444,668.27,502.54,6311141.88,4745987.76,1565154.12
"Central America and the Caribbean",Guatemala,Cosmetics,Online,H,2/18/2015,360180604,2/20/2015,4300,437.20,263.33,1879960.00,1132319.00,747641.00
"Australia and Oceania",Vanuatu,Vegetables,Offline,C,5/5/2011,272077548,6/6/2011,2647,154.06,90.93,407796.82,240691.71,167105.11
"Middle East and North Africa",Egypt,"Office Supplies",Offline,M,8/11/2011,326755559,9/3/2011,3086,651.21,524.96,2009634.06,1620026.56,389607.50
Asia,Japan,"Personal Care",Online,L,7/19/2012,380513465,8/12/2012,1245,81.73,56.67,101753.85,70554.15,31199.70
Europe,Malta,Household,Online,L,11/5/2011,809962594,12/23/2011,4786,668.27,502.54,3198340.22,2405156.44,793183.78
Europe,"Vatican City","Baby Food",Online,H,1/10/2012,262026774,2/24/2012,8400,255.28,159.42,2144352.00,1339128.00,805224.00
Europe,"Moldova ",Cosmetics,Offline,L,9/10/2016,603942334,10/8/2016,8812,437.20,263.33,3852606.40,2320463.96,1532142.44
"Central America and the Caribbean",Jamaica,Cosmetics,Offline,L,7/30/2011,173258101,7/30/2011,9777,437.20,263.33,4274504.40,2574577.41,1699926.99
