Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Nepal,Clothes,Online,C,1/27/2014,579326951,3/11/2014,4574,109.28,35.84,499846.72,163932.16,335914.56
"Sub-Saharan Africa",Angola,"Personal Care",Online,M,3/15/2015,425635516,3/16/2015,3863,81.73,56.67,315722.99,218916.21,96806.78
"Australia and Oceania","East Timor",Cereal,Offline,H,7/3/2015,354959523,8/4/2015,9266,205.70,117.11,1906016.20,1085141.26,820874.94
"Sub-Saharan Africa",Burundi,Beverages,Offline,C,8/26/2010,561097800,9/22/2010,163,47.45,31.79,7734.35,5181.77,2552.58
"Central America and the Caribbean",Jamaica,Beverages,Offline,C,7/11/2012,858161675,8/21/2012,7965,47.45,31.79,377939.25,253207.35,124731.90
"Sub-Saharan Africa","Mauritius ","Personal Care",Offline,H,2/21/2015,230574977,3/13/2015,1114,81.73,56.67,91047.22,63130.38,27916.84
"Middle East and North Africa","Saudi Arabia","Office Supplies",Online,M,7/29/2013,883074033,8/19/2013,85,651.21,524.96,55352.85,44621.60,10731.25
"Middle East and North Africa","Saudi Arabia","Baby Food",Online,M,4/30/2015,590707671,6/8/2015,2382,255.28,159.42,608076.96,379738.44,228338.52
Asia,Laos,"Personal Care",Offline,C,10/27/2013,348837220,11/30/2013,7540,81.73,56.67,616244.20,427291.80,188952.40
Europe,Hungary,Meat,Online,C,11/27/2014,323136508,11/30/2014,2128,421.89,364.69,897781.92,776060.32,121721.60
"Sub-Saharan Africa",Benin,Beverages,Offline,H,5/6/2010,299591863,5/13/2010,4745,47.45,31.79,225150.25,150843.55,74306.70
"Sub-Saharan Africa",Swaziland,Cereal,Online,C,11/24/2011,134502112,1/8/2012,1019,205.70,117.11,209608.30,119335.09,90273.21
"Sub-Saharan Africa",Nigeria,"Baby Food",Online,L,4/1/2017,204478585,4/29/2017,8612,255.28,159.42,2198471.36,1372925.04,825546.32
"Sub-Saharan Africa","Democratic Republic of the Congo","Personal Care",Online,C,10/14/2013,956445109,10/22/2013,2217,81.73,56.67,181195.41,125637.39,55558.02
"Central America and the Caribbean",Nicaragua,Clothes,Offline,M,9/4/2012,657638013,10/24/2012,8557,109.28,35.84,935108.96,306682.88,628426.08
Asia,Japan,Meat,Offline,M,10/20/2014,345606124,10/21/2014,1387,421.89,364.69,585161.43,505825.03,79336.40
Europe,Estonia,Vegetables,Offline,L,7/11/2014,678210771,8/13/2014,6493,154.06,90.93,1000311.58,590408.49,409903.09
Europe,Andorra,"Baby Food",Online,C,1/26/2011,583625781,3/12/2011,6693,255.28,159.42,1708589.04,1066998.06,641590.98
Europe,"United Kingdom",Cosmetics,Online,H,4/16/2012,410337483,4/20/2012,6835,437.20,263.33,2988262.00,1799860.55,1188401.45
Asia,"Sri Lanka",Vegetables,Online,H,10/3/2015,577144706,10/21/2015,8799,154.06,90.93,1355573.94,800093.07,555480.87
"Australia and Oceania","Samoa ",Snacks,Offline,L,7/6/2012,223158776,7/9/2012,6496,152.58,97.44,991159.68,632970.24,358189.44
Europe,Norway,Cereal,Offline,H,8/15/2013,357803523,9/2/2013,869,205.70,117.11,178753.30,101768.59,76984.71
"Sub-Saharan Africa",Gabon,Vegetables,Online,M,1/19/2016,710815274,2/19/2016,4890,154.06,90.93,753353.40,444647.70,308705.70
Europe,Slovakia,Snacks,Online,H,1/17/2014,182242858,1/18/2014,8566,152.58,97.44,1307000.28,834671.04,472329.24
"Middle East and North Africa",Azerbaijan,Household,Online,C,7/3/2010,892447602,8/22/2010,3933,668.27,502.54,2628305.91,1976489.82,651816.09
"Central America and the Caribbean","Saint Lucia",Beverages,Online,L,2/26/2013,532103335,4/5/2013,56,47.45,31.79,2657.20,1780.24,876.96
"Sub-Saharan Africa","Equatorial Guinea",Meat,Online,H,9/1/2015,912196385,10/8/2015,8036,421.89,364.69,3390308.04,2930648.84,459659.20
"Central America and the Caribbean","El Salvador",Vegetables,Offline,M,7/17/2016,314025580,7/26/2016,6002,154.06,90.93,924668.12,545761.86,378906.26
Europe,Austria,Cosmetics,Online,H,5/11/2015,239202249,6/9/2015,4116,437.20,263.33,1799515.20,1083866.28,715648.92
"Middle East and North Africa",Yemen,Snacks,Offline,M,7/16/2016,459650218,7/26/2016,9569,152.58,97.44,1460038.02,932403.36,527634.66
"Sub-Saharan Africa","Sierra Leone",Snacks,Online,C,6/8/2010,367605817,7/7/2010,1585,152.58,97.44,241839.30,154442.40,87396.90
"Sub-Saharan Africa",Namibia,Beverages,Online,C,12/15/2014,325617873,2/3/2015,6419,47.45,31.79,304581.55,204060.01,100521.54
"Sub-Saharan Africa",Guinea-Bissau,"Office Supplies",Offline,M,3/22/2011,316547715,5/11/2011,2358,651.21,524.96,1535553.18,1237855.68,297697.50
"Sub-Saharan Africa","Republic of the Congo",Beverages,Offline,M,6/28/2015,393569171,8/12/2015,4719,47.45,31.79,223916.55,150017.01,73899.54
"Central America and the Caribbean","The Bahamas","Personal Care",Offline,C,10/15/2014,230168569,10/31/2014,849,81.73,56.67,69388.77,48112.83,21275.94
"Central America and the Caribbean","El Salvador",Beverages,Online,L,2/26/2016,470144736,3/27/2016,5130,47.45,31.79,243418.50,163082.70,80335.80
Asia,China,Clothes,Online,C,7/12/2012,477609002,7/30/2012,3972,109.28,35.84,434060.16,142356.48,291703.68
Europe,Lithuania,Meat,Offline,L,11/11/2016,586985194,12/30/2016,818,421.89,364.69,345106.02,298316.42,46789.60
"Middle East and North Africa",Morocco,Cereal,Online,C,11/15/2012,753009641,11/20/2012,1141,205.70,117.11,234703.70,133622.51,101081.19
Europe,Bulgaria,"Office Supplies",Online,L,11/7/2011,100731170,11/16/2011,7446,651.21,524.96,4848909.66,3908852.16,940057.50
Europe,Montenegro,Vegetables,Online,L,12/31/2010,975511109,2/12/2011,4270,154.06,90.93,657836.20,388271.10,269565.10
