Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","The Gambia",Cosmetics,Offline,M,7/23/2010,778193223,8/27/2010,3523,437.20,263.33,1540255.60,927711.59,612544.01
"Central America and the Caribbean",Honduras,"Office Supplies",Online,C,2/13/2015,749745929,4/3/2015,5336,651.21,524.96,3474856.56,2801186.56,673670.00
"Central America and the Caribbean",Jamaica,"Personal Care",Offline,C,8/11/2016,705876576,9/30/2016,3420,81.73,56.67,279516.60,193811.40,85705.20
Asia,Maldives,Cereal,Online,M,6/26/2014,390383994,7/1/2014,2154,205.70,117.11,443077.80,252254.94,190822.86
"Middle East and North Africa",Bahrain,Beverages,Online,C,11/1/2016,967379510,12/20/2016,7949,47.45,31.79,377180.05,252698.71,124481.34
Europe,Portugal,"Office Supplies",Offline,C,11/22/2013,971286952,1/9/2014,4248,651.21,524.96,2766340.08,2230030.08,536310.00
Europe,Monaco,Meat,Offline,L,2/3/2012,356842648,3/8/2012,6524,421.89,364.69,2752410.36,2379237.56,373172.80
"Australia and Oceania","Marshall Islands",Cereal,Online,M,2/24/2015,949095427,3/26/2015,7283,205.70,117.11,1498113.10,852912.13,645200.97
"Sub-Saharan Africa","Equatorial Guinea","Baby Food",Online,M,9/13/2012,593406617,10/2/2012,1060,255.28,159.42,270596.80,168985.20,101611.60
"Australia and Oceania",Nauru,Cosmetics,Offline,M,5/20/2014,805450046,6/12/2014,9422,437.20,263.33,4119298.40,2481095.26,1638203.14
"Central America and the Caribbean",Honduras,Fruits,Offline,C,9/28/2015,921212041,10/27/2015,5969,9.33,6.92,55690.77,41305.48,14385.29
"Middle East and North Africa",Azerbaijan,Snacks,Online,L,3/6/2017,346991431,3/16/2017,1330,152.58,97.44,202931.40,129595.20,73336.20
"Sub-Saharan Africa",Sudan,Meat,Online,H,8/5/2012,809399545,8/8/2012,8167,421.89,364.69,3445575.63,2978423.23,467152.40
Europe,Slovenia,Snacks,Offline,H,11/18/2015,505360209,12/23/2015,6171,152.58,97.44,941571.18,601302.24,340268.94
"Central America and the Caribbean",Cuba,Cereal,Online,H,9/13/2011,852109754,10/26/2011,7067,205.70,117.11,1453681.90,827616.37,626065.53
Asia,Turkmenistan,Household,Online,H,4/15/2012,637197005,4/19/2012,9609,668.27,502.54,6421406.43,4828906.86,1592499.57
Asia,Brunei,Clothes,Online,H,10/20/2015,968483293,10/29/2015,4583,109.28,35.84,500830.24,164254.72,336575.52
Europe,Slovenia,"Personal Care",Offline,M,2/6/2010,324142444,3/17/2010,9807,81.73,56.67,801526.11,555762.69,245763.42
"Sub-Saharan Africa","Cote d'Ivoire",Fruits,Offline,H,5/28/2014,402660787,6/29/2014,5130,9.33,6.92,47862.90,35499.60,12363.30
"Middle East and North Africa","United Arab Emirates",Household,Online,H,11/29/2014,272837150,12/18/2014,7430,668.27,502.54,4965246.10,3733872.20,1231373.90
Europe,"Vatican City",Snacks,Online,M,1/15/2014,423782861,3/2/2014,5621,152.58,97.44,857652.18,547710.24,309941.94
Europe,Georgia,Clothes,Online,C,6/26/2011,514921748,8/8/2011,5643,109.28,35.84,616667.04,202245.12,414421.92
Europe,Portugal,Beverages,Offline,C,7/29/2015,725990140,8/2/2015,5470,47.45,31.79,259551.50,173891.30,85660.20
"Australia and Oceania","New Zealand",Cosmetics,Offline,L,10/8/2016,407036864,10/22/2016,108,437.20,263.33,47217.60,28439.64,18777.96
"Sub-Saharan Africa",Niger,Cosmetics,Online,H,3/5/2014,328423249,3/25/2014,6593,437.20,263.33,2882459.60,1736134.69,1146324.91
Europe,Slovakia,"Office Supplies",Online,H,9/30/2011,430823123,10/5/2011,8991,651.21,524.96,5855029.11,4719915.36,1135113.75
"Middle East and North Africa",Kuwait,Fruits,Offline,M,6/30/2014,275222814,7/18/2014,3401,9.33,6.92,31731.33,23534.92,8196.41
"Central America and the Caribbean",Jamaica,Vegetables,Offline,L,2/23/2017,392921149,4/11/2017,2954,154.06,90.93,455093.24,268607.22,186486.02
Europe,Finland,Clothes,Online,H,6/30/2015,935529458,8/8/2015,2811,109.28,35.84,307186.08,100746.24,206439.84
Europe,Belarus,Snacks,Offline,L,3/4/2010,324971568,4/7/2010,5163,152.58,97.44,787770.54,503082.72,284687.82
Europe,Denmark,Household,Offline,C,6/18/2010,203483808,7/20/2010,4235,668.27,502.54,2830123.45,2128256.90,701866.55
"Sub-Saharan Africa",Botswana,"Office Supplies",Offline,H,5/5/2015,483615005,5/29/2015,1282,651.21,524.96,834851.22,672998.72,161852.50
Europe,Poland,Beverages,Online,L,4/16/2017,698226487,4/27/2017,9589,47.45,31.79,454998.05,304834.31,150163.74
"Middle East and North Africa",Israel,Fruits,Online,L,8/19/2013,450492084,9/25/2013,9473,9.33,6.92,88383.09,65553.16,22829.93
Europe,Albania,Cosmetics,Offline,M,5/2/2010,763898122,5/4/2010,3285,437.20,263.33,1436202.00,865039.05,571162.95
Europe,Switzerland,Meat,Offline,H,8/21/2010,932243430,8/24/2010,402,421.89,364.69,169599.78,146605.38,22994.40
"Central America and the Caribbean",Cuba,Snacks,Offline,M,4/11/2011,769639337,5/26/2011,2238,152.58,97.44,341474.04,218070.72,123403.32
"Central America and the Caribbean",Barbados,Beverages,Offline,M,11/2/2013,160509669,11/23/2013,7233,47.45,31.79,343205.85,229937.07,113268.78
Europe,"Moldova ",Cereal,Offline,L,5/27/2013,409590756,7/5/2013,5862,205.70,117.11,1205813.40,686498.82,519314.58
"North America",Canada,"Baby Food",Offline,C,6/21/2017,191931426,8/5/2017,5629,255.28,159.42,1436971.12,897375.18,539595.94
Asia,Thailand,Snacks,Offline,L,11/22/2011,502893006,1/9/2012,6071,152.58,97.44,926313.18,591558.24,334754.94
"Sub-Saharan Africa",Nigeria,"Baby Food",Offline,L,1/31/2010,608149325,3/17/2010,3755,255.28,159.42,958576.40,598622.10,359954.30
"Middle East and North Africa",Morocco,Household,Offline,C,5/22/2011,293686711,7/9/2011,7279,668.27,502.54,4864337.33,3657988.66,1206348.67
"Middle East and North Africa",Azerbaijan,"Baby Food",Online,C,5/31/2012,315803992,6/3/2012,2274,255.28,159.42,580506.72,362521.08,217985.64
Europe,Slovenia,"Baby Food",Offline,L,11/7/2010,151112496,12/3/2010,6401,255.28,159.42,1634047.28,1020447.42,613599.86
Europe,Luxembourg,Clothes,Online,L,10/20/2016,246536052,11/5/2016,4351,109.28,35.84,475477.28,155939.84,319537.44
Asia,Cambodia,Cereal,Offline,H,2/23/2011,669310986,3/31/2011,2849,205.70,117.11,586039.30,333646.39,252392.91
"Sub-Saharan Africa",Lesotho,Snacks,Online,C,6/24/2017,656986129,8/2/2017,5650,152.58,97.44,862077.00,550536.00,311541.00
Asia,Myanmar,Household,Offline,C,1/8/2015,867422807,2/17/2015,8539,668.27,502.54,5706357.53,4291189.06,1415168.47
"Sub-Saharan Africa","Central African Republic","Office Supplies",Online,H,7/26/2010,228794848,9/7/2010,4335,651.21,524.96,2822995.35,2275701.60,547293.75
"Middle East and North Africa","United Arab Emirates",Meat,Online,L,12/22/2011,889588582,1/4/2012,7885,421.89,364.69,3326602.65,2875580.65,451022.00
"Sub-Saharan Africa",Mozambique,"Personal Care",Online,M,10/20/2016,568602836,10/28/2016,1070,81.73,56.67,87451.10,60636.90,26814.20
Europe,"Czech Republic",Beverages,Offline,L,2/11/2016,204948937,3/28/2016,7800,47.45,31.79,370110.00,247962.00,122148.00
Asia,Nepal,Cereal,Online,M,5/20/2013,808050715,6/21/2013,9018,205.70,117.11,1855002.60,1056097.98,798904.62
Europe,Finland,Cosmetics,Offline,C,2/26/2013,307644498,4/5/2013,7698,437.20,263.33,3365565.60,2027114.34,1338451.26
"Sub-Saharan Africa","Burkina Faso",Meat,Online,L,4/3/2017,303779113,4/23/2017,3845,421.89,364.69,1622167.05,1402233.05,219934.00
"Central America and the Caribbean",Guatemala,Cereal,Online,H,6/4/2013,216815888,6/5/2013,9494,205.70,117.11,1952915.80,1111842.34,841073.46
Asia,Bhutan,Cereal,Offline,M,12/21/2016,437428653,2/2/2017,3714,205.70,117.11,763969.80,434946.54,329023.26
"Sub-Saharan Africa",Benin,Vegetables,Online,M,12/26/2013,976603734,1/10/2014,7602,154.06,90.93,1171164.12,691249.86,479914.26
"Sub-Saharan Africa","The Gambia",Beverages,Offline,M,7/20/2010,115639960,8/20/2010,9289,47.45,31.79,440763.05,295297.31,145465.74
Europe,Denmark,"Office Supplies",Online,H,10/23/2013,256148660,11/7/2013,8935,651.21,524.96,5818561.35,4690517.60,1128043.75
"Sub-Saharan Africa","Sao Tome and Principe",Household,Offline,H,1/18/2013,270053660,2/18/2013,3734,668.27,502.54,2495320.18,1876484.36,618835.82
"Central America and the Caribbean","Saint Vincent and the Grenadines",Fruits,Offline,H,10/2/2013,449591290,10/6/2013,2909,9.33,6.92,27140.97,20130.28,7010.69
Europe,Portugal,Beverages,Offline,H,2/15/2011,257310378,4/6/2011,2714,47.45,31.79,128779.30,86278.06,42501.24
"Sub-Saharan Africa",Zimbabwe,"Baby Food",Online,C,7/26/2016,576072251,9/10/2016,1436,255.28,159.42,366582.08,228927.12,137654.96
Asia,China,Beverages,Offline,L,1/19/2016,559050738,1/25/2016,4392,47.45,31.79,208400.40,139621.68,68778.72
"Sub-Saharan Africa",Cameroon,Cereal,Online,C,10/1/2011,779732167,10/14/2011,8931,205.70,117.11,1837106.70,1045909.41,791197.29
"Middle East and North Africa",Libya,Clothes,Online,L,9/11/2010,981915366,10/15/2010,9432,109.28,35.84,1030728.96,338042.88,692686.08
"Sub-Saharan Africa",Ghana,Cereal,Offline,M,5/29/2013,529711663,7/17/2013,2307,205.70,117.11,474549.90,270172.77,204377.13
"Australia and Oceania",Kiribati,Fruits,Online,C,2/12/2010,657544887,3/10/2010,999,9.33,6.92,9320.67,6913.08,2407.59
"Middle East and North Africa",Jordan,Cereal,Offline,C,10/31/2014,420151364,10/31/2014,980,205.70,117.11,201586.00,114767.80,86818.20
Europe,Kosovo,Clothes,Online,H,2/15/2016,742579925,3/27/2016,4756,109.28,35.84,519735.68,170455.04,349280.64
Europe,Andorra,"Baby Food",Online,M,3/14/2011,370191895,4/16/2011,6863,255.28,159.42,1751986.64,1094099.46,657887.18
"Australia and Oceania",Tuvalu,Household,Online,C,4/6/2017,818661105,5/24/2017,8868,668.27,502.54,5926218.36,4456524.72,1469693.64
"Central America and the Caribbean",Belize,"Office Supplies",Online,H,9/22/2014,523973882,10/14/2014,4370,651.21,524.96,2845787.70,2294075.20,551712.50
