Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Angola,"Personal Care",Online,C,10/9/2010,932563149,10/30/2010,5014,81.73,56.67,409794.22,284143.38,125650.84
"Middle East and North Africa","United Arab Emirates","Personal Care",Offline,C,8/3/2014,663020884,8/11/2014,1468,81.73,56.67,119979.64,83191.56,36788.08
Asia,Kyrgyzstan,Clothes,Offline,M,5/23/2017,545048749,5/29/2017,892,109.28,35.84,97477.76,31969.28,65508.48
Europe,"Bosnia and Herzegovina",Cosmetics,Online,L,8/3/2010,491195571,8/6/2010,4540,437.20,263.33,1984888.00,1195518.20,789369.80
Asia,Singapore,Clothes,Online,M,12/10/2016,934322679,12/13/2016,5698,109.28,35.84,622677.44,204216.32,418461.12
"Australia and Oceania","Solomon Islands",Meat,Offline,L,1/25/2011,577603900,3/13/2011,4684,421.89,364.69,1976132.76,1708207.96,267924.80
Europe,Denmark,Fruits,Online,C,1/26/2014,444525563,3/5/2014,3847,9.33,6.92,35892.51,26621.24,9271.27
"Australia and Oceania",Palau,Clothes,Online,H,1/17/2014,728886497,2/5/2014,2567,109.28,35.84,280521.76,92001.28,188520.48
"Central America and the Caribbean","The Bahamas",Household,Offline,M,4/23/2015,344798028,6/9/2015,2254,668.27,502.54,1506280.58,1132725.16,373555.42
"Middle East and North Africa",Israel,Household,Offline,H,11/13/2011,976683986,11/29/2011,1350,668.27,502.54,902164.50,678429.00,223735.50
"Sub-Saharan Africa","Mauritius ",Cosmetics,Online,M,12/11/2013,329280698,1/13/2014,331,437.20,263.33,144713.20,87162.23,57550.97
"Sub-Saharan Africa","Mauritius ",Clothes,Online,M,11/25/2013,677636992,1/9/2014,6700,109.28,35.84,732176.00,240128.00,492048.00
Europe,"Moldova ","Personal Care",Offline,C,9/23/2012,317114198,10/2/2012,9993,81.73,56.67,816727.89,566303.31,250424.58
Europe,Austria,Fruits,Online,C,4/10/2016,313386142,5/5/2016,6778,9.33,6.92,63238.74,46903.76,16334.98
"Australia and Oceania","East Timor",Household,Offline,C,4/21/2016,452439153,4/22/2016,5654,668.27,502.54,3778398.58,2841361.16,937037.42
Europe,Albania,Fruits,Online,M,1/3/2017,590572059,2/11/2017,2251,9.33,6.92,21001.83,15576.92,5424.91
Asia,Thailand,Clothes,Online,C,1/25/2016,204396188,3/14/2016,4229,109.28,35.84,462145.12,151567.36,310577.76
"Sub-Saharan Africa","Cape Verde",Meat,Offline,L,1/5/2016,640835368,2/6/2016,6281,421.89,364.69,2649891.09,2290617.89,359273.20
Asia,Laos,Cereal,Offline,M,11/14/2012,167125928,11/15/2012,5131,205.70,117.11,1055446.70,600891.41,454555.29
"Sub-Saharan Africa","Cote d'Ivoire",Meat,Offline,C,2/2/2015,720816695,2/11/2015,4533,421.89,364.69,1912427.37,1653139.77,259287.60
Asia,"North Korea","Office Supplies",Offline,M,1/15/2017,259768998,2/6/2017,274,651.21,524.96,178431.54,143839.04,34592.50
"Sub-Saharan Africa",Malawi,"Personal Care",Offline,L,5/14/2010,412156665,6/27/2010,5171,81.73,56.67,422625.83,293040.57,129585.26
"Central America and the Caribbean",Panama,Meat,Online,C,7/3/2010,626466023,8/11/2010,4073,421.89,364.69,1718357.97,1485382.37,232975.60
"Central America and the Caribbean","Dominican Republic",Clothes,Online,C,1/3/2015,421495902,1/17/2015,8859,109.28,35.84,968111.52,317506.56,650604.96
"Central America and the Caribbean",Haiti,Household,Online,M,12/9/2014,736357629,1/17/2015,3441,668.27,502.54,2299517.07,1729240.14,570276.93
Asia,China,Clothes,Offline,L,10/11/2013,780475032,10/29/2013,8761,109.28,35.84,957402.08,313994.24,643407.84
Asia,Kazakhstan,Cosmetics,Online,M,1/24/2016,283584439,2/15/2016,7792,437.20,263.33,3406662.40,2051867.36,1354795.04
Europe,Andorra,Cosmetics,Online,C,1/19/2016,845734679,1/30/2016,541,437.20,263.33,236525.20,142461.53,94063.67
"Middle East and North Africa",Pakistan,Snacks,Offline,C,8/17/2016,987287080,8/21/2016,9041,152.58,97.44,1379475.78,880955.04,498520.74
"Sub-Saharan Africa",Guinea,Fruits,Online,H,5/20/2010,198915469,6/2/2010,2363,9.33,6.92,22046.79,16351.96,5694.83
"Sub-Saharan Africa","Central African Republic",Vegetables,Offline,H,9/12/2013,291606175,9/22/2013,1602,154.06,90.93,246804.12,145669.86,101134.26
"Middle East and North Africa",Iraq,Cereal,Online,M,7/6/2017,446658027,7/13/2017,4891,205.70,117.11,1006078.70,572785.01,433293.69
Europe,Andorra,Cereal,Offline,H,10/26/2013,365682351,11/24/2013,2389,205.70,117.11,491417.30,279775.79,211641.51
Europe,Montenegro,Vegetables,Online,L,8/16/2014,720602977,9/23/2014,1289,154.06,90.93,198583.34,117208.77,81374.57
Asia,Bhutan,Fruits,Online,C,4/10/2010,903656232,4/20/2010,815,9.33,6.92,7603.95,5639.80,1964.15
"Sub-Saharan Africa","Republic of the Congo","Personal Care",Online,C,2/7/2011,377390944,2/18/2011,7222,81.73,56.67,590254.06,409270.74,180983.32
"Middle East and North Africa",Jordan,Household,Online,C,5/19/2013,924668443,6/6/2013,8795,668.27,502.54,5877434.65,4419839.30,1457595.35
Europe,Montenegro,Cereal,Offline,L,8/23/2010,798662555,10/10/2010,853,205.70,117.11,175462.10,99894.83,75567.27
Europe,Iceland,"Baby Food",Offline,C,8/23/2012,572859609,9/21/2012,743,255.28,159.42,189673.04,118449.06,71223.98
Europe,Austria,Beverages,Online,C,4/7/2011,891058433,5/7/2011,2846,47.45,31.79,135042.70,90474.34,44568.36
Europe,Greece,Clothes,Online,L,8/8/2014,217370355,9/9/2014,3573,109.28,35.84,390457.44,128056.32,262401.12
"Middle East and North Africa",Iraq,Snacks,Offline,L,11/16/2012,686219203,11/18/2012,6366,152.58,97.44,971324.28,620303.04,351021.24
"Middle East and North Africa",Libya,"Baby Food",Offline,C,7/14/2012,452341306,8/9/2012,6699,255.28,159.42,1710120.72,1067954.58,642166.14
Europe,Belgium,Vegetables,Offline,C,4/14/2017,440785491,5/6/2017,7077,154.06,90.93,1090282.62,643511.61,446771.01
"Middle East and North Africa",Libya,"Personal Care",Offline,C,10/7/2016,296913087,11/2/2016,2035,81.73,56.67,166320.55,115323.45,50997.10
Asia,Laos,Clothes,Online,M,1/15/2013,636397922,1/24/2013,3142,109.28,35.84,343357.76,112609.28,230748.48
"Sub-Saharan Africa",Zambia,Vegetables,Offline,M,10/20/2016,795226323,10/28/2016,3996,154.06,90.93,615623.76,363356.28,252267.48
"Middle East and North Africa",Azerbaijan,Cereal,Online,L,4/23/2013,179697120,6/8/2013,5226,205.70,117.11,1074988.20,612016.86,462971.34
Asia,Tajikistan,"Office Supplies",Offline,L,8/8/2011,516421639,8/18/2011,9494,651.21,524.96,6182587.74,4983970.24,1198617.50
Europe,Sweden,Cereal,Online,C,6/5/2010,902323710,7/1/2010,6492,205.70,117.11,1335404.40,760278.12,575126.28
"Sub-Saharan Africa",Tanzania,Fruits,Online,C,3/3/2017,954639661,4/5/2017,7945,9.33,6.92,74126.85,54979.40,19147.45
Europe,Albania,Vegetables,Offline,M,10/9/2013,360918319,10/17/2013,2606,154.06,90.93,401480.36,236963.58,164516.78
Europe,"United Kingdom",Meat,Online,M,7/15/2013,229021012,8/25/2013,1262,421.89,364.69,532425.18,460238.78,72186.40
"Sub-Saharan Africa",Tanzania,"Baby Food",Online,L,11/24/2011,837121570,12/4/2011,1730,255.28,159.42,441634.40,275796.60,165837.80
"Central America and the Caribbean","The Bahamas",Beverages,Online,C,12/3/2012,283706319,12/12/2012,3859,47.45,31.79,183109.55,122677.61,60431.94
Asia,Kazakhstan,Fruits,Offline,H,5/23/2010,337574088,6/8/2010,4529,9.33,6.92,42255.57,31340.68,10914.89
"Sub-Saharan Africa",Malawi,Beverages,Online,H,4/17/2014,587836205,5/13/2014,2651,47.45,31.79,125789.95,84275.29,41514.66
"Central America and the Caribbean","Saint Vincent and the Grenadines",Snacks,Online,C,9/27/2016,693916499,10/17/2016,4167,152.58,97.44,635800.86,406032.48,229768.38
Europe,Bulgaria,Household,Offline,C,12/5/2010,835551297,1/18/2011,7051,668.27,502.54,4711971.77,3543409.54,1168562.23
"Sub-Saharan Africa",Swaziland,Cosmetics,Offline,L,1/11/2010,362789428,2/10/2010,6309,437.20,263.33,2758294.80,1661348.97,1096945.83
Europe,Ireland,"Baby Food",Online,M,2/25/2013,945992219,3/22/2013,8974,255.28,159.42,2290882.72,1430635.08,860247.64
"Middle East and North Africa",Iraq,Household,Offline,M,9/4/2016,725833499,9/18/2016,9117,668.27,502.54,6092617.59,4581657.18,1510960.41
"Central America and the Caribbean",Barbados,"Personal Care",Online,L,6/21/2010,163299596,8/5/2010,2834,81.73,56.67,231622.82,160602.78,71020.04
