Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Middle East and North Africa",Bahrain,Meat,Offline,H,11/6/2016,689866578,12/17/2016,5706,421.89,364.69,2407304.34,2080921.14,326383.20
Europe,Bulgaria,Meat,Offline,C,4/6/2013,979253756,5/8/2013,1803,421.89,364.69,760667.67,657536.07,103131.60
"Central America and the Caribbean","Trinidad and Tobago","Personal Care",Online,M,1/13/2015,947359502,1/25/2015,3584,81.73,56.67,292920.32,203105.28,89815.04
"Central America and the Caribbean",Jamaica,Meat,Offline,H,12/30/2014,900482642,1/4/2015,1679,421.89,364.69,708353.31,612314.51,96038.80
"North America",Canada,Clothes,Online,C,8/12/2014,765234506,9/30/2014,8750,109.28,35.84,956200.00,313600.00,642600.00
Asia,Laos,Snacks,Offline,C,8/18/2012,538538920,9/3/2012,4489,152.58,97.44,684931.62,437408.16,247523.46
"Sub-Saharan Africa",Niger,Cereal,Offline,L,6/8/2016,737632215,7/27/2016,619,205.70,117.11,127328.30,72491.09,54837.21
"Sub-Saharan Africa",Mauritania,"Baby Food",Offline,C,7/19/2015,150063216,8/11/2015,5895,255.28,159.42,1504875.60,939780.90,565094.70
"Sub-Saharan Africa","South Sudan","Personal Care",Online,H,9/9/2015,783693253,10/7/2015,1104,81.73,56.67,90229.92,62563.68,27666.24
Europe,Austria,Fruits,Online,H,4/18/2012,216696155,6/1/2012,4062,9.33,6.92,37898.46,28109.04,9789.42
"Middle East and North Africa",Lebanon,Beverages,Online,L,1/4/2017,147558248,1/15/2017,4619,47.45,31.79,219171.55,146838.01,72333.54
"Middle East and North Africa",Bahrain,Household,Offline,H,1/16/2016,545078361,1/27/2016,9655,668.27,502.54,6452146.85,4852023.70,1600123.15
"Central America and the Caribbean",Guatemala,Vegetables,Offline,M,10/19/2011,998367822,11/26/2011,8079,154.06,90.93,1244650.74,734623.47,510027.27
Europe,Hungary,"Baby Food",Online,C,7/20/2011,266850459,8/10/2011,5836,255.28,159.42,1489814.08,930375.12,559438.96
"Middle East and North Africa",Algeria,Cosmetics,Offline,M,1/19/2016,330262601,1/26/2016,898,437.20,263.33,392605.60,236470.34,156135.26
Asia,Maldives,Snacks,Online,L,10/8/2015,538653075,11/7/2015,8270,152.58,97.44,1261836.60,805828.80,456007.80
Asia,Uzbekistan,Fruits,Online,H,5/17/2017,762383210,6/21/2017,4989,9.33,6.92,46547.37,34523.88,12023.49
"Sub-Saharan Africa","Democratic Republic of the Congo",Vegetables,Offline,H,4/2/2017,942126834,4/9/2017,5121,154.06,90.93,788941.26,465652.53,323288.73
Asia,Singapore,Fruits,Online,H,11/4/2012,638870275,12/20/2012,4766,9.33,6.92,44466.78,32980.72,11486.06
"Australia and Oceania",Palau,"Personal Care",Online,L,1/7/2014,383912360,2/12/2014,7054,81.73,56.67,576523.42,399750.18,176773.24
"Sub-Saharan Africa","Seychelles ","Personal Care",Online,M,7/25/2016,328864419,8/22/2016,7145,81.73,56.67,583960.85,404907.15,179053.70
"Sub-Saharan Africa",Ethiopia,"Office Supplies",Online,L,7/20/2013,695650279,7/29/2013,7231,651.21,524.96,4708899.51,3795985.76,912913.75
Europe,Portugal,Fruits,Online,L,4/3/2014,426506268,5/6/2014,1538,9.33,6.92,14349.54,10642.96,3706.58
"Middle East and North Africa","Saudi Arabia",Vegetables,Online,M,1/30/2010,333981215,3/7/2010,1318,154.06,90.93,203051.08,119845.74,83205.34
"Middle East and North Africa",Kuwait,Vegetables,Online,C,3/25/2016,850936448,4/17/2016,9860,154.06,90.93,1519031.60,896569.80,622461.80
"Sub-Saharan Africa",Senegal,Meat,Offline,C,11/18/2014,680545794,12/24/2014,7479,421.89,364.69,3155315.31,2727516.51,427798.80
"Central America and the Caribbean",Jamaica,Meat,Online,H,12/30/2011,846295583,1/26/2012,6524,421.89,364.69,2752410.36,2379237.56,373172.80
Europe,Austria,Cereal,Online,M,10/27/2010,641984641,12/6/2010,6376,205.70,117.11,1311543.20,746693.36,564849.84
"North America",Greenland,"Baby Food",Offline,C,8/30/2015,781724298,9/30/2015,8446,255.28,159.42,2156094.88,1346461.32,809633.56
Europe,Poland,Snacks,Online,L,12/15/2012,249938380,1/28/2013,1176,152.58,97.44,179434.08,114589.44,64844.64
"Australia and Oceania",Vanuatu,Cereal,Online,L,12/7/2012,351363217,1/12/2013,5039,205.70,117.11,1036522.30,590117.29,446405.01
"North America",Canada,Fruits,Online,H,7/11/2015,661047637,7/14/2015,7541,9.33,6.92,70357.53,52183.72,18173.81
Europe,Belgium,"Personal Care",Offline,H,2/22/2014,374352967,2/28/2014,8217,81.73,56.67,671575.41,465657.39,205918.02
"Australia and Oceania","Federated States of Micronesia","Personal Care",Online,H,8/24/2014,556953036,10/4/2014,3635,81.73,56.67,297088.55,205995.45,91093.10
"Australia and Oceania",Vanuatu,Fruits,Offline,C,5/12/2016,994834172,5/30/2016,2394,9.33,6.92,22336.02,16566.48,5769.54
