Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Brunei,Vegetables,Offline,C,7/30/2010,240484559,8/12/2010,3580,154.06,90.93,551534.80,325529.40,226005.40
Europe,"Vatican City",Beverages,Offline,M,9/18/2011,196326816,10/23/2011,6322,47.45,31.79,299978.90,200976.38,99002.52
Europe,Ireland,"Baby Food",Online,M,8/4/2013,576200139,8/26/2013,9280,255.28,159.42,2368998.40,1479417.60,889580.80
Europe,Slovenia,Snacks,Offline,C,10/30/2012,336403357,11/21/2012,8084,152.58,97.44,1233456.72,787704.96,445751.76
"Sub-Saharan Africa",Cameroon,"Office Supplies",Online,M,9/7/2014,753547799,10/25/2014,394,651.21,524.96,256576.74,206834.24,49742.50
"Middle East and North Africa",Algeria,Snacks,Offline,L,2/10/2014,474557292,4/1/2014,903,152.58,97.44,137779.74,87988.32,49791.42
"Australia and Oceania",Tuvalu,Clothes,Offline,H,9/17/2014,466668164,10/29/2014,6335,109.28,35.84,692288.80,227046.40,465242.40
"Sub-Saharan Africa","Burkina Faso",Fruits,Offline,C,5/12/2017,867429244,6/7/2017,444,9.33,6.92,4142.52,3072.48,1070.04
"Central America and the Caribbean","Dominican Republic",Beverages,Online,M,6/5/2016,534701859,6/22/2016,9017,47.45,31.79,427856.65,286650.43,141206.22
Europe,Slovakia,"Personal Care",Online,C,2/17/2011,196659839,3/9/2011,4871,81.73,56.67,398106.83,276039.57,122067.26
Asia,Indonesia,"Personal Care",Online,L,11/24/2016,201789510,11/24/2016,2855,81.73,56.67,233339.15,161792.85,71546.30
Europe,Albania,Clothes,Online,M,2/26/2016,968889701,3/10/2016,4848,109.28,35.84,529789.44,173752.32,356037.12
Asia,Turkmenistan,Cosmetics,Offline,H,2/4/2015,737071740,3/5/2015,4762,437.20,263.33,2081946.40,1253977.46,827968.94
"Australia and Oceania","Marshall Islands","Office Supplies",Offline,L,3/14/2017,515759456,3/16/2017,3539,651.21,524.96,2304632.19,1857833.44,446798.75
"Australia and Oceania",Australia,Clothes,Offline,M,11/15/2011,934689176,11/19/2011,4153,109.28,35.84,453839.84,148843.52,304996.32
"Sub-Saharan Africa","Burkina Faso",Vegetables,Online,L,1/28/2016,893909728,3/12/2016,6608,154.06,90.93,1018028.48,600865.44,417163.04
"Sub-Saharan Africa","Republic of the Congo",Fruits,Offline,M,7/20/2017,713782441,8/30/2017,2941,9.33,6.92,27439.53,20351.72,7087.81
"Sub-Saharan Africa",Zambia,Household,Offline,H,6/21/2016,784981143,6/27/2016,2219,668.27,502.54,1482891.13,1115136.26,367754.87
Asia,"South Korea",Vegetables,Online,H,1/23/2014,218492162,2/5/2014,5541,154.06,90.93,853646.46,503843.13,349803.33
Europe,Bulgaria,"Office Supplies",Offline,L,5/29/2016,895614326,6/21/2016,1036,651.21,524.96,674653.56,543858.56,130795.00
"Sub-Saharan Africa",Ethiopia,"Office Supplies",Offline,H,7/7/2015,717958962,7/17/2015,8866,651.21,524.96,5773627.86,4654295.36,1119332.50
"Sub-Saharan Africa",Mali,Vegetables,Online,H,10/20/2015,357449901,11/28/2015,6224,154.06,90.93,958869.44,565948.32,392921.12
"Sub-Saharan Africa",Nigeria,Household,Online,H,3/11/2015,106323468,4/14/2015,2332,668.27,502.54,1558405.64,1171923.28,386482.36
"Central America and the Caribbean","Costa Rica",Cereal,Offline,M,6/13/2016,327128493,6/23/2016,3446,205.70,117.11,708842.20,403561.06,305281.14
"Central America and the Caribbean",Panama,Beverages,Offline,L,11/5/2015,102726304,12/21/2015,7851,47.45,31.79,372529.95,249583.29,122946.66
Asia,Indonesia,Snacks,Offline,H,6/26/2014,386290729,7/3/2014,866,152.58,97.44,132134.28,84383.04,47751.24
"Sub-Saharan Africa",Burundi,Beverages,Online,H,7/18/2014,851308095,8/10/2014,9838,47.45,31.79,466813.10,312750.02,154063.08
"Sub-Saharan Africa","South Africa","Personal Care",Online,C,6/28/2015,341577231,7/10/2015,9148,81.73,56.67,747666.04,518417.16,229248.88
"Sub-Saharan Africa",Lesotho,"Baby Food",Offline,C,4/5/2010,921209466,4/9/2010,5207,255.28,159.42,1329242.96,830099.94,499143.02
Asia,Bangladesh,Fruits,Offline,H,10/22/2011,224628627,11/11/2011,1457,9.33,6.92,13593.81,10082.44,3511.37
"Australia and Oceania",Tuvalu,Fruits,Offline,M,6/2/2011,906571042,7/13/2011,3372,9.33,6.92,31460.76,23334.24,8126.52
"Central America and the Caribbean",Guatemala,Fruits,Online,H,10/23/2012,292085540,11/30/2012,3457,9.33,6.92,32253.81,23922.44,8331.37
"Central America and the Caribbean",Grenada,Clothes,Offline,L,3/13/2013,726533448,4/28/2013,6247,109.28,35.84,682672.16,223892.48,458779.68
Asia,Taiwan,Snacks,Online,L,8/19/2014,125588595,9/23/2014,3311,152.58,97.44,505192.38,322623.84,182568.54
"Middle East and North Africa",Egypt,"Baby Food",Offline,C,9/1/2012,525237309,10/15/2012,8247,255.28,159.42,2105294.16,1314736.74,790557.42
