Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Dominica,Cosmetics,Online,H,3/16/2010,829660737,4/24/2010,3904,437.20,263.33,1706828.80,1028040.32,678788.48
"Sub-Saharan Africa","Republic of the Congo",Vegetables,Offline,L,3/25/2013,337480533,5/12/2013,6844,154.06,90.93,1054386.64,622324.92,432061.72
"Sub-Saharan Africa","The Gambia",Clothes,Online,M,11/26/2010,641987645,12/5/2010,7265,109.28,35.84,793919.20,260377.60,533541.60
"Sub-Saharan Africa",Swaziland,"Office Supplies",Offline,M,11/17/2016,924480903,12/23/2016,3298,651.21,524.96,2147690.58,1731318.08,416372.50
"Middle East and North Africa",Azerbaijan,Beverages,Online,M,8/5/2015,886571633,9/24/2015,5103,47.45,31.79,242137.35,162224.37,79912.98
Asia,India,Vegetables,Offline,L,6/19/2011,300183665,7/4/2011,9872,154.06,90.93,1520880.32,897660.96,623219.36
"Sub-Saharan Africa",Nigeria,Beverages,Offline,M,7/24/2017,357553327,8/2/2017,6830,47.45,31.79,324083.50,217125.70,106957.80
Europe,Croatia,"Personal Care",Offline,L,12/7/2013,521229445,1/21/2014,2231,81.73,56.67,182339.63,126430.77,55908.86
Asia,Nepal,"Personal Care",Offline,L,12/28/2011,774073350,12/29/2011,4361,81.73,56.67,356424.53,247137.87,109286.66
"Middle East and North Africa",Iran,Meat,Offline,C,11/2/2012,269258868,12/16/2012,8537,421.89,364.69,3601674.93,3113358.53,488316.40
Europe,"San Marino","Personal Care",Offline,H,2/2/2011,480272328,2/4/2011,2110,81.73,56.67,172450.30,119573.70,52876.60
Europe,Armenia,Cereal,Offline,H,10/8/2013,250912559,11/22/2013,9457,205.70,117.11,1945304.90,1107509.27,837795.63
"Sub-Saharan Africa",Lesotho,Fruits,Online,H,10/30/2013,745290887,10/31/2013,6990,9.33,6.92,65216.70,48370.80,16845.90
"Central America and the Caribbean",Barbados,Cosmetics,Online,M,8/21/2016,497831141,10/2/2016,8153,437.20,263.33,3564491.60,2146929.49,1417562.11
Asia,Maldives,Snacks,Online,M,6/29/2013,363269650,8/17/2013,8417,152.58,97.44,1284265.86,820152.48,464113.38
"Middle East and North Africa",Jordan,Fruits,Online,C,9/6/2015,366655242,10/19/2015,289,9.33,6.92,2696.37,1999.88,696.49
"Central America and the Caribbean","Saint Vincent and the Grenadines",Cosmetics,Online,C,10/31/2012,153349244,11/8/2012,8304,437.20,263.33,3630508.80,2186692.32,1443816.48
"Central America and the Caribbean","Dominican Republic","Personal Care",Online,H,8/2/2014,339025485,8/19/2014,4030,81.73,56.67,329371.90,228380.10,100991.80
Asia,"North Korea",Beverages,Online,L,6/28/2016,259670293,7/3/2016,1065,47.45,31.79,50534.25,33856.35,16677.90
Europe,Netherlands,Cosmetics,Online,H,5/18/2011,221582496,7/4/2011,39,437.20,263.33,17050.80,10269.87,6780.93
Asia,Mongolia,"Personal Care",Online,C,11/11/2015,151373422,12/10/2015,3614,81.73,56.67,295372.22,204805.38,90566.84
"Sub-Saharan Africa",Botswana,Snacks,Online,M,7/16/2013,945966899,8/12/2013,1482,152.58,97.44,226123.56,144406.08,81717.48
"Sub-Saharan Africa",Malawi,Cosmetics,Offline,M,10/19/2011,422599256,11/18/2011,5366,437.20,263.33,2346015.20,1413028.78,932986.42
