Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Croatia,"Office Supplies",Offline,M,6/11/2010,872136628,6/21/2010,3464,651.21,524.96,2255791.44,1818461.44,437330.00
Asia,"North Korea",Beverages,Offline,H,11/22/2012,134302127,12/28/2012,1839,47.45,31.79,87260.55,58461.81,28798.74
"Australia and Oceania",Palau,Meat,Offline,C,11/24/2013,600967442,1/9/2014,8476,421.89,364.69,3575939.64,3091112.44,484827.20
"Sub-Saharan Africa","Cote d'Ivoire",Meat,Offline,M,10/2/2015,103431403,10/28/2015,6506,421.89,364.69,2744816.34,2372673.14,372143.20
"Sub-Saharan Africa",Uganda,Fruits,Online,M,3/31/2014,593305337,4/27/2014,1089,9.33,6.92,10160.37,7535.88,2624.49
Europe,Montenegro,Cosmetics,Online,H,1/7/2010,492513072,2/13/2010,4418,437.20,263.33,1931549.60,1163391.94,768157.66
"Middle East and North Africa",Iraq,Cereal,Offline,M,5/7/2012,543290936,5/13/2012,716,205.70,117.11,147281.20,83850.76,63430.44
Europe,Georgia,Vegetables,Offline,H,8/23/2012,658187758,9/18/2012,1239,154.06,90.93,190880.34,112662.27,78218.07
Asia,Nepal,Household,Online,L,12/14/2010,370064866,1/31/2011,9272,668.27,502.54,6196199.44,4659550.88,1536648.56
"Sub-Saharan Africa",Uganda,Vegetables,Online,L,3/5/2012,182096087,3/17/2012,5134,154.06,90.93,790944.04,466834.62,324109.42
"Middle East and North Africa",Lebanon,Snacks,Online,L,9/15/2014,217767751,10/10/2014,1172,152.58,97.44,178823.76,114199.68,64624.08
"Sub-Saharan Africa",Guinea,Cosmetics,Offline,L,3/18/2014,670878684,4/16/2014,6766,437.20,263.33,2958095.20,1781690.78,1176404.42
Europe,Belgium,Beverages,Offline,M,12/30/2014,455540215,1/28/2015,3328,47.45,31.79,157913.60,105797.12,52116.48
"Sub-Saharan Africa","Seychelles ",Household,Offline,C,1/30/2011,356176173,2/18/2011,9300,668.27,502.54,6214911.00,4673622.00,1541289.00
Europe,Monaco,"Baby Food",Offline,C,9/8/2012,777522885,9/16/2012,5155,255.28,159.42,1315968.40,821810.10,494158.30
Europe,Hungary,"Office Supplies",Online,L,3/3/2012,394629180,4/14/2012,8399,651.21,524.96,5469512.79,4409139.04,1060373.75
"Australia and Oceania",Australia,Cereal,Online,L,7/11/2010,202856385,8/9/2010,8567,205.70,117.11,1762231.90,1003281.37,758950.53
"Sub-Saharan Africa","Republic of the Congo",Meat,Online,M,8/6/2013,367878329,8/22/2013,2228,421.89,364.69,939970.92,812529.32,127441.60
Europe,Belarus,Clothes,Offline,H,2/25/2013,675681340,3/11/2013,7979,109.28,35.84,871945.12,285967.36,585977.76
"Central America and the Caribbean","Costa Rica",Cosmetics,Online,H,5/21/2013,982564246,6/14/2013,1450,437.20,263.33,633940.00,381828.50,252111.50
Europe,Greece,Meat,Offline,M,12/21/2011,765138375,12/26/2011,303,421.89,364.69,127832.67,110501.07,17331.60
"Sub-Saharan Africa","Sierra Leone","Baby Food",Offline,L,6/11/2011,470327556,6/21/2011,9230,255.28,159.42,2356234.40,1471446.60,884787.80
"Middle East and North Africa",Iraq,"Office Supplies",Offline,H,5/26/2015,165368115,5/27/2015,4955,651.21,524.96,3226745.55,2601176.80,625568.75
"Sub-Saharan Africa",Kenya,Household,Online,M,2/22/2017,887808883,3/26/2017,1232,668.27,502.54,823308.64,619129.28,204179.36
Asia,Japan,Vegetables,Offline,L,1/19/2011,595511186,2/4/2011,3848,154.06,90.93,592822.88,349898.64,242924.24
"Sub-Saharan Africa",Djibouti,Vegetables,Offline,L,6/24/2011,916648852,7/3/2011,5620,154.06,90.93,865817.20,511026.60,354790.60
Europe,Spain,Cereal,Offline,M,2/20/2011,399708211,3/19/2011,1397,205.70,117.11,287362.90,163602.67,123760.23
Europe,Latvia,Cosmetics,Offline,M,3/4/2015,363488090,3/28/2015,3058,437.20,263.33,1336957.60,805263.14,531694.46
Europe,Georgia,Beverages,Online,M,8/18/2014,847099816,9/7/2014,4515,47.45,31.79,214236.75,143531.85,70704.90
"Sub-Saharan Africa",Chad,Snacks,Offline,M,12/28/2012,159967219,1/18/2013,6710,152.58,97.44,1023811.80,653822.40,369989.40
"Central America and the Caribbean","Trinidad and Tobago","Baby Food",Offline,C,10/22/2014,731826627,12/9/2014,2617,255.28,159.42,668067.76,417202.14,250865.62
"Sub-Saharan Africa",Namibia,Snacks,Offline,C,4/27/2014,562726867,5/5/2014,2240,152.58,97.44,341779.20,218265.60,123513.60
"Sub-Saharan Africa",Comoros,Vegetables,Online,L,6/4/2014,873029267,6/28/2014,7616,154.06,90.93,1173320.96,692522.88,480798.08
"Middle East and North Africa",Kuwait,"Personal Care",Offline,L,4/13/2015,253407657,4/17/2015,7812,81.73,56.67,638474.76,442706.04,195768.72
Asia,Kyrgyzstan,"Office Supplies",Offline,H,7/20/2010,514848363,8/12/2010,3927,651.21,524.96,2557301.67,2061517.92,495783.75
Europe,Serbia,Beverages,Offline,H,11/20/2013,838650214,1/1/2014,4090,47.45,31.79,194070.50,130021.10,64049.40
Europe,Ukraine,Snacks,Online,L,4/18/2017,926424539,5/23/2017,8463,152.58,97.44,1291284.54,824634.72,466649.82
"Central America and the Caribbean",Honduras,Snacks,Offline,L,1/20/2010,550095164,2/5/2010,4238,152.58,97.44,646634.04,412950.72,233683.32
Asia,Tajikistan,"Personal Care",Online,L,10/19/2012,901898419,10/29/2012,639,81.73,56.67,52225.47,36212.13,16013.34
"Sub-Saharan Africa",Guinea,Clothes,Offline,M,2/27/2013,544383132,4/1/2013,3921,109.28,35.84,428486.88,140528.64,287958.24
"Middle East and North Africa",Iraq,Household,Online,H,12/18/2014,360410630,12/30/2014,2369,668.27,502.54,1583131.63,1190517.26,392614.37
Europe,Hungary,Snacks,Online,L,10/3/2011,403154742,10/17/2011,1302,152.58,97.44,198659.16,126866.88,71792.28
"Middle East and North Africa",Somalia,Household,Online,M,4/12/2013,346101796,4/29/2013,8067,668.27,502.54,5390934.09,4053990.18,1336943.91
Asia,Myanmar,Vegetables,Online,H,6/6/2011,833050620,7/16/2011,7046,154.06,90.93,1085506.76,640692.78,444813.98
Asia,Singapore,"Baby Food",Offline,L,4/16/2014,328112542,4/29/2014,4647,255.28,159.42,1186286.16,740824.74,445461.42
"Sub-Saharan Africa",Senegal,Snacks,Offline,M,2/4/2012,965711390,2/10/2012,4316,152.58,97.44,658535.28,420551.04,237984.24
"Sub-Saharan Africa",Mozambique,Snacks,Online,M,4/11/2011,900583493,4/12/2011,1523,152.58,97.44,232379.34,148401.12,83978.22
"Sub-Saharan Africa","Sao Tome and Principe","Baby Food",Offline,C,7/22/2015,157777678,8/11/2015,8776,255.28,159.42,2240337.28,1399069.92,841267.36
"Sub-Saharan Africa","Cape Verde",Cereal,Online,L,7/25/2014,182655274,9/9/2014,610,205.70,117.11,125477.00,71437.10,54039.90
Europe,Slovenia,"Baby Food",Online,C,5/13/2010,690890109,5/13/2010,8591,255.28,159.42,2193110.48,1369577.22,823533.26
Europe,Andorra,"Office Supplies",Offline,M,8/26/2013,118468511,9/16/2013,6320,651.21,524.96,4115647.20,3317747.20,797900.00
Europe,Portugal,"Baby Food",Online,L,4/4/2017,571689307,5/5/2017,4425,255.28,159.42,1129614.00,705433.50,424180.50
Europe,Greece,Cosmetics,Offline,M,1/29/2015,177163827,2/14/2015,5568,437.20,263.33,2434329.60,1466221.44,968108.16
"Sub-Saharan Africa","Burkina Faso","Personal Care",Offline,H,6/6/2013,731815898,6/10/2013,9442,81.73,56.67,771694.66,535078.14,236616.52
Asia,Bhutan,"Personal Care",Online,C,2/16/2012,952881848,3/21/2012,7769,81.73,56.67,634960.37,440269.23,194691.14
Europe,"Czech Republic",Meat,Online,C,10/30/2015,527910506,11/29/2015,9305,421.89,364.69,3925686.45,3393440.45,532246.00
Europe,Switzerland,"Office Supplies",Offline,C,2/13/2015,564763200,3/20/2015,4836,651.21,524.96,3149251.56,2538706.56,610545.00
"Sub-Saharan Africa",Mozambique,Snacks,Offline,M,1/2/2013,441613757,1/29/2013,2179,152.58,97.44,332471.82,212321.76,120150.06
Europe,Malta,Meat,Online,M,7/23/2013,956948506,9/8/2013,1183,421.89,364.69,499095.87,431428.27,67667.60
"Sub-Saharan Africa","Sao Tome and Principe",Household,Offline,M,7/22/2010,279566276,8/17/2010,8728,668.27,502.54,5832660.56,4386169.12,1446491.44
"North America",Mexico,Cosmetics,Offline,H,12/24/2013,698578393,1/1/2014,3725,437.20,263.33,1628570.00,980904.25,647665.75
Europe,Denmark,Snacks,Offline,L,12/16/2015,973408687,1/9/2016,2117,152.58,97.44,323011.86,206280.48,116731.38
"Australia and Oceania","East Timor",Meat,Online,M,3/29/2017,383793485,4/17/2017,1876,421.89,364.69,791465.64,684158.44,107307.20
Europe,Montenegro,Snacks,Offline,L,11/15/2015,979781615,12/12/2015,8008,152.58,97.44,1221860.64,780299.52,441561.12
"Sub-Saharan Africa","South Africa","Office Supplies",Offline,H,12/13/2010,831734406,1/26/2011,7549,651.21,524.96,4915984.29,3962923.04,953061.25
"Central America and the Caribbean",Guatemala,Beverages,Offline,C,12/31/2013,780325686,1/4/2014,4566,47.45,31.79,216656.70,145153.14,71503.56
"Australia and Oceania","East Timor",Household,Offline,L,11/22/2014,386541783,11/29/2014,5158,668.27,502.54,3446936.66,2592101.32,854835.34
Europe,Sweden,Cosmetics,Offline,H,12/5/2015,181681525,1/14/2016,2456,437.20,263.33,1073763.20,646738.48,427024.72
"Sub-Saharan Africa",Togo,"Personal Care",Offline,H,11/21/2012,317356240,1/10/2013,1619,81.73,56.67,132320.87,91748.73,40572.14
Asia,Kyrgyzstan,Vegetables,Offline,H,12/29/2013,115489757,1/25/2014,4840,154.06,90.93,745650.40,440101.20,305549.20
"Sub-Saharan Africa",Niger,Vegetables,Offline,M,5/16/2013,318318402,6/6/2013,6344,154.06,90.93,977356.64,576859.92,400496.72
Europe,Norway,Beverages,Offline,M,1/3/2010,838391005,1/25/2010,7384,47.45,31.79,350370.80,234737.36,115633.44
Asia,India,Snacks,Offline,H,7/9/2011,308568894,8/12/2011,1248,152.58,97.44,190419.84,121605.12,68814.72
Asia,Nepal,Fruits,Offline,M,3/27/2015,132025897,5/14/2015,8252,9.33,6.92,76991.16,57103.84,19887.32
Asia,Kazakhstan,Clothes,Offline,L,12/22/2011,432248342,1/7/2012,745,109.28,35.84,81413.60,26700.80,54712.80
"Sub-Saharan Africa","Burkina Faso",Fruits,Offline,L,7/20/2012,503035056,8/22/2012,8107,9.33,6.92,75638.31,56100.44,19537.87
"Sub-Saharan Africa","Burkina Faso",Vegetables,Online,C,9/13/2013,158497369,9/17/2013,1748,154.06,90.93,269296.88,158945.64,110351.24
Asia,Tajikistan,Snacks,Online,L,1/4/2017,183059108,1/29/2017,113,152.58,97.44,17241.54,11010.72,6230.82
"Australia and Oceania","Samoa ","Baby Food",Offline,H,7/23/2017,981456601,7/24/2017,3673,255.28,159.42,937643.44,585549.66,352093.78
"Central America and the Caribbean","El Salvador","Office Supplies",Online,H,4/10/2015,328738677,5/10/2015,9935,651.21,524.96,6469771.35,5215477.60,1254293.75
"Middle East and North Africa",Somalia,"Office Supplies",Online,L,2/24/2011,120266664,3/15/2011,8433,651.21,524.96,5491653.93,4426987.68,1064666.25
"North America",Greenland,Vegetables,Offline,C,1/14/2011,521714389,1/31/2011,5736,154.06,90.93,883688.16,521574.48,362113.68
Asia,China,Vegetables,Offline,H,4/8/2014,419068181,5/12/2014,442,154.06,90.93,68094.52,40191.06,27903.46
"Central America and the Caribbean",Haiti,"Personal Care",Online,L,6/19/2017,568626868,7/8/2017,8181,81.73,56.67,668633.13,463617.27,205015.86
Asia,Thailand,Cosmetics,Offline,M,9/25/2010,447001779,10/30/2010,6615,437.20,263.33,2892078.00,1741927.95,1150150.05
"Sub-Saharan Africa","The Gambia","Baby Food",Offline,M,10/1/2011,501116740,11/1/2011,434,255.28,159.42,110791.52,69188.28,41603.24
