Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Hungary,Fruits,Online,C,1/5/2012,547844254,1/30/2012,8144,9.33,6.92,75983.52,56356.48,19627.04
"Central America and the Caribbean",Cuba,Vegetables,Online,M,10/3/2015,136413562,10/18/2015,6659,154.06,90.93,1025885.54,605502.87,420382.67
"Sub-Saharan Africa",Namibia,"Baby Food",Online,L,9/12/2012,138467061,10/3/2012,4335,255.28,159.42,1106638.80,691085.70,415553.10
"Central America and the Caribbean","Trinidad and Tobago",Vegetables,Offline,C,10/7/2011,522803580,10/30/2011,8052,154.06,90.93,1240491.12,732168.36,508322.76
Europe,Spain,Fruits,Offline,L,5/15/2015,878534448,5/30/2015,6721,9.33,6.92,62706.93,46509.32,16197.61
"Middle East and North Africa",Iraq,Household,Offline,C,8/18/2015,865083491,9/17/2015,6284,668.27,502.54,4199408.68,3157961.36,1041447.32
Europe,"Moldova ",Fruits,Online,H,4/22/2013,662187039,5/2/2013,4715,9.33,6.92,43990.95,32627.80,11363.15
Europe,Estonia,Snacks,Online,L,1/3/2014,519893920,2/13/2014,7019,152.58,97.44,1070959.02,683931.36,387027.66
"Sub-Saharan Africa",Zimbabwe,Snacks,Offline,H,10/31/2016,308565461,11/18/2016,232,152.58,97.44,35398.56,22606.08,12792.48
"Central America and the Caribbean","Antigua and Barbuda ",Cereal,Offline,L,8/6/2010,868875491,9/2/2010,8421,205.70,117.11,1732199.70,986183.31,746016.39
Europe,"United Kingdom",Clothes,Offline,C,6/15/2015,861810338,7/1/2015,7685,109.28,35.84,839816.80,275430.40,564386.40
Europe,Spain,"Office Supplies",Online,M,12/26/2010,818668830,1/16/2011,1154,651.21,524.96,751496.34,605803.84,145692.50
Asia,Japan,Vegetables,Online,L,9/13/2015,891062295,10/25/2015,3989,154.06,90.93,614545.34,362719.77,251825.57
Asia,Philippines,Household,Offline,M,2/1/2015,400914561,2/17/2015,8383,668.27,502.54,5602107.41,4212792.82,1389314.59
Europe,"United Kingdom",Household,Online,H,11/9/2010,990461957,12/26/2010,8558,668.27,502.54,5719054.66,4300737.32,1418317.34
"North America",Canada,"Office Supplies",Online,M,2/18/2017,772253310,3/11/2017,5771,651.21,524.96,3758132.91,3029544.16,728588.75
