Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Middle East and North Africa","Saudi Arabia",Cereal,Online,C,3/21/2012,960245263,4/15/2012,6767,205.70,117.11,1391971.90,792483.37,599488.53
Europe,Italy,Beverages,Online,L,8/24/2011,344743525,10/3/2011,6125,47.45,31.79,290631.25,194713.75,95917.50
"Sub-Saharan Africa","Cape Verde",Household,Offline,H,10/8/2016,186671292,10/21/2016,9038,668.27,502.54,6039824.26,4541956.52,1497867.74
"Middle East and North Africa","United Arab Emirates",Fruits,Online,H,6/25/2010,736077392,7/23/2010,512,9.33,6.92,4776.96,3543.04,1233.92
Asia,Myanmar,"Baby Food",Online,C,8/9/2014,963323152,9/11/2014,7583,255.28,159.42,1935788.24,1208881.86,726906.38
"Central America and the Caribbean",Barbados,Clothes,Offline,L,5/15/2010,809082400,5/26/2010,4317,109.28,35.84,471761.76,154721.28,317040.48
"Australia and Oceania","Papua New Guinea",Clothes,Offline,H,5/14/2010,734341466,5/24/2010,6813,109.28,35.84,744524.64,244177.92,500346.72
"Australia and Oceania","Samoa ",Meat,Offline,C,11/23/2016,370399177,12/12/2016,8202,421.89,364.69,3460341.78,2991187.38,469154.40
Asia,Vietnam,Fruits,Online,H,8/7/2010,768866860,9/12/2010,3645,9.33,6.92,34007.85,25223.40,8784.45
Europe,Malta,Vegetables,Offline,C,10/31/2014,351668345,12/19/2014,5333,154.06,90.93,821601.98,484929.69,336672.29
"Central America and the Caribbean","Trinidad and Tobago",Clothes,Online,C,2/26/2016,761039960,3/5/2016,7491,109.28,35.84,818616.48,268477.44,550139.04
Asia,Malaysia,Household,Offline,H,7/20/2013,109530532,7/24/2013,1373,668.27,502.54,917534.71,689987.42,227547.29
"Sub-Saharan Africa",Malawi,Cereal,Online,C,8/22/2014,630001389,10/3/2014,266,205.70,117.11,54716.20,31151.26,23564.94
