Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Iceland,Vegetables,Online,L,1/5/2012,263088929,1/25/2012,2715,154.06,90.93,418272.90,246874.95,171397.95
"Sub-Saharan Africa",Gabon,Meat,Online,L,5/20/2014,678599154,6/5/2014,1425,421.89,364.69,601193.25,519683.25,81510.00
"Sub-Saharan Africa","Mauritius ",Cosmetics,Offline,H,4/24/2016,140015447,4/29/2016,2537,437.20,263.33,1109176.40,668068.21,441108.19
Europe,Slovakia,Clothes,Online,L,6/3/2014,303636634,7/12/2014,1682,109.28,35.84,183808.96,60282.88,123526.08
"Central America and the Caribbean","Costa Rica","Baby Food",Offline,C,12/17/2013,646074044,1/13/2014,6522,255.28,159.42,1664936.16,1039737.24,625198.92
Europe,Armenia,Cereal,Online,L,6/18/2017,714251506,7/9/2017,1748,205.70,117.11,359563.60,204708.28,154855.32
"Sub-Saharan Africa",Chad,Snacks,Online,H,5/19/2013,575405347,6/23/2013,4084,152.58,97.44,623136.72,397944.96,225191.76
Europe,Cyprus,Cereal,Online,C,3/2/2010,367084395,3/22/2010,7285,205.70,117.11,1498524.50,853146.35,645378.15
Europe,Sweden,"Personal Care",Online,H,4/30/2017,747149980,6/12/2017,7137,81.73,56.67,583307.01,404453.79,178853.22
Asia,China,Cereal,Offline,C,5/17/2011,643775928,5/23/2011,6458,205.70,117.11,1328410.60,756296.38,572114.22
Europe,"Vatican City","Baby Food",Online,C,4/21/2015,405448567,5/18/2015,96,255.28,159.42,24506.88,15304.32,9202.56
Asia,Laos,"Baby Food",Offline,M,7/14/2011,450966727,7/25/2011,9931,255.28,159.42,2535185.68,1583200.02,951985.66
"Central America and the Caribbean","Costa Rica","Office Supplies",Online,L,11/2/2013,819441735,11/28/2013,9874,651.21,524.96,6430047.54,5183455.04,1246592.50
Europe,Iceland,Household,Offline,M,7/21/2010,720297420,8/19/2010,868,668.27,502.54,580058.36,436204.72,143853.64
"Sub-Saharan Africa","Cape Verde",Beverages,Online,H,10/17/2013,783270108,11/27/2013,5886,47.45,31.79,279290.70,187115.94,92174.76
Asia,Thailand,"Personal Care",Offline,C,3/29/2010,808408629,4/17/2010,4933,81.73,56.67,403174.09,279553.11,123620.98
"Middle East and North Africa",Israel,"Personal Care",Offline,H,5/8/2010,216074311,6/12/2010,45,81.73,56.67,3677.85,2550.15,1127.70
"Sub-Saharan Africa",Ethiopia,Cereal,Offline,C,4/16/2014,296940982,6/4/2014,290,205.70,117.11,59653.00,33961.90,25691.10
"Central America and the Caribbean",Grenada,Beverages,Offline,C,9/20/2015,161994969,10/24/2015,6766,47.45,31.79,321046.70,215091.14,105955.56
"Sub-Saharan Africa",Zimbabwe,Cereal,Offline,C,2/23/2013,792535102,2/24/2013,7603,205.70,117.11,1563937.10,890387.33,673549.77
"Sub-Saharan Africa",Eritrea,Vegetables,Online,L,9/22/2013,990172708,10/18/2013,2963,154.06,90.93,456479.78,269425.59,187054.19
"North America","United States of America",Meat,Online,C,4/20/2014,526831614,5/11/2014,37,421.89,364.69,15609.93,13493.53,2116.40
"Sub-Saharan Africa",Angola,"Baby Food",Online,M,10/17/2012,594748151,10/30/2012,8049,255.28,159.42,2054748.72,1283171.58,771577.14
"Sub-Saharan Africa",Namibia,Clothes,Online,C,12/23/2011,656471145,1/8/2012,3255,109.28,35.84,355706.40,116659.20,239047.20
"Sub-Saharan Africa",Angola,Beverages,Online,M,9/7/2015,694861924,9/15/2015,3940,47.45,31.79,186953.00,125252.60,61700.40
"Middle East and North Africa",Iraq,Cosmetics,Offline,C,6/13/2017,763094317,6/18/2017,5421,437.20,263.33,2370061.20,1427511.93,942549.27
Europe,Armenia,"Personal Care",Offline,M,11/19/2011,534654653,12/26/2011,5048,81.73,56.67,412573.04,286070.16,126502.88
Europe,Andorra,Clothes,Online,M,8/3/2013,653341758,8/24/2013,7200,109.28,35.84,786816.00,258048.00,528768.00
Europe,Estonia,Meat,Online,M,7/6/2015,483266961,8/14/2015,8288,421.89,364.69,3496624.32,3022550.72,474073.60
Asia,Kazakhstan,Fruits,Offline,M,6/15/2015,358854091,6/23/2015,1755,9.33,6.92,16374.15,12144.60,4229.55
"Sub-Saharan Africa","South Africa",Snacks,Offline,H,4/11/2012,234839475,4/25/2012,3074,152.58,97.44,469030.92,299530.56,169500.36
"Sub-Saharan Africa",Benin,Fruits,Online,H,4/9/2017,136271941,5/4/2017,4751,9.33,6.92,44326.83,32876.92,11449.91
"Middle East and North Africa",Israel,"Office Supplies",Offline,L,7/2/2012,608512818,7/28/2012,1320,651.21,524.96,859597.20,692947.20,166650.00
"Central America and the Caribbean",Barbados,Cereal,Offline,H,3/5/2015,467235934,4/14/2015,4351,205.70,117.11,895000.70,509545.61,385455.09
"Sub-Saharan Africa",Namibia,Beverages,Offline,L,4/6/2013,848427617,4/6/2013,7441,47.45,31.79,353075.45,236549.39,116526.06
Europe,Lithuania,Household,Offline,H,9/29/2014,258386695,11/2/2014,1220,668.27,502.54,815289.40,613098.80,202190.60
"Central America and the Caribbean",Guatemala,Clothes,Offline,C,7/8/2013,423724496,8/4/2013,8349,109.28,35.84,912378.72,299228.16,613150.56
Asia,Thailand,Snacks,Online,M,11/26/2015,441364848,11/30/2015,8522,152.58,97.44,1300286.76,830383.68,469903.08
"Central America and the Caribbean",Barbados,Cereal,Online,C,2/17/2014,828544080,2/22/2014,3460,205.70,117.11,711722.00,405200.60,306521.40
"Sub-Saharan Africa",Togo,"Baby Food",Online,L,11/14/2012,372811019,11/21/2012,1920,255.28,159.42,490137.60,306086.40,184051.20
Asia,Bhutan,Clothes,Offline,L,4/11/2010,182026994,4/11/2010,4687,109.28,35.84,512195.36,167982.08,344213.28
"Middle East and North Africa",Afghanistan,Household,Offline,C,12/4/2016,534365832,12/16/2016,9579,668.27,502.54,6401358.33,4813830.66,1587527.67
