Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Eritrea,"Office Supplies",Offline,C,7/30/2015,598903214,9/15/2015,7625,651.21,524.96,4965476.25,4002820.00,962656.25
Asia,Mongolia,Snacks,Offline,C,6/28/2014,109249866,8/17/2014,8318,152.58,97.44,1269160.44,810505.92,458654.52
"Sub-Saharan Africa",Botswana,"Personal Care",Online,H,1/18/2012,792455708,2/29/2012,4109,81.73,56.67,335828.57,232857.03,102971.54
Asia,Laos,"Personal Care",Online,C,3/4/2017,817319571,3/7/2017,1879,81.73,56.67,153570.67,106482.93,47087.74
"Sub-Saharan Africa","Cape Verde",Snacks,Offline,M,2/16/2017,672952783,3/18/2017,538,152.58,97.44,82088.04,52422.72,29665.32
Europe,Ireland,Fruits,Offline,C,8/13/2011,918779170,8/13/2011,6029,9.33,6.92,56250.57,41720.68,14529.89
"Sub-Saharan Africa",Rwanda,Meat,Online,C,7/12/2016,834535062,7/23/2016,6325,421.89,364.69,2668454.25,2306664.25,361790.00
"Middle East and North Africa",Lebanon,"Office Supplies",Online,L,10/8/2014,670269286,11/23/2014,6431,651.21,524.96,4187931.51,3376017.76,811913.75
Europe,Montenegro,"Office Supplies",Offline,M,1/1/2013,296343171,1/1/2013,3385,651.21,524.96,2204345.85,1776989.60,427356.25
"Australia and Oceania","Federated States of Micronesia",Fruits,Online,H,3/10/2015,553430545,3/19/2015,1252,9.33,6.92,11681.16,8663.84,3017.32
Asia,Cambodia,Fruits,Online,L,3/12/2011,102517735,4/3/2011,6131,9.33,6.92,57202.23,42426.52,14775.71
Europe,"Bosnia and Herzegovina",Beverages,Offline,C,11/21/2010,374903571,12/16/2010,1153,47.45,31.79,54709.85,36653.87,18055.98
Europe,Italy,Vegetables,Offline,L,1/23/2010,622199380,2/8/2010,1478,154.06,90.93,227700.68,134394.54,93306.14
"Middle East and North Africa",Kuwait,"Baby Food",Offline,C,12/5/2016,166328990,1/9/2017,9299,255.28,159.42,2373848.72,1482446.58,891402.14
"Central America and the Caribbean","Dominican Republic",Beverages,Online,M,6/22/2010,649528729,7/25/2010,8840,47.45,31.79,419458.00,281023.60,138434.40
"Sub-Saharan Africa",Liberia,Fruits,Offline,M,5/24/2012,184347426,7/12/2012,1355,9.33,6.92,12642.15,9376.60,3265.55
"Australia and Oceania",Fiji,Snacks,Offline,H,3/4/2015,103646409,4/9/2015,131,152.58,97.44,19987.98,12764.64,7223.34
Europe,"Vatican City",Clothes,Online,H,2/17/2016,910599505,3/23/2016,5484,109.28,35.84,599291.52,196546.56,402744.96
"Australia and Oceania","Papua New Guinea",Clothes,Offline,C,8/28/2013,928693044,8/28/2013,9764,109.28,35.84,1067009.92,349941.76,717068.16
Asia,Laos,Household,Offline,L,1/2/2011,351725852,1/28/2011,2351,668.27,502.54,1571102.77,1181471.54,389631.23
Europe,Slovenia,Cereal,Online,H,6/21/2012,793809258,7/7/2012,4655,205.70,117.11,957533.50,545147.05,412386.45
Europe,Finland,Clothes,Offline,H,1/28/2012,339367091,2/13/2012,5119,109.28,35.84,559404.32,183464.96,375939.36
"Central America and the Caribbean",Barbados,"Baby Food",Offline,M,6/19/2012,293135678,7/22/2012,4216,255.28,159.42,1076260.48,672114.72,404145.76
Europe,"Vatican City",Meat,Offline,M,7/30/2013,230163848,8/12/2013,9452,421.89,364.69,3987704.28,3447049.88,540654.40
Europe,"San Marino","Office Supplies",Offline,L,5/25/2016,245812928,6/9/2016,363,651.21,524.96,236389.23,190560.48,45828.75
Asia,"North Korea",Cosmetics,Offline,M,8/20/2011,505756747,9/26/2011,3515,437.20,263.33,1536758.00,925604.95,611153.05
"Sub-Saharan Africa",Kenya,Beverages,Online,C,10/6/2013,795981633,11/14/2013,7509,47.45,31.79,356302.05,238711.11,117590.94
"Central America and the Caribbean","Dominican Republic",Snacks,Offline,C,11/1/2011,972786414,11/20/2011,7972,152.58,97.44,1216367.76,776791.68,439576.08
Europe,Armenia,Beverages,Offline,L,2/6/2011,512782418,3/19/2011,2568,47.45,31.79,121851.60,81636.72,40214.88
Asia,Laos,Fruits,Online,L,2/3/2014,762893474,2/8/2014,5987,9.33,6.92,55858.71,41430.04,14428.67
Asia,India,"Personal Care",Online,M,11/1/2016,890355908,11/25/2016,4954,81.73,56.67,404890.42,280743.18,124147.24
"Central America and the Caribbean","Trinidad and Tobago",Beverages,Offline,C,8/21/2012,132718551,8/22/2012,3223,47.45,31.79,152931.35,102459.17,50472.18
Europe,Cyprus,Snacks,Offline,H,1/4/2011,947842729,1/5/2011,6581,152.58,97.44,1004128.98,641252.64,362876.34
"Sub-Saharan Africa",Lesotho,Cosmetics,Online,M,3/3/2011,463902270,3/31/2011,7846,437.20,263.33,3430271.20,2066087.18,1364184.02
"Sub-Saharan Africa",Chad,Vegetables,Online,C,5/28/2013,829383504,7/16/2013,1864,154.06,90.93,287167.84,169493.52,117674.32
Asia,Turkmenistan,"Baby Food",Online,L,4/12/2015,663085258,4/30/2015,518,255.28,159.42,132235.04,82579.56,49655.48
"Australia and Oceania",Tuvalu,"Office Supplies",Offline,M,6/1/2015,904118859,6/5/2015,7717,651.21,524.96,5025387.57,4051116.32,974271.25
