Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Australia and Oceania","Federated States of Micronesia",Clothes,Offline,L,7/16/2010,586322152,9/4/2010,4609,109.28,35.84,503671.52,165186.56,338484.96
"Middle East and North Africa","Tunisia ",Cosmetics,Online,H,1/19/2015,744587504,1/23/2015,8844,437.20,263.33,3866596.80,2328890.52,1537706.28
Europe,Romania,Clothes,Online,L,5/30/2015,372391736,7/1/2015,7845,109.28,35.84,857301.60,281164.80,576136.80
"Central America and the Caribbean",Dominica,Cereal,Offline,H,4/12/2016,957283675,4/22/2016,367,205.70,117.11,75491.90,42979.37,32512.53
Europe,Russia,Cosmetics,Offline,C,10/26/2015,907124650,11/24/2015,7197,437.20,263.33,3146528.40,1895186.01,1251342.39
Europe,Latvia,"Office Supplies",Online,H,1/8/2017,500088489,1/26/2017,6152,651.21,524.96,4006243.92,3229553.92,776690.00
Europe,Switzerland,"Personal Care",Online,H,5/26/2016,534661519,6/14/2016,7080,81.73,56.67,578648.40,401223.60,177424.80
Europe,Greece,Cereal,Offline,C,4/19/2015,979642570,4/30/2015,6861,205.70,117.11,1411307.70,803491.71,607815.99
Europe,Italy,Meat,Online,L,2/16/2016,524142968,3/26/2016,4407,421.89,364.69,1859269.23,1607188.83,252080.40
Europe,Lithuania,Beverages,Online,C,1/4/2011,627586543,2/6/2011,5659,47.45,31.79,268519.55,179899.61,88619.94
"Middle East and North Africa",Afghanistan,"Baby Food",Online,L,11/8/2015,569709622,12/18/2015,8592,255.28,159.42,2193365.76,1369736.64,823629.12
"Sub-Saharan Africa",Chad,Meat,Offline,L,7/18/2013,600561034,8/29/2013,8211,421.89,364.69,3464138.79,2994469.59,469669.20
Asia,Nepal,"Baby Food",Offline,M,10/4/2010,590502107,11/9/2010,1550,255.28,159.42,395684.00,247101.00,148583.00
"Sub-Saharan Africa",Cameroon,Cereal,Online,C,6/13/2011,480206668,6/19/2011,2679,205.70,117.11,551070.30,313737.69,237332.61
"Sub-Saharan Africa",Guinea-Bissau,Cereal,Online,H,1/22/2013,730661046,1/24/2013,7695,205.70,117.11,1582861.50,901161.45,681700.05
Asia,China,"Personal Care",Offline,H,4/25/2010,973164069,5/4/2010,9729,81.73,56.67,795151.17,551342.43,243808.74
"Australia and Oceania",Vanuatu,Clothes,Online,C,2/23/2014,459327065,3/23/2014,3941,109.28,35.84,430672.48,141245.44,289427.04
"Central America and the Caribbean","Saint Lucia",Beverages,Online,L,1/20/2010,311073863,3/7/2010,2524,47.45,31.79,119763.80,80237.96,39525.84
"Sub-Saharan Africa",Mali,Cosmetics,Online,M,11/19/2014,370640790,12/2/2014,9701,437.20,263.33,4241277.20,2554564.33,1686712.87
"Sub-Saharan Africa","Democratic Republic of the Congo","Personal Care",Online,H,6/21/2012,550576674,7/13/2012,6728,81.73,56.67,549879.44,381275.76,168603.68
Europe,Switzerland,Cosmetics,Online,M,6/10/2010,383742845,7/3/2010,6890,437.20,263.33,3012308.00,1814343.70,1197964.30
"Sub-Saharan Africa",Burundi,Snacks,Online,L,9/9/2013,373313128,9/17/2013,505,152.58,97.44,77052.90,49207.20,27845.70
"Central America and the Caribbean","Saint Vincent and the Grenadines","Office Supplies",Online,M,1/15/2013,642773854,2/17/2013,9922,651.21,524.96,6461305.62,5208653.12,1252652.50
"Middle East and North Africa",Libya,Household,Offline,L,9/24/2011,485923850,11/1/2011,4520,668.27,502.54,3020580.40,2271480.80,749099.60
Asia,Indonesia,Fruits,Online,L,1/26/2014,616874444,2/25/2014,5711,9.33,6.92,53283.63,39520.12,13763.51
"Middle East and North Africa",Morocco,Beverages,Online,M,1/28/2014,920049464,1/31/2014,1937,47.45,31.79,91910.65,61577.23,30333.42
"Sub-Saharan Africa",Comoros,"Baby Food",Offline,M,5/24/2014,900185239,6/9/2014,3671,255.28,159.42,937132.88,585230.82,351902.06
"Sub-Saharan Africa","South Sudan",Cereal,Online,C,12/15/2014,132330596,12/29/2014,8419,205.70,117.11,1731788.30,985949.09,745839.21
"Australia and Oceania","Samoa ","Office Supplies",Offline,H,10/3/2016,511846864,10/8/2016,5716,651.21,524.96,3722316.36,3000671.36,721645.00
"Central America and the Caribbean",Panama,Meat,Online,L,7/1/2010,404407870,8/8/2010,2131,421.89,364.69,899047.59,777154.39,121893.20
Europe,Italy,Fruits,Offline,M,8/30/2010,495999944,9/22/2010,6260,9.33,6.92,58405.80,43319.20,15086.60
"Middle East and North Africa",Algeria,Cereal,Online,M,11/12/2013,642921912,11/20/2013,3736,205.70,117.11,768495.20,437522.96,330972.24
"Sub-Saharan Africa",Eritrea,Snacks,Online,H,3/20/2010,321785104,3/27/2010,2218,152.58,97.44,338422.44,216121.92,122300.52
Europe,Germany,Household,Online,M,5/24/2017,879513347,6/13/2017,6399,668.27,502.54,4276259.73,3215753.46,1060506.27
Asia,Nepal,Vegetables,Online,L,4/11/2016,583342969,4/21/2016,3003,154.06,90.93,462642.18,273062.79,189579.39
Europe,"Moldova ",Clothes,Online,C,4/27/2015,470822799,5/27/2015,5784,109.28,35.84,632075.52,207298.56,424776.96
"Sub-Saharan Africa","Equatorial Guinea",Household,Online,L,6/15/2016,299814164,7/29/2016,529,668.27,502.54,353514.83,265843.66,87671.17
"Sub-Saharan Africa",Lesotho,Clothes,Offline,H,5/3/2011,798490893,5/10/2011,54,109.28,35.84,5901.12,1935.36,3965.76
"Middle East and North Africa",Qatar,"Office Supplies",Offline,L,5/23/2015,515339314,6/28/2015,9210,651.21,524.96,5997644.10,4834881.60,1162762.50
Asia,Taiwan,Meat,Online,C,1/13/2011,769158256,2/17/2011,9875,421.89,364.69,4166163.75,3601313.75,564850.00
Europe,Hungary,Cosmetics,Online,C,1/18/2012,699059045,2/10/2012,5961,437.20,263.33,2606149.20,1569710.13,1036439.07
Europe,Denmark,Beverages,Offline,H,5/1/2014,414465510,5/8/2014,8410,47.45,31.79,399054.50,267353.90,131700.60
"Middle East and North Africa",Morocco,Snacks,Online,C,11/9/2014,545113980,11/16/2014,195,152.58,97.44,29753.10,19000.80,10752.30
"Central America and the Caribbean",Honduras,"Office Supplies",Online,L,6/14/2015,891053283,7/16/2015,1322,651.21,524.96,860899.62,693997.12,166902.50
Asia,"North Korea",Meat,Online,M,6/5/2011,872644746,6/6/2011,3827,421.89,364.69,1614573.03,1395668.63,218904.40
Europe,Latvia,Vegetables,Offline,H,7/10/2010,880562198,8/7/2010,6777,154.06,90.93,1044064.62,616232.61,427832.01
