Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Cyprus,Household,Offline,L,9/28/2013,238474404,10/24/2013,8731,668.27,502.54,5834665.37,4387676.74,1446988.63
"Middle East and North Africa",Iran,"Office Supplies",Online,L,4/10/2017,971764171,5/27/2017,5468,651.21,524.96,3560816.28,2870481.28,690335.00
"Sub-Saharan Africa",Tanzania,Vegetables,Offline,M,5/25/2013,534749066,7/12/2013,2987,154.06,90.93,460177.22,271607.91,188569.31
"Sub-Saharan Africa",Chad,"Office Supplies",Offline,H,3/30/2016,639977920,4/17/2016,2543,651.21,524.96,1656027.03,1334973.28,321053.75
"Sub-Saharan Africa",Djibouti,Clothes,Offline,C,9/18/2010,820312058,9/29/2010,7422,109.28,35.84,811076.16,266004.48,545071.68
Europe,Slovenia,Cosmetics,Offline,M,11/9/2016,678925311,11/27/2016,7942,437.20,263.33,3472242.40,2091366.86,1380875.54
Europe,Italy,Meat,Online,C,5/5/2010,339304006,6/18/2010,6450,421.89,364.69,2721190.50,2352250.50,368940.00
"Middle East and North Africa",Morocco,"Personal Care",Online,C,2/17/2017,895246970,3/19/2017,2328,81.73,56.67,190267.44,131927.76,58339.68
"Sub-Saharan Africa",Angola,Cereal,Online,H,3/29/2011,360865533,5/2/2011,6985,205.70,117.11,1436814.50,818013.35,618801.15
"Sub-Saharan Africa",Madagascar,"Personal Care",Offline,H,12/22/2016,420583522,2/8/2017,8865,81.73,56.67,724536.45,502379.55,222156.90
"Central America and the Caribbean","El Salvador","Personal Care",Online,C,4/8/2014,579137265,5/9/2014,8441,81.73,56.67,689882.93,478351.47,211531.46
Europe,Macedonia,"Personal Care",Online,C,8/16/2010,411575591,9/13/2010,3218,81.73,56.67,263007.14,182364.06,80643.08
Europe,Sweden,Beverages,Offline,M,8/10/2014,913259828,9/29/2014,2733,47.45,31.79,129680.85,86882.07,42798.78
Europe,Spain,"Baby Food",Offline,C,12/1/2016,449863803,1/12/2017,3551,255.28,159.42,906499.28,566100.42,340398.86
"Australia and Oceania","East Timor",Clothes,Online,M,11/23/2016,607373845,12/8/2016,4273,109.28,35.84,466953.44,153144.32,313809.12
"Sub-Saharan Africa","Republic of the Congo",Household,Offline,C,2/27/2011,342088782,3/18/2011,528,668.27,502.54,352846.56,265341.12,87505.44
"Sub-Saharan Africa",Botswana,Meat,Offline,L,7/13/2012,930619943,7/30/2012,9976,421.89,364.69,4208774.64,3638147.44,570627.20
"Australia and Oceania",Vanuatu,Meat,Online,L,12/22/2015,119891154,12/29/2015,7312,421.89,364.69,3084859.68,2666613.28,418246.40
"Sub-Saharan Africa",Lesotho,Vegetables,Offline,M,7/7/2017,677138745,7/12/2017,9257,154.06,90.93,1426133.42,841739.01,584394.41
Europe,"United Kingdom","Baby Food",Offline,C,6/15/2010,939911544,6/27/2010,9568,255.28,159.42,2442519.04,1525330.56,917188.48
"Central America and the Caribbean",Belize,Cereal,Online,L,11/17/2011,666070878,12/31/2011,4029,205.70,117.11,828765.30,471836.19,356929.11
"Sub-Saharan Africa",Chad,"Office Supplies",Online,L,6/8/2013,583790576,6/11/2013,5459,651.21,524.96,3554955.39,2865756.64,689198.75
"Central America and the Caribbean",Cuba,"Office Supplies",Online,C,5/31/2015,141556966,6/8/2015,8707,651.21,524.96,5670085.47,4570826.72,1099258.75
"Middle East and North Africa","Saudi Arabia",Clothes,Offline,H,5/15/2015,658168876,5/29/2015,5651,109.28,35.84,617541.28,202531.84,415009.44
"Central America and the Caribbean",Guatemala,Clothes,Offline,C,12/8/2011,372737634,1/15/2012,204,109.28,35.84,22293.12,7311.36,14981.76
Asia,India,Snacks,Online,C,3/1/2016,294687068,4/8/2016,3307,152.58,97.44,504582.06,322234.08,182347.98
"Sub-Saharan Africa",Comoros,Fruits,Online,C,6/15/2017,153753507,7/18/2017,7934,9.33,6.92,74024.22,54903.28,19120.94
"Middle East and North Africa",Yemen,Fruits,Online,L,1/20/2010,649985778,2/22/2010,4091,9.33,6.92,38169.03,28309.72,9859.31
"Middle East and North Africa",Israel,Snacks,Online,M,12/30/2011,303745210,1/6/2012,3812,152.58,97.44,581634.96,371441.28,210193.68
Europe,Hungary,Cosmetics,Online,M,11/17/2015,405705630,12/5/2015,6167,437.20,263.33,2696212.40,1623956.11,1072256.29
"Central America and the Caribbean","Dominican Republic",Cereal,Online,M,5/10/2015,966853368,6/16/2015,2252,205.70,117.11,463236.40,263731.72,199504.68
Asia,Cambodia,Household,Online,M,7/6/2016,268487250,8/1/2016,199,668.27,502.54,132985.73,100005.46,32980.27
"Sub-Saharan Africa","Republic of the Congo",Meat,Online,L,5/8/2011,712218606,5/18/2011,167,421.89,364.69,70455.63,60903.23,9552.40
Asia,Uzbekistan,Meat,Online,H,11/13/2011,269971263,11/14/2011,9351,421.89,364.69,3945093.39,3410216.19,534877.20
"Central America and the Caribbean",Honduras,Cosmetics,Online,L,12/25/2015,133981549,1/21/2016,6973,437.20,263.33,3048595.60,1836200.09,1212395.51
"Sub-Saharan Africa",Togo,Cosmetics,Online,M,4/26/2011,666798293,4/27/2011,9288,437.20,263.33,4060713.60,2445809.04,1614904.56
"Central America and the Caribbean",Grenada,"Baby Food",Online,M,11/8/2016,951282823,11/10/2016,4582,255.28,159.42,1169692.96,730462.44,439230.52
"Sub-Saharan Africa","Equatorial Guinea",Cereal,Online,H,12/28/2010,140608966,2/13/2011,8172,205.70,117.11,1680980.40,957022.92,723957.48
"Middle East and North Africa",Libya,Household,Offline,L,1/17/2011,608263051,1/29/2011,7409,668.27,502.54,4951212.43,3723318.86,1227893.57
Europe,Cyprus,Cereal,Online,L,6/23/2016,298043906,7/11/2016,6670,205.70,117.11,1372019.00,781123.70,590895.30
"Middle East and North Africa",Syria,Meat,Offline,H,8/30/2012,374062860,10/14/2012,2367,421.89,364.69,998613.63,863221.23,135392.40
"Central America and the Caribbean","Costa Rica",Cereal,Offline,M,7/17/2012,270743739,7/28/2012,7944,205.70,117.11,1634080.80,930321.84,703758.96
"Sub-Saharan Africa",Ghana,Clothes,Offline,M,12/27/2014,842822873,12/27/2014,8872,109.28,35.84,969532.16,317972.48,651559.68
"Sub-Saharan Africa","Burkina Faso","Personal Care",Offline,H,2/20/2016,315349090,3/24/2016,7658,81.73,56.67,625888.34,433978.86,191909.48
Asia,Kyrgyzstan,Fruits,Online,H,3/15/2013,133683717,4/27/2013,8837,9.33,6.92,82449.21,61152.04,21297.17
Asia,"South Korea",Snacks,Offline,H,10/25/2015,913500583,10/27/2015,3977,152.58,97.44,606810.66,387518.88,219291.78
"Sub-Saharan Africa",Cameroon,Clothes,Online,L,12/14/2011,190786015,1/31/2012,6677,109.28,35.84,729662.56,239303.68,490358.88
Europe,Italy,Snacks,Offline,H,2/28/2017,971838843,3/2/2017,7565,152.58,97.44,1154267.70,737133.60,417134.10
Europe,Norway,Meat,Online,M,3/13/2010,483270394,3/17/2010,9304,421.89,364.69,3925264.56,3393075.76,532188.80
"Central America and the Caribbean","Dominican Republic","Office Supplies",Offline,H,7/8/2012,522004497,8/6/2012,1585,651.21,524.96,1032167.85,832061.60,200106.25
Europe,Latvia,Snacks,Online,L,5/15/2016,705277478,5/29/2016,6133,152.58,97.44,935773.14,597599.52,338173.62
"Sub-Saharan Africa",Rwanda,Cereal,Online,M,4/7/2011,720638167,5/14/2011,1703,205.70,117.11,350307.10,199438.33,150868.77
"Sub-Saharan Africa",Mozambique,Meat,Online,C,7/3/2010,775947892,8/11/2010,9079,421.89,364.69,3830339.31,3311020.51,519318.80
"Central America and the Caribbean",Cuba,Cosmetics,Online,M,2/4/2017,249380481,3/24/2017,6081,437.20,263.33,2658613.20,1601309.73,1057303.47
Europe,Armenia,Cosmetics,Online,L,5/22/2012,839422261,5/27/2012,2556,437.20,263.33,1117483.20,673071.48,444411.72
Europe,Romania,Household,Offline,H,11/18/2012,714872062,12/31/2012,5384,668.27,502.54,3597965.68,2705675.36,892290.32
"Central America and the Caribbean",Cuba,Vegetables,Offline,L,6/2/2013,364841210,6/4/2013,3477,154.06,90.93,535666.62,316163.61,219503.01
Europe,Monaco,Fruits,Online,M,9/7/2013,348753535,9/24/2013,2776,9.33,6.92,25900.08,19209.92,6690.16
"Sub-Saharan Africa","The Gambia",Cereal,Offline,M,6/12/2014,846345365,7/13/2014,1256,205.70,117.11,258359.20,147090.16,111269.04
"Central America and the Caribbean","Trinidad and Tobago","Personal Care",Online,M,9/25/2013,307665526,10/23/2013,3921,81.73,56.67,320463.33,222203.07,98260.26
Asia,Thailand,Vegetables,Offline,L,8/27/2010,403075349,8/31/2010,7808,154.06,90.93,1202900.48,709981.44,492919.04
"Central America and the Caribbean","The Bahamas",Beverages,Offline,L,9/22/2016,173248660,11/6/2016,6983,47.45,31.79,331343.35,221989.57,109353.78
"Middle East and North Africa","Saudi Arabia",Clothes,Online,C,4/4/2014,979171788,5/23/2014,7546,109.28,35.84,824626.88,270448.64,554178.24
"Sub-Saharan Africa","Mauritius ",Fruits,Online,C,2/9/2013,652143561,2/9/2013,2627,9.33,6.92,24509.91,18178.84,6331.07
"Sub-Saharan Africa","South Sudan",Household,Offline,H,8/24/2016,243775308,8/25/2016,7386,668.27,502.54,4935842.22,3711760.44,1224081.78
Europe,Germany,Vegetables,Online,M,5/13/2010,875990855,6/21/2010,4015,154.06,90.93,618550.90,365083.95,253466.95
Asia,"Sri Lanka",Vegetables,Offline,M,2/9/2011,591026532,2/23/2011,6740,154.06,90.93,1038364.40,612868.20,425496.20
Europe,Germany,Clothes,Offline,H,4/18/2010,201431167,5/6/2010,6813,109.28,35.84,744524.64,244177.92,500346.72
"Middle East and North Africa","Saudi Arabia","Personal Care",Online,H,7/17/2015,140066087,7/18/2015,7523,81.73,56.67,614854.79,426328.41,188526.38
"Middle East and North Africa",Syria,Clothes,Offline,C,8/8/2016,910105121,8/14/2016,9185,109.28,35.84,1003736.80,329190.40,674546.40
"Sub-Saharan Africa",Madagascar,Cereal,Online,L,11/14/2011,835034596,12/22/2011,4148,205.70,117.11,853243.60,485772.28,367471.32
"Sub-Saharan Africa",Cameroon,"Office Supplies",Online,C,2/27/2012,108653342,4/5/2012,1793,651.21,524.96,1167619.53,941253.28,226366.25
"Central America and the Caribbean",Grenada,Fruits,Offline,M,3/15/2014,345072686,3/27/2014,3531,9.33,6.92,32944.23,24434.52,8509.71
"Central America and the Caribbean",Haiti,"Office Supplies",Online,L,1/7/2012,528716456,1/13/2012,7804,651.21,524.96,5082042.84,4096787.84,985255.00
"Sub-Saharan Africa","Central African Republic",Fruits,Offline,C,10/29/2015,164320981,11/24/2015,5085,9.33,6.92,47443.05,35188.20,12254.85
"Middle East and North Africa",Libya,Vegetables,Online,H,5/31/2010,626935088,6/19/2010,2879,154.06,90.93,443538.74,261787.47,181751.27
Europe,Italy,Beverages,Offline,H,12/2/2011,211920106,1/14/2012,724,47.45,31.79,34353.80,23015.96,11337.84
"Sub-Saharan Africa",Sudan,Meat,Online,H,1/16/2011,884949862,3/3/2011,5185,421.89,364.69,2187499.65,1890917.65,296582.00
"Middle East and North Africa",Oman,"Baby Food",Offline,H,9/12/2014,632010686,10/20/2014,4861,255.28,159.42,1240916.08,774940.62,465975.46
Europe,Cyprus,Snacks,Online,H,12/4/2011,209401404,12/22/2011,5384,152.58,97.44,821490.72,524616.96,296873.76
"Australia and Oceania",Vanuatu,Snacks,Offline,M,7/21/2015,893733346,9/9/2015,4413,152.58,97.44,673335.54,430002.72,243332.82
Europe,Norway,Cosmetics,Online,H,12/20/2012,431930339,1/21/2013,6641,437.20,263.33,2903445.20,1748774.53,1154670.67
"Sub-Saharan Africa",Guinea,"Personal Care",Offline,L,5/6/2015,691228711,6/4/2015,8791,81.73,56.67,718488.43,498185.97,220302.46
Europe,Montenegro,Cereal,Offline,L,12/25/2015,909177291,2/7/2016,4619,205.70,117.11,950128.30,540931.09,409197.21
"Sub-Saharan Africa",Nigeria,Cosmetics,Offline,H,10/27/2016,843637406,12/7/2016,9911,437.20,263.33,4333089.20,2609863.63,1723225.57
"Sub-Saharan Africa","Democratic Republic of the Congo",Clothes,Offline,H,2/1/2017,322782886,2/25/2017,7484,109.28,35.84,817851.52,268226.56,549624.96
"Sub-Saharan Africa",Gabon,Fruits,Offline,C,1/21/2017,595100057,1/30/2017,2186,9.33,6.92,20395.38,15127.12,5268.26
"Australia and Oceania","Papua New Guinea",Vegetables,Offline,C,4/21/2014,279387748,4/24/2014,5898,154.06,90.93,908645.88,536305.14,372340.74
Europe,Croatia,Fruits,Online,L,1/7/2015,314757287,1/31/2015,2531,9.33,6.92,23614.23,17514.52,6099.71
