Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Malta,Cereal,Offline,M,12/2/2012,556181848,12/20/2012,5423,205.70,117.11,1115511.10,635087.53,480423.57
Europe,"Moldova ","Baby Food",Online,L,6/20/2012,347174251,7/30/2012,5431,255.28,159.42,1386425.68,865810.02,520615.66
Asia,Japan,Cosmetics,Online,M,6/19/2015,497158658,7/26/2015,9150,437.20,263.33,4000380.00,2409469.50,1590910.50
"Sub-Saharan Africa","Sierra Leone","Baby Food",Online,C,2/29/2016,806183898,3/17/2016,6585,255.28,159.42,1681018.80,1049780.70,631238.10
Europe,Lithuania,"Office Supplies",Offline,C,6/12/2017,694611299,6/15/2017,9774,651.21,524.96,6364926.54,5130959.04,1233967.50
"North America","United States of America","Personal Care",Online,H,12/1/2011,553114688,12/5/2011,7782,81.73,56.67,636022.86,441005.94,195016.92
Asia,Malaysia,Meat,Offline,C,12/10/2015,392680394,1/23/2016,1710,421.89,364.69,721431.90,623619.90,97812.00
"Middle East and North Africa",Afghanistan,Beverages,Offline,M,11/20/2012,294607245,12/23/2012,9686,47.45,31.79,459600.70,307917.94,151682.76
"Sub-Saharan Africa",Nigeria,Clothes,Offline,C,6/24/2017,860506570,8/9/2017,1871,109.28,35.84,204462.88,67056.64,137406.24
"Central America and the Caribbean","Dominican Republic",Clothes,Offline,M,6/4/2011,962302196,7/22/2011,5459,109.28,35.84,596559.52,195650.56,400908.96
"Sub-Saharan Africa","The Gambia",Meat,Offline,L,5/9/2015,892230451,5/21/2015,9673,421.89,364.69,4080941.97,3527646.37,553295.60
Asia,Kyrgyzstan,"Personal Care",Online,M,11/22/2016,112840163,11/27/2016,767,81.73,56.67,62686.91,43465.89,19221.02
Asia,Thailand,Meat,Offline,L,4/22/2012,406992661,4/26/2012,7028,421.89,364.69,2965042.92,2563041.32,402001.60
"Australia and Oceania","Papua New Guinea",Household,Offline,M,4/13/2010,927861773,5/9/2010,3773,668.27,502.54,2521382.71,1896083.42,625299.29
Europe,Spain,"Office Supplies",Offline,M,12/28/2012,448933827,2/16/2013,8351,651.21,524.96,5438254.71,4383940.96,1054313.75
Asia,Bangladesh,Cereal,Offline,L,4/28/2012,514007651,6/10/2012,5141,205.70,117.11,1057503.70,602062.51,455441.19
"Sub-Saharan Africa",Botswana,Household,Offline,H,5/14/2016,487194573,6/20/2016,556,668.27,502.54,371558.12,279412.24,92145.88
Asia,Myanmar,Meat,Offline,H,5/10/2015,702918422,6/29/2015,8036,421.89,364.69,3390308.04,2930648.84,459659.20
"Sub-Saharan Africa",Chad,Meat,Online,M,9/21/2015,215915524,10/6/2015,3057,421.89,364.69,1289717.73,1114857.33,174860.40
Europe,Kosovo,"Personal Care",Offline,M,8/11/2013,851234710,8/15/2013,8122,81.73,56.67,663811.06,460273.74,203537.32
"Sub-Saharan Africa",Tanzania,Household,Offline,H,10/20/2013,454237306,12/9/2013,7768,668.27,502.54,5191121.36,3903730.72,1287390.64
Europe,France,"Personal Care",Offline,C,10/14/2010,540597140,11/8/2010,3562,81.73,56.67,291122.26,201858.54,89263.72
"Sub-Saharan Africa",Lesotho,Beverages,Online,L,4/4/2015,446300542,4/20/2015,9103,47.45,31.79,431937.35,289384.37,142552.98
"Central America and the Caribbean",Nicaragua,Meat,Offline,H,6/22/2012,477646338,8/8/2012,5021,421.89,364.69,2118309.69,1831108.49,287201.20
"Middle East and North Africa",Israel,Household,Online,H,6/23/2011,561245858,6/25/2011,3976,668.27,502.54,2657041.52,1998099.04,658942.48
"Middle East and North Africa",Azerbaijan,Cereal,Online,M,1/5/2011,694022929,1/16/2011,5662,205.70,117.11,1164673.40,663076.82,501596.58
Asia,Vietnam,"Baby Food",Online,H,11/22/2010,493213880,12/2/2010,1802,255.28,159.42,460014.56,287274.84,172739.72
Asia,Taiwan,Snacks,Online,L,10/11/2015,546367537,11/7/2015,1151,152.58,97.44,175619.58,112153.44,63466.14
"Australia and Oceania",Nauru,Clothes,Online,L,4/2/2016,161345231,4/4/2016,4494,109.28,35.84,491104.32,161064.96,330039.36
"Australia and Oceania","East Timor",Cereal,Offline,L,4/28/2015,516320788,5/12/2015,9650,205.70,117.11,1985005.00,1130111.50,854893.50
"Middle East and North Africa",Iraq,Clothes,Offline,C,1/21/2017,609780538,1/25/2017,6467,109.28,35.84,706713.76,231777.28,474936.48
"Middle East and North Africa",Yemen,Beverages,Offline,H,3/28/2015,410523307,4/1/2015,1824,47.45,31.79,86548.80,57984.96,28563.84
"Central America and the Caribbean",Haiti,Vegetables,Online,H,4/9/2012,407660424,4/15/2012,4633,154.06,90.93,713759.98,421278.69,292481.29
Asia,"South Korea","Baby Food",Online,H,6/7/2015,260615718,7/20/2015,837,255.28,159.42,213669.36,133434.54,80234.82
Europe,Bulgaria,Household,Offline,H,4/30/2010,149125516,5/8/2010,8409,668.27,502.54,5619482.43,4225858.86,1393623.57
Europe,Serbia,"Baby Food",Offline,L,2/21/2010,323238646,3/29/2010,2353,255.28,159.42,600673.84,375115.26,225558.58
