Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,"Moldova ",Vegetables,Online,L,11/16/2012,488720643,12/30/2012,2154,154.06,90.93,331845.24,195863.22,135982.02
"Sub-Saharan Africa",Swaziland,Snacks,Online,M,5/9/2014,323273837,6/14/2014,2767,152.58,97.44,422188.86,269616.48,152572.38
Europe,Ireland,Snacks,Online,M,3/17/2014,525608098,3/19/2014,7971,152.58,97.44,1216215.18,776694.24,439520.94
"Sub-Saharan Africa",Mozambique,Household,Offline,H,8/16/2016,952022254,9/27/2016,3396,668.27,502.54,2269444.92,1706625.84,562819.08
Asia,India,Fruits,Online,H,9/20/2011,179127633,10/5/2011,6702,9.33,6.92,62529.66,46377.84,16151.82
"Middle East and North Africa",Kuwait,Clothes,Online,L,3/2/2017,453848063,3/27/2017,2582,109.28,35.84,282160.96,92538.88,189622.08
Europe,Malta,Beverages,Online,M,11/6/2013,943419873,12/10/2013,7760,47.45,31.79,368212.00,246690.40,121521.60
"Middle East and North Africa",Israel,Household,Online,H,3/18/2010,885391891,5/2/2010,5991,668.27,502.54,4003605.57,3010717.14,992888.43
"Sub-Saharan Africa","Seychelles ","Personal Care",Offline,H,10/9/2015,937625443,10/31/2015,3060,81.73,56.67,250093.80,173410.20,76683.60
"Middle East and North Africa",Oman,"Personal Care",Offline,M,8/7/2014,928294360,8/27/2014,1785,81.73,56.67,145888.05,101155.95,44732.10
"Sub-Saharan Africa",Togo,"Baby Food",Offline,M,7/23/2014,305884969,7/27/2014,7015,255.28,159.42,1790789.20,1118331.30,672457.90
"Australia and Oceania","New Zealand","Personal Care",Online,C,3/16/2013,389196097,4/17/2013,629,81.73,56.67,51408.17,35645.43,15762.74
Europe,Denmark,"Personal Care",Online,L,9/29/2016,317339074,10/20/2016,6539,81.73,56.67,534432.47,370565.13,163867.34
Europe,France,Meat,Online,L,7/6/2013,199737727,8/2/2013,5687,421.89,364.69,2399288.43,2073992.03,325296.40
"Middle East and North Africa",Morocco,"Office Supplies",Offline,M,8/16/2015,666128385,9/6/2015,1047,651.21,524.96,681816.87,549633.12,132183.75
