Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean","Saint Kitts and Nevis ","Office Supplies",Online,M,1/17/2017,841323411,2/14/2017,5148,651.21,524.96,3352429.08,2702494.08,649935.00
"Sub-Saharan Africa",Namibia,Cosmetics,Offline,H,2/17/2017,159409320,3/15/2017,1615,437.20,263.33,706078.00,425277.95,280800.05
"Australia and Oceania","Marshall Islands",Cosmetics,Online,C,4/6/2014,319885671,4/23/2014,133,437.20,263.33,58147.60,35022.89,23124.71
"Sub-Saharan Africa",Ghana,Fruits,Offline,C,9/6/2011,616551291,10/23/2011,83,9.33,6.92,774.39,574.36,200.03
"Australia and Oceania",Tuvalu,"Baby Food",Online,H,9/11/2013,863517510,10/1/2013,2875,255.28,159.42,733930.00,458332.50,275597.50
"Sub-Saharan Africa",Cameroon,Fruits,Offline,C,4/27/2014,945208156,5/28/2014,6953,9.33,6.92,64871.49,48114.76,16756.73
"Sub-Saharan Africa",Namibia,Fruits,Offline,L,3/16/2016,366359555,4/22/2016,2789,9.33,6.92,26021.37,19299.88,6721.49
"Sub-Saharan Africa",Guinea,Household,Online,H,9/17/2011,502020537,10/21/2011,7888,668.27,502.54,5271313.76,3964035.52,1307278.24
"Sub-Saharan Africa","The Gambia",Household,Online,M,12/21/2016,547552430,1/21/2017,1787,668.27,502.54,1194198.49,898038.98,296159.51
Europe,Montenegro,Clothes,Offline,M,2/14/2015,668629062,3/11/2015,1053,109.28,35.84,115071.84,37739.52,77332.32
Europe,Denmark,"Baby Food",Offline,M,1/24/2013,651236760,2/21/2013,4284,255.28,159.42,1093619.52,682955.28,410664.24
Europe,Hungary,"Personal Care",Offline,C,12/30/2014,351674354,2/7/2015,7111,81.73,56.67,581182.03,402980.37,178201.66
Europe,Georgia,Meat,Offline,C,1/9/2011,146553170,1/27/2011,7195,421.89,364.69,3035498.55,2623944.55,411554.00
Europe,Slovakia,Beverages,Offline,M,4/1/2011,482797038,4/18/2011,9227,47.45,31.79,437821.15,293326.33,144494.82
"Sub-Saharan Africa","Sierra Leone",Meat,Online,C,9/14/2011,527642285,9/14/2011,9932,421.89,364.69,4190211.48,3622101.08,568110.40
"Australia and Oceania","Samoa ",Vegetables,Online,M,4/3/2013,418637740,4/22/2013,3065,154.06,90.93,472193.90,278700.45,193493.45
"Middle East and North Africa",Iraq,Snacks,Online,H,4/13/2010,813644731,5/23/2010,4412,152.58,97.44,673182.96,429905.28,243277.68
"Middle East and North Africa",Syria,"Baby Food",Online,C,2/21/2017,640837085,3/7/2017,6789,255.28,159.42,1733095.92,1082302.38,650793.54
"Sub-Saharan Africa",Niger,Cosmetics,Online,L,5/28/2011,248701131,6/8/2011,5046,437.20,263.33,2206111.20,1328763.18,877348.02
"Australia and Oceania",Tonga,"Baby Food",Online,L,5/8/2013,956035697,6/12/2013,1063,255.28,159.42,271362.64,169463.46,101899.18
"Central America and the Caribbean","Saint Kitts and Nevis ",Snacks,Online,C,1/14/2014,101952111,1/17/2014,8750,152.58,97.44,1335075.00,852600.00,482475.00
Asia,Tajikistan,Cereal,Offline,M,12/10/2016,495874202,1/4/2017,9051,205.70,117.11,1861790.70,1059962.61,801828.09
"Central America and the Caribbean","Saint Lucia","Baby Food",Online,M,6/19/2011,967538297,7/7/2011,4938,255.28,159.42,1260572.64,787215.96,473356.68
"Sub-Saharan Africa","Mauritius ",Beverages,Online,M,7/28/2014,416993224,9/8/2014,6416,47.45,31.79,304439.20,203964.64,100474.56
"Middle East and North Africa",Afghanistan,Household,Offline,M,1/3/2014,964600312,1/21/2014,5523,668.27,502.54,3690855.21,2775528.42,915326.79
Europe,Switzerland,"Personal Care",Online,M,7/6/2017,301033389,7/11/2017,1324,81.73,56.67,108210.52,75031.08,33179.44
"Sub-Saharan Africa","Central African Republic","Office Supplies",Offline,M,3/3/2011,237278783,4/1/2011,4920,651.21,524.96,3203953.20,2582803.20,621150.00
"Sub-Saharan Africa","South Africa",Cosmetics,Offline,H,3/17/2016,854635322,5/5/2016,4438,437.20,263.33,1940293.60,1168658.54,771635.06
Asia,Philippines,"Personal Care",Offline,H,1/21/2017,954714334,3/2/2017,42,81.73,56.67,3432.66,2380.14,1052.52
"Sub-Saharan Africa",Namibia,Meat,Online,M,7/28/2010,309439647,8/12/2010,8923,421.89,364.69,3764524.47,3254128.87,510395.60
Europe,Liechtenstein,Meat,Online,M,5/21/2017,111047589,5/22/2017,304,421.89,364.69,128254.56,110865.76,17388.80
"Central America and the Caribbean","The Bahamas",Cosmetics,Online,M,7/21/2017,722086989,8/3/2017,441,437.20,263.33,192805.20,116128.53,76676.67
"Sub-Saharan Africa",Zambia,Beverages,Offline,C,11/26/2014,325419175,12/24/2014,7620,47.45,31.79,361569.00,242239.80,119329.20
Europe,Serbia,Fruits,Offline,C,7/22/2010,774217975,8/2/2010,7158,9.33,6.92,66784.14,49533.36,17250.78
"Middle East and North Africa",Egypt,Meat,Online,L,4/4/2014,841969716,5/18/2014,6404,421.89,364.69,2701783.56,2335474.76,366308.80
Europe,Andorra,Beverages,Offline,M,4/26/2010,272473227,6/8/2010,9738,47.45,31.79,462068.10,309571.02,152497.08
"Australia and Oceania",Tonga,Household,Online,H,5/29/2014,229839837,7/7/2014,3570,668.27,502.54,2385723.90,1794067.80,591656.10
"Sub-Saharan Africa","Sierra Leone",Beverages,Online,M,10/1/2016,148493373,10/2/2016,1344,47.45,31.79,63772.80,42725.76,21047.04
Europe,Liechtenstein,Household,Online,C,3/20/2016,883170163,4/2/2016,8532,668.27,502.54,5701679.64,4287671.28,1414008.36
Europe,Monaco,Snacks,Online,M,7/7/2016,658919036,8/22/2016,7640,152.58,97.44,1165711.20,744441.60,421269.60
"Sub-Saharan Africa","Cote d'Ivoire",Fruits,Offline,H,11/10/2014,921101319,12/12/2014,3204,9.33,6.92,29893.32,22171.68,7721.64
Europe,Liechtenstein,Snacks,Offline,L,4/22/2013,485390841,6/5/2013,6791,152.58,97.44,1036170.78,661715.04,374455.74
Europe,Sweden,Cosmetics,Online,L,12/25/2014,487773931,1/13/2015,2000,437.20,263.33,874400.00,526660.00,347740.00
Europe,Netherlands,"Baby Food",Online,M,9/19/2012,334549415,10/18/2012,9461,255.28,159.42,2415204.08,1508272.62,906931.46
"North America",Greenland,Clothes,Offline,C,7/21/2015,852328622,8/3/2015,1835,109.28,35.84,200528.80,65766.40,134762.40
Europe,Slovakia,Cereal,Offline,L,8/28/2014,238035380,10/14/2014,8814,205.70,117.11,1813039.80,1032207.54,780832.26
"Sub-Saharan Africa",Sudan,Fruits,Online,M,6/3/2017,808906018,6/20/2017,2121,9.33,6.92,19788.93,14677.32,5111.61
"Sub-Saharan Africa",Chad,Household,Online,C,5/11/2013,452489364,5/13/2013,513,668.27,502.54,342822.51,257803.02,85019.49
"Sub-Saharan Africa",Niger,Meat,Online,M,10/9/2015,276646745,11/21/2015,4774,421.89,364.69,2014102.86,1741030.06,273072.80
"North America",Canada,"Baby Food",Offline,L,7/8/2012,559551990,7/24/2012,2723,255.28,159.42,695127.44,434100.66,261026.78
"Australia and Oceania","Federated States of Micronesia",Cosmetics,Online,L,3/31/2015,299691426,4/16/2015,4208,437.20,263.33,1839737.60,1108092.64,731644.96
"Central America and the Caribbean",Nicaragua,Cereal,Online,L,2/26/2010,365863883,3/19/2010,6108,205.70,117.11,1256415.60,715307.88,541107.72
Asia,Cambodia,"Personal Care",Online,L,10/22/2014,347180688,11/17/2014,7336,81.73,56.67,599571.28,415731.12,183840.16
"Australia and Oceania",Kiribati,Clothes,Online,L,10/2/2013,803065669,10/13/2013,3832,109.28,35.84,418760.96,137338.88,281422.08
Asia,Philippines,Cereal,Online,H,4/27/2015,113255155,5/21/2015,3572,205.70,117.11,734760.40,418316.92,316443.48
"Central America and the Caribbean",Honduras,"Office Supplies",Offline,H,7/17/2017,327797973,8/31/2017,1559,651.21,524.96,1015236.39,818412.64,196823.75
Europe,Slovenia,"Office Supplies",Offline,L,12/15/2011,417055451,1/6/2012,4831,651.21,524.96,3145995.51,2536081.76,609913.75
Asia,"Sri Lanka",Meat,Offline,L,1/29/2010,321701419,3/11/2010,7454,421.89,364.69,3144768.06,2718399.26,426368.80
"Sub-Saharan Africa",Ethiopia,Fruits,Online,C,12/7/2016,502722203,1/24/2017,5526,9.33,6.92,51557.58,38239.92,13317.66
Asia,Mongolia,"Baby Food",Offline,L,2/5/2012,591416633,3/7/2012,2179,255.28,159.42,556255.12,347376.18,208878.94
"Sub-Saharan Africa",Benin,"Baby Food",Offline,L,1/27/2014,739396035,3/7/2014,2573,255.28,159.42,656835.44,410187.66,246647.78
Europe,Portugal,"Personal Care",Offline,L,12/7/2015,268584239,12/17/2015,8900,81.73,56.67,727397.00,504363.00,223034.00
Europe,"Bosnia and Herzegovina",Snacks,Online,H,10/21/2011,821217572,12/7/2011,5384,152.58,97.44,821490.72,524616.96,296873.76
Europe,Malta,Beverages,Online,M,10/27/2015,509844863,12/3/2015,3280,47.45,31.79,155636.00,104271.20,51364.80
"Australia and Oceania","Federated States of Micronesia",Household,Online,L,11/17/2012,667327439,12/21/2012,5874,668.27,502.54,3925417.98,2951919.96,973498.02
Europe,Latvia,Cosmetics,Offline,L,6/16/2015,896839129,7/15/2015,3483,437.20,263.33,1522767.60,917178.39,605589.21
"Middle East and North Africa",Bahrain,Cosmetics,Online,L,5/15/2014,421866261,6/11/2014,8456,437.20,263.33,3696963.20,2226718.48,1470244.72
Asia,"North Korea","Office Supplies",Offline,C,11/10/2012,336207664,11/30/2012,174,651.21,524.96,113310.54,91343.04,21967.50
"Sub-Saharan Africa",Eritrea,Household,Offline,M,3/29/2015,453974664,4/13/2015,46,668.27,502.54,30740.42,23116.84,7623.58
Europe,Croatia,Meat,Online,L,7/8/2015,659591090,7/12/2015,6516,421.89,364.69,2749035.24,2376320.04,372715.20
"Sub-Saharan Africa",Eritrea,Vegetables,Online,L,5/6/2016,457793271,6/23/2016,57,154.06,90.93,8781.42,5183.01,3598.41
Europe,Hungary,Clothes,Offline,L,1/30/2010,323630034,3/11/2010,8174,109.28,35.84,893254.72,292956.16,600298.56
Europe,Poland,Cereal,Online,H,11/12/2012,352462708,12/22/2012,403,205.70,117.11,82897.10,47195.33,35701.77
"Central America and the Caribbean",Panama,Household,Offline,L,5/26/2015,709965121,7/10/2015,3311,668.27,502.54,2212641.97,1663909.94,548732.03
Europe,Montenegro,Household,Offline,H,1/7/2017,282123601,1/23/2017,5498,668.27,502.54,3674148.46,2762964.92,911183.54
"Sub-Saharan Africa",Lesotho,Cosmetics,Online,M,5/6/2014,725236976,5/8/2014,2592,437.20,263.33,1133222.40,682551.36,450671.04
Europe,Slovakia,Vegetables,Online,C,8/16/2012,615916574,9/1/2012,2256,154.06,90.93,347559.36,205138.08,142421.28
"Sub-Saharan Africa",Gabon,Cereal,Offline,C,5/25/2014,401086223,6/1/2014,9181,205.70,117.11,1888531.70,1075186.91,813344.79
"Sub-Saharan Africa",Angola,Fruits,Online,H,9/8/2015,147982251,10/19/2015,91,9.33,6.92,849.03,629.72,219.31
"Sub-Saharan Africa",Chad,Snacks,Online,M,5/13/2017,894153487,5/30/2017,8742,152.58,97.44,1333854.36,851820.48,482033.88
"Middle East and North Africa",Turkey,"Office Supplies",Online,C,10/21/2013,597461259,10/23/2013,918,651.21,524.96,597810.78,481913.28,115897.50
Asia,Maldives,Snacks,Offline,M,10/19/2011,886079394,10/19/2011,9438,152.58,97.44,1440050.04,919638.72,520411.32
"Sub-Saharan Africa",Mozambique,"Office Supplies",Online,C,8/19/2011,308494222,9/16/2011,9150,651.21,524.96,5958571.50,4803384.00,1155187.50
"North America",Greenland,"Baby Food",Online,M,11/12/2010,183504569,12/22/2010,1935,255.28,159.42,493966.80,308477.70,185489.10
"Middle East and North Africa",Azerbaijan,Clothes,Offline,L,9/12/2015,550221765,9/17/2015,1702,109.28,35.84,185994.56,60999.68,124994.88
Asia,Cambodia,Cosmetics,Online,C,6/20/2014,618069636,7/21/2014,9395,437.20,263.33,4107494.00,2473985.35,1633508.65
Europe,Cyprus,"Office Supplies",Online,C,9/20/2011,116784512,10/26/2011,7987,651.21,524.96,5201214.27,4192855.52,1008358.75
"Sub-Saharan Africa",Burundi,Snacks,Online,C,11/5/2016,646415221,12/5/2016,7484,152.58,97.44,1141908.72,729240.96,412667.76
"Central America and the Caribbean",Guatemala,"Office Supplies",Offline,L,1/7/2010,727323091,2/10/2010,9920,651.21,524.96,6460003.20,5207603.20,1252400.00
"Australia and Oceania","Samoa ",Vegetables,Online,L,2/14/2014,750181949,2/21/2014,4364,154.06,90.93,672317.84,396818.52,275499.32
"Central America and the Caribbean",Belize,Vegetables,Offline,L,3/30/2015,725978124,4/23/2015,1914,154.06,90.93,294870.84,174040.02,120830.82
"Central America and the Caribbean","The Bahamas","Personal Care",Offline,M,11/21/2011,736010444,1/5/2012,701,81.73,56.67,57292.73,39725.67,17567.06
Asia,Bangladesh,Household,Offline,L,3/17/2011,481890237,5/1/2011,885,668.27,502.54,591418.95,444747.90,146671.05
Europe,Germany,Meat,Offline,L,1/19/2010,635541331,2/26/2010,9658,421.89,364.69,4074613.62,3522176.02,552437.60
"Australia and Oceania",Palau,Meat,Online,C,11/30/2013,589200055,1/18/2014,6244,421.89,364.69,2634281.16,2277124.36,357156.80
"Central America and the Caribbean","The Bahamas",Meat,Online,H,6/3/2010,705415236,7/16/2010,6899,421.89,364.69,2910619.11,2515996.31,394622.80
"Sub-Saharan Africa",Gabon,Clothes,Offline,L,12/22/2010,967048203,2/8/2011,9908,109.28,35.84,1082746.24,355102.72,727643.52
"Central America and the Caribbean","Costa Rica",Beverages,Offline,H,9/9/2016,527272784,10/8/2016,589,47.45,31.79,27948.05,18724.31,9223.74
"Australia and Oceania",Australia,Cereal,Online,C,8/8/2014,859575307,8/25/2014,6290,205.70,117.11,1293853.00,736621.90,557231.10
Asia,Nepal,Clothes,Offline,H,9/26/2011,807754600,10/26/2011,1391,109.28,35.84,152008.48,49853.44,102155.04
