Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Australia and Oceania",Tonga,Clothes,Offline,L,2/16/2011,392229783,3/18/2011,8364,109.28,35.84,914017.92,299765.76,614252.16
"Central America and the Caribbean","Saint Vincent and the Grenadines",Beverages,Online,L,7/29/2011,481116473,9/16/2011,1911,47.45,31.79,90676.95,60750.69,29926.26
"Central America and the Caribbean",Panama,"Personal Care",Online,C,12/6/2015,765518605,12/26/2015,2822,81.73,56.67,230642.06,159922.74,70719.32
"Sub-Saharan Africa",Eritrea,Meat,Offline,M,4/16/2012,539235007,5/23/2012,477,421.89,364.69,201241.53,173957.13,27284.40
"Central America and the Caribbean","Saint Vincent and the Grenadines",Vegetables,Online,C,7/16/2012,516377007,7/20/2012,6286,154.06,90.93,968421.16,571585.98,396835.18
Europe,Netherlands,Snacks,Online,H,9/8/2010,581368434,9/26/2010,8694,152.58,97.44,1326530.52,847143.36,479387.16
Asia,Myanmar,Vegetables,Online,M,12/16/2016,238945615,1/19/2017,8172,154.06,90.93,1258978.32,743079.96,515898.36
"Australia and Oceania",Kiribati,Meat,Offline,M,2/20/2016,864157378,4/10/2016,2227,421.89,364.69,939549.03,812164.63,127384.40
"Middle East and North Africa",Somalia,"Office Supplies",Online,H,10/16/2016,752365052,11/8/2016,393,651.21,524.96,255925.53,206309.28,49616.25
"Central America and the Caribbean",Panama,Household,Offline,L,3/13/2017,969242465,3/14/2017,9239,668.27,502.54,6174146.53,4642967.06,1531179.47
"Sub-Saharan Africa",Angola,Fruits,Offline,H,9/8/2016,400775945,10/25/2016,7363,9.33,6.92,68696.79,50951.96,17744.83
"Middle East and North Africa",Qatar,Meat,Online,L,11/18/2011,703264319,11/24/2011,395,421.89,364.69,166646.55,144052.55,22594.00
"Middle East and North Africa",Afghanistan,Fruits,Online,H,8/9/2015,453318917,9/22/2015,5996,9.33,6.92,55942.68,41492.32,14450.36
"Central America and the Caribbean",Nicaragua,Household,Offline,H,4/1/2015,997863566,4/9/2015,8859,668.27,502.54,5920203.93,4452001.86,1468202.07
"Sub-Saharan Africa","The Gambia","Personal Care",Online,L,5/28/2014,604134595,6/11/2014,5707,81.73,56.67,466433.11,323415.69,143017.42
Asia,China,Clothes,Offline,C,12/15/2013,309680831,12/29/2013,295,109.28,35.84,32237.60,10572.80,21664.80
"Sub-Saharan Africa",Liberia,"Baby Food",Offline,M,11/3/2015,772363603,11/26/2015,8409,255.28,159.42,2146649.52,1340562.78,806086.74
"Sub-Saharan Africa",Namibia,Cereal,Online,C,9/14/2011,920356738,10/29/2011,2866,205.70,117.11,589536.20,335637.26,253898.94
"Sub-Saharan Africa",Madagascar,Vegetables,Offline,L,12/23/2016,202146565,2/7/2017,8516,154.06,90.93,1311974.96,774359.88,537615.08
"Sub-Saharan Africa","Cote d'Ivoire","Personal Care",Online,M,1/30/2014,836531913,3/2/2014,7237,81.73,56.67,591480.01,410120.79,181359.22
"Central America and the Caribbean",Belize,Beverages,Online,L,10/14/2016,162624108,11/3/2016,2942,47.45,31.79,139597.90,93526.18,46071.72
"Central America and the Caribbean","Saint Lucia","Baby Food",Offline,C,6/5/2013,989846980,6/24/2013,6573,255.28,159.42,1677955.44,1047867.66,630087.78
"Middle East and North Africa",Egypt,Beverages,Online,H,2/14/2016,347936856,4/2/2016,1103,47.45,31.79,52337.35,35064.37,17272.98
"Sub-Saharan Africa",Gabon,"Baby Food",Offline,H,7/18/2011,736942565,8/2/2011,6536,255.28,159.42,1668510.08,1041969.12,626540.96
"Sub-Saharan Africa",Swaziland,Fruits,Online,C,2/28/2010,677225434,4/11/2010,4910,9.33,6.92,45810.30,33977.20,11833.10
Europe,"San Marino",Snacks,Offline,H,2/18/2012,559459292,3/28/2012,5292,152.58,97.44,807453.36,515652.48,291800.88
Europe,Austria,Meat,Online,H,2/14/2011,394630467,3/15/2011,8780,421.89,364.69,3704194.20,3201978.20,502216.00
Europe,Spain,"Office Supplies",Online,C,3/18/2013,264037787,4/11/2013,3504,651.21,524.96,2281839.84,1839459.84,442380.00
"Middle East and North Africa",Bahrain,Cosmetics,Online,M,5/26/2010,769292581,7/13/2010,9625,437.20,263.33,4208050.00,2534551.25,1673498.75
"Sub-Saharan Africa","Equatorial Guinea","Personal Care",Online,M,9/9/2014,782318675,9/22/2014,4336,81.73,56.67,354381.28,245721.12,108660.16
"Central America and the Caribbean",Barbados,Vegetables,Offline,C,6/3/2016,595352399,7/21/2016,6860,154.06,90.93,1056851.60,623779.80,433071.80
Europe,Hungary,Beverages,Offline,H,10/18/2010,570942580,11/1/2010,3452,47.45,31.79,163797.40,109739.08,54058.32
"Sub-Saharan Africa",Liberia,Snacks,Offline,C,10/17/2016,691950547,11/29/2016,2398,152.58,97.44,365886.84,233661.12,132225.72
