Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Haiti,Snacks,Online,C,10/1/2013,620247590,11/18/2013,3900,152.58,97.44,595062.00,380016.00,215046.00
Asia,Maldives,Meat,Offline,C,7/2/2010,115323245,8/5/2010,5566,421.89,364.69,2348239.74,2029864.54,318375.20
Asia,Bangladesh,Cereal,Online,M,9/20/2011,505523717,9/26/2011,4557,205.70,117.11,937374.90,533670.27,403704.63
Asia,Kyrgyzstan,"Baby Food",Offline,L,2/18/2012,522147834,2/19/2012,4002,255.28,159.42,1021630.56,637998.84,383631.72
"Sub-Saharan Africa",Mali,Meat,Online,H,2/6/2015,316806924,2/25/2015,9064,421.89,364.69,3824010.96,3305550.16,518460.80
"Middle East and North Africa",Lebanon,Beverages,Offline,C,9/9/2013,111424815,10/25/2013,1934,47.45,31.79,91768.30,61481.86,30286.44
Asia,Maldives,Fruits,Offline,M,3/7/2017,648237836,4/11/2017,6836,9.33,6.92,63779.88,47305.12,16474.76
"Sub-Saharan Africa","Burkina Faso",Clothes,Offline,C,12/24/2016,939794814,1/17/2017,5025,109.28,35.84,549132.00,180096.00,369036.00
Asia,Taiwan,Fruits,Online,M,2/19/2013,518957078,3/9/2013,9787,9.33,6.92,91312.71,67726.04,23586.67
"Sub-Saharan Africa",Zambia,Clothes,Offline,C,7/21/2010,788898456,7/27/2010,1439,109.28,35.84,157253.92,51573.76,105680.16
Europe,Romania,Cereal,Online,C,3/11/2015,973105275,4/25/2015,2330,205.70,117.11,479281.00,272866.30,206414.70
"Central America and the Caribbean","Costa Rica",Cereal,Offline,H,2/23/2015,365376365,3/20/2015,1841,205.70,117.11,378693.70,215599.51,163094.19
"Australia and Oceania",Fiji,Fruits,Online,L,9/23/2014,579823052,9/26/2014,1381,9.33,6.92,12884.73,9556.52,3328.21
"Central America and the Caribbean",Grenada,"Office Supplies",Online,H,7/10/2015,600869166,8/3/2015,9394,651.21,524.96,6117466.74,4931474.24,1185992.50
"Central America and the Caribbean",Barbados,Snacks,Offline,L,8/10/2012,833251035,9/24/2012,6353,152.58,97.44,969340.74,619036.32,350304.42
"Middle East and North Africa",Egypt,Fruits,Online,M,6/28/2013,852017486,7/9/2013,9763,9.33,6.92,91088.79,67559.96,23528.83
"Sub-Saharan Africa",Benin,Snacks,Offline,C,8/2/2011,752529847,9/3/2011,9160,152.58,97.44,1397632.80,892550.40,505082.40
"Sub-Saharan Africa","Cape Verde",Beverages,Offline,M,9/28/2012,700461947,10/3/2012,1111,47.45,31.79,52716.95,35318.69,17398.26
"Sub-Saharan Africa",Lesotho,Clothes,Online,H,4/20/2016,481800115,6/2/2016,4215,109.28,35.84,460615.20,151065.60,309549.60
"Sub-Saharan Africa",Senegal,Meat,Online,C,4/21/2011,852843177,6/1/2011,4103,421.89,364.69,1731014.67,1496323.07,234691.60
"Sub-Saharan Africa","Cote d'Ivoire",Cereal,Offline,C,7/30/2010,390202462,8/12/2010,8435,205.70,117.11,1735079.50,987822.85,747256.65
"Central America and the Caribbean",Dominica,Household,Offline,L,8/26/2016,440801799,9/5/2016,1903,668.27,502.54,1271717.81,956333.62,315384.19
"North America",Canada,Beverages,Offline,H,5/31/2010,171877515,7/16/2010,1231,47.45,31.79,58410.95,39133.49,19277.46
Asia,"North Korea",Beverages,Offline,M,6/14/2015,620978438,7/6/2015,174,47.45,31.79,8256.30,5531.46,2724.84
Europe,Ukraine,Fruits,Offline,H,12/27/2010,645965898,12/30/2010,4519,9.33,6.92,42162.27,31271.48,10890.79
"Sub-Saharan Africa",Burundi,Household,Online,H,5/24/2011,975013720,7/8/2011,7082,668.27,502.54,4732688.14,3558988.28,1173699.86
"Middle East and North Africa",Oman,Household,Online,M,12/12/2016,156608235,12/24/2016,2712,668.27,502.54,1812348.24,1362888.48,449459.76
"Middle East and North Africa",Azerbaijan,Beverages,Online,H,1/26/2010,409548270,2/6/2010,3289,47.45,31.79,156063.05,104557.31,51505.74
Europe,Montenegro,Household,Offline,M,2/10/2012,872945153,2/21/2012,2724,668.27,502.54,1820367.48,1368918.96,451448.52
Europe,Latvia,Vegetables,Offline,C,5/26/2011,756222712,6/12/2011,1960,154.06,90.93,301957.60,178222.80,123734.80
"Middle East and North Africa",Somalia,Fruits,Online,M,6/24/2012,689117276,6/24/2012,3971,9.33,6.92,37049.43,27479.32,9570.11
"Central America and the Caribbean",Cuba,"Personal Care",Offline,C,3/6/2017,471677672,3/24/2017,8760,81.73,56.67,715954.80,496429.20,219525.60
"Sub-Saharan Africa",Zambia,Vegetables,Offline,L,3/27/2013,424265229,5/10/2013,8364,154.06,90.93,1288557.84,760538.52,528019.32
Asia,Thailand,Snacks,Online,C,12/19/2015,937553775,1/24/2016,1851,152.58,97.44,282425.58,180361.44,102064.14
Asia,Bhutan,Clothes,Online,H,6/13/2011,222529637,6/30/2011,320,109.28,35.84,34969.60,11468.80,23500.80
"Sub-Saharan Africa","Democratic Republic of the Congo",Cosmetics,Offline,H,5/6/2013,160491645,5/6/2013,1899,437.20,263.33,830242.80,500063.67,330179.13
Europe,Denmark,Clothes,Online,H,8/27/2013,453051126,9/5/2013,6751,109.28,35.84,737749.28,241955.84,495793.44
Europe,Austria,Vegetables,Offline,C,10/20/2016,872131907,10/27/2016,2067,154.06,90.93,318442.02,187952.31,130489.71
"Australia and Oceania",Fiji,Meat,Online,H,2/19/2013,809970319,3/12/2013,7072,421.89,364.69,2983606.08,2579087.68,404518.40
"Australia and Oceania",Vanuatu,Snacks,Offline,L,12/31/2012,629115188,1/14/2013,8019,152.58,97.44,1223539.02,781371.36,442167.66
Asia,Singapore,Beverages,Online,L,8/26/2012,312427842,9/10/2012,3196,47.45,31.79,151650.20,101600.84,50049.36
Europe,Andorra,Cereal,Online,M,3/17/2013,813082110,4/27/2013,7920,205.70,117.11,1629144.00,927511.20,701632.80
Europe,Luxembourg,"Personal Care",Offline,H,11/3/2016,904564321,11/22/2016,9539,81.73,56.67,779622.47,540575.13,239047.34
"Sub-Saharan Africa",Malawi,Beverages,Offline,M,6/10/2015,330673301,6/29/2015,2433,47.45,31.79,115445.85,77345.07,38100.78
"Central America and the Caribbean","Saint Lucia",Cereal,Offline,M,2/4/2017,255520379,2/24/2017,3013,205.70,117.11,619774.10,352852.43,266921.67
Europe,Sweden,Fruits,Online,H,1/15/2012,113529384,2/28/2012,4722,9.33,6.92,44056.26,32676.24,11380.02
"Sub-Saharan Africa",Senegal,"Office Supplies",Offline,L,4/11/2014,759436643,5/1/2014,3034,651.21,524.96,1975771.14,1592728.64,383042.50
"Central America and the Caribbean","Antigua and Barbuda ","Personal Care",Offline,M,5/18/2012,418290984,6/9/2012,452,81.73,56.67,36941.96,25614.84,11327.12
Europe,France,Meat,Offline,H,2/17/2011,535453736,3/21/2011,1514,421.89,364.69,638741.46,552140.66,86600.80
Europe,Ireland,Cosmetics,Offline,H,8/2/2012,826598727,8/25/2012,7787,437.20,263.33,3404476.40,2050550.71,1353925.69
"Sub-Saharan Africa",Botswana,Cereal,Online,H,4/20/2012,627712285,5/21/2012,2869,205.70,117.11,590153.30,335988.59,254164.71
"Central America and the Caribbean","Saint Vincent and the Grenadines","Baby Food",Offline,L,9/6/2010,245093238,10/6/2010,7390,255.28,159.42,1886519.20,1178113.80,708405.40
"Central America and the Caribbean",Nicaragua,"Office Supplies",Offline,M,10/5/2016,505352914,10/12/2016,4012,651.21,524.96,2612654.52,2106139.52,506515.00
Europe,"Bosnia and Herzegovina",Beverages,Online,L,2/22/2014,505415141,4/1/2014,2427,47.45,31.79,115161.15,77154.33,38006.82
"Middle East and North Africa",Yemen,Snacks,Online,H,3/19/2010,762516248,3/29/2010,4357,152.58,97.44,664791.06,424546.08,240244.98
Europe,Sweden,Meat,Offline,M,3/17/2017,964205062,3/19/2017,8559,421.89,364.69,3610956.51,3121381.71,489574.80
"Sub-Saharan Africa",Swaziland,Cereal,Online,C,7/24/2010,418342912,7/28/2010,5819,205.70,117.11,1196968.30,681463.09,515505.21
"Sub-Saharan Africa",Burundi,Snacks,Online,L,12/31/2015,303103625,2/14/2016,3953,152.58,97.44,603148.74,385180.32,217968.42
Asia,Kazakhstan,Snacks,Offline,C,11/15/2014,516973531,11/30/2014,2811,152.58,97.44,428902.38,273903.84,154998.54
Europe,Ukraine,Cosmetics,Offline,L,2/8/2016,128751456,3/26/2016,9272,437.20,263.33,4053718.40,2441595.76,1612122.64
"North America",Greenland,"Personal Care",Offline,L,7/16/2014,527548730,8/17/2014,2247,81.73,56.67,183647.31,127337.49,56309.82
"Australia and Oceania",Fiji,Cereal,Offline,C,6/10/2017,472789180,6/12/2017,7680,205.70,117.11,1579776.00,899404.80,680371.20
Europe,Luxembourg,"Office Supplies",Offline,L,6/3/2010,144209134,6/7/2010,3542,651.21,524.96,2306585.82,1859408.32,447177.50
Asia,Philippines,Vegetables,Online,M,3/27/2014,691857421,4/16/2014,4840,154.06,90.93,745650.40,440101.20,305549.20
"Australia and Oceania","Solomon Islands",Fruits,Offline,L,11/2/2012,186095368,12/19/2012,8610,9.33,6.92,80331.30,59581.20,20750.10
Europe,Netherlands,Beverages,Online,L,3/9/2010,367596805,3/28/2010,8918,47.45,31.79,423159.10,283503.22,139655.88
"Sub-Saharan Africa",Kenya,Clothes,Online,H,4/18/2011,797348058,5/23/2011,1864,109.28,35.84,203697.92,66805.76,136892.16
"Central America and the Caribbean","Saint Vincent and the Grenadines",Cereal,Online,M,11/20/2010,206647956,12/21/2010,577,205.70,117.11,118688.90,67572.47,51116.43
"Central America and the Caribbean",Honduras,Fruits,Offline,H,4/28/2012,547107827,5/5/2012,219,9.33,6.92,2043.27,1515.48,527.79
"Central America and the Caribbean",Panama,Meat,Offline,C,3/31/2016,240651500,3/31/2016,2981,421.89,364.69,1257654.09,1087140.89,170513.20
"North America","United States of America","Baby Food",Offline,M,10/14/2016,929515302,10/28/2016,3089,255.28,159.42,788559.92,492448.38,296111.54
"Central America and the Caribbean",Cuba,Clothes,Offline,H,12/4/2012,726248061,1/10/2013,1795,109.28,35.84,196157.60,64332.80,131824.80
"Sub-Saharan Africa","Sierra Leone",Snacks,Online,C,4/14/2012,963711106,5/4/2012,2387,152.58,97.44,364208.46,232589.28,131619.18
"Sub-Saharan Africa",Zambia,Cosmetics,Offline,L,3/11/2012,345078265,3/18/2012,5182,437.20,263.33,2265570.40,1364576.06,900994.34
Asia,Tajikistan,"Office Supplies",Online,C,1/15/2011,793835866,1/16/2011,2528,651.21,524.96,1646258.88,1327098.88,319160.00
Europe,Belgium,"Personal Care",Online,M,1/25/2012,703782737,3/10/2012,3806,81.73,56.67,311064.38,215686.02,95378.36
Asia,Tajikistan,Cosmetics,Offline,H,1/5/2012,789030206,2/19/2012,427,437.20,263.33,186684.40,112441.91,74242.49
"Sub-Saharan Africa",Botswana,Beverages,Offline,H,6/16/2012,934002101,7/31/2012,832,47.45,31.79,39478.40,26449.28,13029.12
"Sub-Saharan Africa",Zimbabwe,Fruits,Online,H,1/23/2016,643434751,1/25/2016,5496,9.33,6.92,51277.68,38032.32,13245.36
"Middle East and North Africa",Libya,Household,Offline,H,3/5/2015,392376983,3/19/2015,1924,668.27,502.54,1285751.48,966886.96,318864.52
"Sub-Saharan Africa",Madagascar,Meat,Offline,C,10/16/2010,276190125,11/24/2010,9651,421.89,364.69,4071660.39,3519623.19,552037.20
Europe,"Czech Republic",Cosmetics,Online,C,5/2/2016,460548007,5/24/2016,5245,437.20,263.33,2293114.00,1381165.85,911948.15
Europe,"Czech Republic",Household,Online,H,12/30/2015,731436955,1/26/2016,7304,668.27,502.54,4881044.08,3670552.16,1210491.92
"Sub-Saharan Africa","Republic of the Congo",Vegetables,Online,M,12/18/2013,945155799,12/19/2013,1459,154.06,90.93,224773.54,132666.87,92106.67
Europe,Belgium,Cosmetics,Offline,H,6/29/2015,578315865,7/7/2015,5371,437.20,263.33,2348201.20,1414345.43,933855.77
Europe,Austria,Cereal,Online,L,7/17/2015,977840983,9/3/2015,3732,205.70,117.11,767672.40,437054.52,330617.88
"Sub-Saharan Africa",Ghana,"Baby Food",Offline,M,2/19/2010,410967481,3/23/2010,3265,255.28,159.42,833489.20,520506.30,312982.90
"Middle East and North Africa",Pakistan,Snacks,Online,M,4/20/2015,815244185,5/6/2015,7726,152.58,97.44,1178833.08,752821.44,426011.64
Asia,India,Cosmetics,Offline,C,4/3/2010,148532426,4/16/2010,2900,437.20,263.33,1267880.00,763657.00,504223.00
"Australia and Oceania",Nauru,Snacks,Offline,L,12/8/2016,939006030,1/4/2017,1606,152.58,97.44,245043.48,156488.64,88554.84
"Central America and the Caribbean","Saint Kitts and Nevis ",Vegetables,Offline,L,11/30/2012,835151326,12/26/2012,8691,154.06,90.93,1338935.46,790272.63,548662.83
Asia,Vietnam,Fruits,Online,H,11/24/2010,255767142,12/8/2010,6036,9.33,6.92,56315.88,41769.12,14546.76
Europe,Latvia,Snacks,Online,H,1/31/2017,139964807,2/9/2017,7551,152.58,97.44,1152131.58,735769.44,416362.14
"Sub-Saharan Africa",Djibouti,Household,Offline,L,3/28/2012,597168147,4/17/2012,4180,668.27,502.54,2793368.60,2100617.20,692751.40
Europe,Georgia,Beverages,Online,H,1/19/2016,457113492,2/3/2016,8895,47.45,31.79,422067.75,282772.05,139295.70
"Sub-Saharan Africa",Sudan,Snacks,Online,M,3/13/2015,419849669,3/16/2015,1702,152.58,97.44,259691.16,165842.88,93848.28
"Sub-Saharan Africa",Mali,"Office Supplies",Online,H,7/24/2012,805738008,7/30/2012,4637,651.21,524.96,3019660.77,2434239.52,585421.25
Asia,India,Snacks,Online,H,11/21/2015,205452334,12/25/2015,6766,152.58,97.44,1032356.28,659279.04,373077.24
Europe,Croatia,"Baby Food",Online,M,4/6/2011,429978978,4/15/2011,9190,255.28,159.42,2346023.20,1465069.80,880953.40
"Sub-Saharan Africa",Rwanda,Snacks,Offline,L,5/2/2012,660616767,6/15/2012,37,152.58,97.44,5645.46,3605.28,2040.18
